genesymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0D02420g	-25.625	66.68751	-3.13961079396831	0.0552736128813896	0.0950175155709182	-4.49577133825543
CAGL0L06094g	-24.4375	22.71876	-3.13956569968131	0.0552754688444993	0.0950175155709182	-4.49577234583138
CAGL0D05566g	106.5	304.12501	3.13664729482707	0.055395752395032	0.0951936028592464	-4.49583761757968
CAGL0I05984g	-32.3125	145.21876	-3.13253964298793	0.0555656189194796	0.0954547540471833	-4.49592970014004
CAGL0K00649g	-69.9375000000001	543.28126	-3.13148349414353	0.0556094021375828	0.0954992115266795	-4.49595341643481
CAGL0C01265g	97.1249999999998	542.87501	3.13096340232779	0.0556309790284179	0.0955055172634636	-4.49596510139029
CAGL0H03949g	23.0624999999999	318.09376	3.12997245320196	0.0556721198605897	0.0955453948958769	-4.49598737622249
CAGL0L07040g	-39.5000000000001	190.50001	-3.12909359680023	0.0557086395287355	0.0955773185095771	-4.49600714356781
CAGL0K11572g	-3325.625	3046.56251	-3.12568620940442	0.0558505186355174	0.0957899248880546	-4.49608389119981
CAGL0M14047g	25.9375	96.71876	3.12264451260817	0.055977561199532	0.0959769564250414	-4.49615254772964
CAGL0I07183g	-141.875	441.12501	-3.1219701830961	0.0560057759192072	0.0959944758203892	-4.49616778719345
CAGL0J00913g	21.75	48.87501	3.11687183118891	0.0562196859660308	0.0963301654168996	-4.4962832264906
CAGL0A03036g	-110.4375	1291.65626	-3.11549827158098	0.0562774944342919	0.0963982515454441	-4.49631439367792
CAGL0E04004g	-67.4375	126.40626	-3.11425054217421	0.0563300729764903	0.0964475719610517	-4.49634273015305
CAGL0F06391g	-74.0000000000001	211.87501	-3.11395701582003	0.0563424511118555	0.0964475719610517	-4.49634939965191
CAGL0L12012g	-58.375	57.00001	-3.11318814920167	0.0563748910310243	0.0964721426883169	-4.49636687594225
CAGL0L02475g	-702.375000000001	7738.56251	-3.10440321088701	0.0567472431896248	0.0970781896002112	-4.4965671875602
CAGL0A02134g	-45.1875	335.84376	-3.09796815371719	0.0570219898403385	0.0975169265175907	-4.49671465661651
CAGL0K12320g	-30.125	163.93751	-3.08947371074533	0.0573872688555468	0.0981101577165021	-4.4969102818832
CAGL0B00682g	-75.375	287.81251	-3.08545983555097	0.0575609132156228	0.098375492179472	-4.49700310337919
CAGL0H03443g	-53.6875000000001	413.59376	-3.07446826340412	0.0580398643898748	0.0991622795181269	-4.49725855012503
CAGL0K02145g	-164.375	481.43751	-3.07282683687006	0.0581118243620933	0.0992534329642669	-4.49729685696327
CAGL0G07425g	-159.375	924.31251	-3.07177758009948	0.0581578833135218	0.0992831343172568	-4.49732136584021
CAGL0F03311g	-49.125	109.56251	-3.07158275311539	0.058166440708929	0.0992831343172568	-4.49732591854597
CAGL0E01177g	-10054.375	10423.56251	-3.06991007261269	0.0582399760740964	0.0993768497694275	-4.49736502982266
CAGL0G09933g	45.9374999999999	156.96876	3.06536411217183	0.0584404282441165	0.0996567932860092	-4.49747154440084
CAGL0F08723g	-120.9375	254.09376	-3.06517290088622	0.0584488788945154	0.0996567932860092	-4.49747603162855
CAGL0E05390g	876.124999999999	2346.56251	3.06491934251961	0.0584600874000605	0.0996567932860092	-4.49748198285553
CAGL0D05786g	28.375	161.06251	3.06183458075704	0.0585966685812573	0.0998577093330437	-4.49755446491925
CAGL0K10956g	-209.5	627.12501	-3.0576384331658	0.0587831115450008	0.100143442025243	-4.49765329916825
CAGL0J07832g	-152.8125	627.28126	-3.05223306247371	0.0590243989250621	0.10052239587046	-4.49778102080428
