genes	wtvswt.20min	wtvswt.30min	wtvswt.45min	wtvswt.60min	wtvswt.90min	wtvswt.120min	wtvswt.150min	wtvswt.180min	wtvswt.240min	no.pi.wt.sec.max
5228	CAGL0M13937g	1.38505062428643	2.33476328592358	2.28625116569284	2.22582203371264	2.22564634135627	2.09618249584231	2.07056511009723	2.19485343798825	1.75580036224793	2.28625116569284
2745	CAGL0I06292g	0.838998532695599	1.14254268417785	1.65539805778913	1.86610201180585	2.03367249753448	2.07900357007561	2.01328307787119	2.16720405747731	2.04341074459985	2.07900357007561
4393	CAGL0L08338g	1.11481114303436	1.75445932455527	1.83698488331439	1.63567418440258	1.30209434965033	1.07288512039074	0.855935103629575	1.06016199927353	0.712988956570131	1.75445932455527
4972	CAGL0M08184g	0.489722479463989	1.45973980346196	2.43899513411084	2.64504892384831	2.83966574096317	2.79935687866107	2.85725131815289	2.68252061337118	2.70233595913258	2.83966574096317
1388	CAGL0F04697g	0.639951066335047	1.79608433309781	1.96456581606744	2.00566282122398	2.17967771048293	2.23249125131872	2.19883221478194	2.29384390306501	2.03830091791348	2.23249125131872
2397	CAGL0H08778g	0.792662706353823	1.91393023951429	2.45717654639838	2.76588649752424	3.26843616711215	3.32953946074386	3.34150977054184	3.34484901436231	3.26003016265004	3.34150977054184
2151	CAGL0H03311g	1.68959506195358	2.67424525938534	3.60639897328535	4.28611853633383	4.54425772302206	5.35420795233033	5.21279969985265	5.39762387960742	5.72577289832995	5.39762387960742
3527	CAGL0K01639g	0.923647480875919	1.4915987370767	1.88602677302155	2.07626305707174	2.12025934549839	2.18478803840713	1.99794106778795	2.03083435723521	1.94133497323008	2.12025934549839
682	CAGL0D00946g	0.741676646605524	1.88372971676917	2.32340684918129	2.56154308824317	2.62797664146878	2.49026621882324	2.48617956769034	2.80370638892501	2.06486623631268	2.62797664146878
1836	CAGL0G05962g	0.643404619452411	1.4238565444898	1.95099332141065	1.85905957720156	1.64324050499715	1.55490387479905	1.50272464898801	1.67429632122183	1.14920088287613	1.85905957720156
1954	CAGL0G08712g	0.596235925551351	1.54977423173061	2.09725690572776	2.02652955410725	1.75110665292099	1.67243364810307	1.82010800371671	1.72675540153397	1.77012056344122	2.02652955410725
5230	CAGL0M13981g	1.0665002139306	1.86803209982369	2.36987498257717	2.45033927289841	2.37397791133957	2.32727696065144	2.05426708940672	2.09376030398977	1.59007137140484	2.37397791133957
1841	CAGL0G06072g	0.898293077746594	1.43222249625257	1.76923601132176	1.99417556112539	2.19717016246215	2.01268616832915	2.16475496817067	2.21710448799462	1.842508726733	2.19717016246215
4733	CAGL0M02981g	1.27871206899617	2.06686099124271	2.28574933776714	2.1559109906705	1.73999551628923	1.44328782527648	1.41583570337749	1.47613500245859	1.19092060616708	2.1559109906705
81	CAGL0A02145g	1.22291246943328	2.66568401271643	4.33380066815971	4.90192470955138	5.36348256367997	5.46855611771826	5.07350918863265	4.63360776272596	4.15883739435756	5.36348256367997
2751	CAGL0I06424g	1.08243696667709	1.6148046907453	1.8842067466666	1.80174253238598	1.65362647649296	1.63057250590442	1.48359580737715	1.77768398419973	1.43470639385478	1.80174253238598
3464	CAGL0K00231g	0.939327132414491	2.37356146901508	3.04712882349035	3.01227341137831	3.03322076985519	2.77619009042278	2.90030142788333	2.75854179014395	2.38067499070267	3.03322076985519
4369	CAGL0L07920g	1.22245881710056	2.03740954515149	1.92941598699568	1.75379871195702	1.28187308963966	0.863269036336373	0.481548593311231	0.43260977090957	0.104323141300465	1.92941598699568
3453	CAGL0J11770g	0.0350965031130865	0.700456276626499	1.36561407708019	1.44641901423287	1.73360679260623	1.76009598469388	1.55789374129579	1.30853397076796	1.18602610763578	1.73360679260623
3761	CAGL0K06853g	0.674564025524931	1.30147311278441	1.53201390326683	1.55642494097862	1.70799062043517	1.61170020690957	1.50572457951093	1.38593721833604	1.46712288808161	1.61170020690957
385	CAGL0B04367g	1.29029386955294	2.02969224973484	2.72839693318949	2.53925761575927	1.50124500375943	1.20832471417792	0.933716640299853	0.996665779613365	0.373015646054158	2.53925761575927
4416	CAGL0L08888g	0.0916545746382367	0.966072419885279	1.62322319493931	1.69145400011982	1.99305782921785	1.88124078215205	1.85749593174273	1.85439642563648	1.63117706815468	1.88124078215205
4276	CAGL0L05720g	1.37589515088726	2.71354677177465	3.65345967257505	3.658888333544	3.44393163234756	3.56666971309363	3.61025609486017	3.56216340958255	3.31865114536034	3.65345967257505
420	CAGL0C00319g	0.53075369565278	1.0700906697899	1.55637150866308	1.65534452167314	1.79452636918011	1.75319488130762	1.74902346444305	1.64069350091498	1.51547109034427	1.75319488130762
671	CAGL0D00704g	1.02940834148848	2.13923231037853	2.41284923677389	2.44154199504312	2.51915164085903	2.32972693685679	2.28364149430944	2.42556903026657	1.67290773439223	2.44154199504312
1193	CAGL0E06380g	2.81363502508371	4.39178276022321	4.64756476305864	4.56019306433258	4.57383356444173	4.24906869390157	4.10163844231135	4.17604153301271	3.73407130439599	4.57383356444173
694	CAGL0D01232g	0.853270370863334	1.33887469885554	1.53977059806035	1.6506288520261	1.76673457907166	1.75943889426858	1.83670150681343	1.76861515354035	1.56256489442442	1.76861515354035
2392	CAGL0H08602g	0.855776594070059	1.56597977831817	1.91800262414299	1.69659392412391	0.89311840560812	0.57866280372506	0.262644206073036	0.262714409120285	0.0950709556177971	1.69659392412391
2863	CAGL0I09009g	1.57254107679507	2.2339016845608	2.34035124137718	2.44600215105573	2.45995349801132	2.44951386192279	2.38033146337355	2.31549053407739	2.02400586356872	2.44951386192279
2520	CAGL0I01100g	1.2608799691204	2.77670099175127	3.13917151171534	3.05208028166697	3.09033781184784	2.7695009260338	2.7174871718203	3.01097805323682	2.3359472242108	3.09033781184784
1694	CAGL0G02651g	0.910862498811082	1.73914235494265	1.92071483765904	1.86435082806024	1.79850626803579	1.890759025303	1.65808519975268	1.7644586492969	1.72001221438013	1.890759025303
224	CAGL0B00770g	0.649976600382811	1.31114530540245	1.74559988705078	1.77799983819768	1.93868606134228	1.65543797520176	1.71179050230934	1.7550916189102	1.449891664795	1.77799983819768
1582	CAGL0F09163g	0.716406770568064	1.51682586634163	1.76214785356379	1.63774711769271	1.02191886453722	0.749734862457276	0.62957517513277	0.680424181035939	0.481118767387265	1.63774711769271
4433	CAGL0L09273g	0.745278723472841	2.18701119916573	3.14979354635878	3.37409773518069	3.89391711994937	3.97750747868549	3.95880061436338	3.95593565347732	4.06253678031412	3.97750747868549
118	CAGL0A03014g	0.238960541753354	0.890362878343534	1.20029352038718	1.42013900757616	1.6088750411187	1.5682628201626	1.43732414402003	1.49768576074152	1.20818797242833	1.5682628201626
3116	CAGL0J04246g	0.602158945122664	1.09683841235478	1.51175854355397	1.53423693831894	1.43370819838495	1.42509471997035	1.4285851707826	1.42347540020441	1.21495306747526	1.51175854355397
4500	CAGL0L10912g	-0.490215699927001	0.282554012904484	0.765993388158787	1.44614144633505	1.95606504522171	2.11045558303538	2.01163405859026	2.0235194715459	2.33447864463085	2.11045558303538
1536	CAGL0F08107g	1.33655116861388	2.32272510884029	2.5986841269003	2.36445940979893	1.79028138981739	1.26910347545659	1.22529891667857	1.47685570965891	0.950386637208029	2.36445940979893
3145	CAGL0J04906g	0.485295139672068	1.17423379867208	1.88095736170014	1.99842239894581	2.42724697299393	2.40066768779146	2.36425170957181	2.57460959475231	2.44535654797867	2.44535654797867
4199	CAGL0L03982g	1.56346603785587	2.89427879012152	3.42277883290518	3.51334772013586	3.77726774767712	3.61917825794477	3.91822672635768	4.1207097558009	3.7624725903229	3.91822672635768
4232	CAGL0L04686g	0.747771473106799	1.76468674600505	2.65519882376387	3.28328567192902	3.84340228341653	3.90529876264046	3.91998708992281	4.08996635804453	4.52423644857179	4.08996635804453
3343	CAGL0J09306g	0.556342579086088	1.49104880866271	2.14884570591226	2.24902694299022	2.41024007846761	2.24316677589111	2.46393277168987	2.42192773672167	2.0419513512072	2.42192773672167
2533	CAGL0I01386g	0.872271629508647	1.40915287964418	1.62458342650637	1.81477126286232	1.98033253389122	2.0204322990094	2.27255839337698	2.34329723211135	1.89574562801804	2.27255839337698
3090	CAGL0J03674g	0.571910873383774	1.21984899491002	1.59034358992292	1.57835556388045	1.85806433937778	1.7780641279626	1.6178928991115	1.64161165707219	1.44631159448178	1.7780641279626
3235	CAGL0J06908g	1.82994873241391	2.40782050255735	2.67681966730155	2.71807543675899	2.77691413792401	2.68608152836978	2.62642222935785	2.79139700582975	2.37810996086372	2.77691413792401
1181	CAGL0E06116g	0.155815772401275	1.56297834174627	1.99307822850632	2.01619416925717	2.42037685660131	2.55180380056347	2.56986051518089	2.33953928535623	2.79031680616004	2.56986051518089
5218	CAGL0M13717g	0.470511350217657	0.569698970727689	0.69231755677473	0.853175078550702	1.42817329460195	2.12243974720609	2.16436467880494	1.94861238708105	2.30587751281894	2.16436467880494
2117	CAGL0H02491g	-0.205452631063491	0.731504999520501	1.56571663581707	1.61977869551785	1.76305293913119	1.94613350599403	1.83298902320293	1.84963981683274	2.16863028754559	1.94613350599403
167	CAGL0A04103g	0.937690225601818	1.63153372973455	1.92596295778202	1.89210308937215	1.59643078147192	1.5216076661818	1.44517799113195	1.59901980994486	1.16390963826545	1.89210308937215
640	CAGL0C05489g	0.843562035378642	1.52970424144786	1.98076509427806	2.02153728951908	2.23617449844362	2.24503040680276	2.14849795723565	2.19779237853278	1.94394673776867	2.23617449844362
4524	CAGL0L11440g	0.816318155265631	1.60111305585146	2.17205947908556	1.97174799833397	2.09433098958517	1.84363128020831	2.00372926355614	1.89237420889649	1.48555437559884	2.09433098958517
4362	CAGL0L07744g	1.39661038785954	2.13902342586401	2.57151274843567	2.6230574379104	2.76932333887445	2.76749380259841	2.88453234728473	2.80017093079034	2.51263038981454	2.80017093079034
2962	CAGL0J00583g	0.921779938421954	1.83422780449975	2.06295171642164	1.7785563992227	1.63192778058194	1.40735048846156	1.43392138457446	1.4831188550208	1.05432820679302	1.83422780449975
2168	CAGL0H03663g	0.90009970263913	1.7215813250638	2.27982606449051	2.54118971127296	2.78093965832689	2.77902720673705	2.91279702791121	3.04811569568843	2.75306365839212	2.91279702791121
383	CAGL0B04323g	0.917011711817647	1.95678687937553	2.46176299044941	2.5161664742926	2.6755814083983	2.3759238143663	2.41816757108909	2.60760742385937	2.00185245574701	2.60760742385937
1456	CAGL0F06325g	1.85130497736969	3.18315196886937	3.47778101518919	3.5011157947069	3.570605964143	3.50594642348142	3.69260574628497	3.80655797919978	3.42825398662072	3.69260574628497
332	CAGL0B03201g	2.03083780164135	2.61801796726558	2.36585371937505	2.12746640961277	1.56680256891775	1.09854520814143	0.84945935836187	0.886342496855978	0.368564135765557	2.36585371937505
3657	CAGL0K04499g	0.793890647290389	0.840874427090698	1.09046381256135	1.29644611985566	1.73946895877441	2.31665202380964	2.47666905576602	2.23370421775599	2.57082042612914	2.47666905576602
1968	CAGL0G09064g	0.301907315733282	1.55329703240511	2.047800517677	2.23638691305153	2.57144988124446	2.54413237280722	2.53494070785226	2.48459717325997	2.47464089303889	2.54413237280722
2667	CAGL0I04620g	1.12664242813282	1.95480693160518	2.23050109271257	2.16955141753223	2.08080156857499	1.83477989735368	1.70855739116989	1.76038525277622	1.5608837951365	2.16955141753223
1690	CAGL0G02563g	0.692533945310079	3.10762036451943	5.42979010881447	6.09798338982601	7.07038478885393	7.58895942428127	7.561569696568	7.32542420705398	7.46574315959863	7.561569696568
409	CAGL0B04917g	0.63159153056664	1.85082344886383	3.0277344336144	2.99361566901272	3.12428191010772	3.16786771661812	3.21505475256001	3.18485423574567	3.07803950422178	3.18485423574567
950	CAGL0E00759g	0.291482578804295	0.846779668417259	1.27751633244198	1.52544384165922	1.54887906249874	1.81876765593931	1.78740302983106	1.73185208173993	1.51248873754382	1.78740302983106
2081	CAGL0H01606g	0.883245451800579	1.83744502177811	2.30773077840418	2.33548368366308	2.71386079326084	2.67894265967342	2.90365765911095	2.93155696142748	2.32333901351261	2.90365765911095
4629	CAGL0M00550g	0.736693843663747	1.40138251676626	1.44774751890686	1.59656172544099	1.52977428762611	1.48419196768357	1.37167361061608	1.35512766667486	1.212134295025	1.52977428762611
2281	CAGL0H06259g	0.674331674052414	1.54338952875419	1.77272018999091	1.72982419816626	1.71780637596342	1.57306772971487	1.83598952494052	1.76762824638716	1.66383681935557	1.77272018999091
2981	CAGL0J01001g	1.05824976976623	1.65397239651083	1.80137344312069	1.74448056281558	1.85703478148972	1.83807414869746	1.71242297638622	1.7402179623951	1.44888211548673	1.83807414869746
3551	CAGL0K02145g	0.401234980365303	1.09432108811899	1.42575884463055	1.56744320330326	2.02288199365858	2.11517018440803	1.74721380686262	1.49443661771268	1.86977548846552	2.02288199365858
814	CAGL0D03894g	0.398575608758355	2.17522214806695	3.18874619836585	3.30453391127081	3.48597766468501	3.35897347960186	3.75464481745758	4.13225694660769	3.70861572356594	3.75464481745758
2998	CAGL0J01397g	0.860335727418262	1.78382108882328	2.12920997143393	2.19428984468682	2.0612816040047	1.95683653006585	1.95886689469328	1.9274648986949	1.59036219216236	2.12920997143393
3106	CAGL0J04026g	1.10100308476027	2.20398702369567	2.51794302308203	2.45404600915154	2.5170525682279	2.5166603640949	2.51852144775302	2.40106963684299	2.3160308053304	2.51794302308203
4926	CAGL0M07205g	0.708916271348501	1.42590268921058	2.03518885530088	2.1448925260255	2.44088046310196	2.2962897801556	2.44553054073786	2.46801683841615	2.1321512220228	2.44553054073786
1991	CAGL0G09603g	0.246806658482901	1.20936082022935	1.49307528448594	1.6670373194321	2.28408403847784	2.32762671099328	2.25616683280334	2.04350401356735	2.36244720740609	2.32762671099328
1829	CAGL0G05830g	1.59728975469483	2.91351524641881	3.24494472764058	3.0510108333515	2.83510108266802	2.46067295431275	2.43839319741513	2.43803313939195	2.02693401664837	3.0510108333515
1722	CAGL0G03289g	3.32827193811562	3.66324093769576	4.42427655237679	4.49269180635279	5.0205650880475	4.66882349398151	4.61536876121367	4.57386848863174	4.0613865501977	4.66882349398151
2303	CAGL0H06699g	0.886414995434784	2.24271989176575	3.10098659074209	3.10966192666042	2.82710572911593	2.4646444955928	2.50509441778509	2.73234045523483	2.20243626746508	3.10098659074209
4469	CAGL0L10208g	1.06376374821146	1.71874283681254	2.00013588467405	1.96193133211919	2.2035521773871	2.0836269169259	2.03715332757027	2.06257374966153	1.80470777445793	2.0836269169259
3471	CAGL0K00363g	-0.002606227203517	-0.111307515283038	0.305045321045545	0.618879612395479	1.42100974881958	1.60293324771791	1.74849066067486	1.85452610813055	1.78327983241263	1.78327983241263
4844	CAGL0M05467g	1.46156054234535	2.35835876689226	2.94703620374761	3.11826163775676	3.11813279541806	3.11750962547656	2.90912658765905	2.94076225811965	2.6194819974061	3.11813279541806
2053	CAGL0H00979g	0.401773917115216	1.06248749746525	1.34233565447216	1.58032325534714	1.84667104541139	1.79185722901568	1.85689817802878	1.87179574213745	1.43780204459906	1.85689817802878
3019	CAGL0J02002g	0.916150281233069	1.80240083086885	2.31831921945943	2.33603944819968	2.13170885068317	2.11642766884699	2.0552701008042	2.06561522107904	1.72467749215918	2.31831921945943
5190	CAGL0M13101g	0.865900353244978	1.62889061782787	2.25378896833271	2.28105337655624	2.74302946717326	2.59526889674928	2.9667602465632	2.93997934674365	2.4722738120514	2.93997934674365
2996	CAGL0J01353g	0.899875801304495	1.34450460609952	1.93275259781555	1.86345685592549	1.48996830310291	1.30183637092112	1.39492307526589	1.34577920038012	1.12163200652267	1.86345685592549
2142	CAGL0H03113g	0.964855967971374	1.75872250010924	2.06105946835869	2.03933143066663	2.27154470429964	2.44937049813692	2.46995040608503	2.39399207429484	2.30918558868662	2.44937049813692
2918	CAGL0I10384g	0.776963203994372	1.98387229500137	1.96888067728131	2.05857185514344	2.49719718353317	2.45859080353298	2.36454370449894	1.90514434971076	2.36903807580729	2.45859080353298
532	CAGL0C02893g	0.242088949009436	0.669810963582173	0.929545851774731	0.941446094405719	1.39628479658408	1.5758403617981	1.61948044686599	1.26410805612728	1.51694026349869	1.5758403617981
1128	CAGL0E04884g	1.87432747916951	2.64799051124821	2.50644212416022	2.28564349939967	1.94996858966541	1.82179909750111	1.94813287257358	2.03093414413112	2.22047355935851	2.50644212416022
182	CAGL0A04433g	0.680172435834449	1.52438854307109	2.06688765680828	2.07818925003205	2.09802630535223	1.92442143956089	2.02020166107546	2.19124890179837	1.69815625893142	2.09802630535223
3648	CAGL0K04323g	1.29825834377463	2.10224198154065	2.42451800695045	2.45900540913282	2.34790112269906	2.06671327266262	2.13244349758288	2.24533480453763	1.93130903399514	2.42451800695045
4104	CAGL0L01925g	1.56662094317918	2.77293370921242	2.82409978796096	2.57991929830168	2.33303885069267	1.83555572000012	1.83948486367221	2.21977475785946	1.19974352374722	2.77293370921242
2625	CAGL0I03696g	0.500238073844374	1.05572973278603	1.56572824634114	1.44588611975433	1.6471733584227	1.53745957334835	1.54711210811552	1.68492539357014	1.55526422549737	1.6471733584227
1673	CAGL0G02189g	0.85729437818463	1.29178312990752	1.3086659618814	1.50977939852498	1.77765912408275	2.60527243581306	2.83102791439097	2.91895701455261	3.0791881443385	2.91895701455261
3432	CAGL0J11308g	0.973887568507864	1.53906446974544	1.80181287827641	1.76673938350413	1.93615350871656	1.85484326482674	1.84988674728625	1.71111548909084	1.61597549960228	1.85484326482674
3504	CAGL0K01133g	0.927253495897131	1.48491854072514	1.73845425483571	1.72064910132948	1.64051337894454	1.49458586916573	1.39680949280965	1.47364361074633	1.006117571907	1.72064910132948
3365	CAGL0J09812g	1.55752020060033	2.65799483692373	3.03876026938889	2.94598419708626	2.93860640867811	2.68124663462212	2.93415142390224	3.07494408249541	2.28642310433442	3.03876026938889
4331	CAGL0L06974g	1.20303368080415	2.30888327656577	2.7880312552629	2.61006070131192	2.27064092380379	1.78902719315025	1.8991352700526	2.12332823969968	1.14687059186387	2.61006070131192
4447	CAGL0L09691g	0.988946757657494	1.31234236026651	1.87500662223471	1.99264969334559	2.02609936393061	1.91363950768032	1.7602578439684	1.44167308542354	1.76890283105505	1.99264969334559
3514	CAGL0K01353g	1.12062877260707	1.88204538535265	2.17569390827004	2.19998715003579	2.2834459928533	2.28096002820727	2.11911246500506	2.34123521422535	1.94320914005153	2.2834459928533
4708	CAGL0M02387g	0.357233670558161	1.53427189141663	2.06007881211537	2.25648699886745	2.45129055363522	2.39530059428221	2.5881897238947	2.99412359361847	2.66172216854819	2.66172216854819
4326	CAGL0L06864g	1.71717727957116	2.72293605779097	3.03242789115014	3.24147629705383	3.16007247388153	3.28097878243404	3.1065220743845	3.06745129277315	3.41552077406634	3.28097878243404
3928	CAGL0K10736g	0.248610418829729	0.930591103902366	1.73176711958352	1.76131195370243	1.62182254106909	1.29479119872647	1.21718905503908	1.21058086514156	1.10344058422032	1.73176711958352
4700	CAGL0M02211g	1.54960854113139	2.60456438827985	2.92267156635035	2.75976782880598	2.62524873770565	2.43916455168649	2.43212921001929	2.55853205884778	2.03949961030424	2.75976782880598
3580	CAGL0K02805g	1.02947355928943	1.61696322814456	2.00780725505338	1.87967751341641	1.40683108040448	1.27699154423827	1.06762245623349	0.989421924861952	0.762212722601479	1.87967751341641
2150	CAGL0H03289g	2.21447137009137	2.69445117419412	2.63221391725395	2.39720958073739	2.17104493745846	1.78361003132398	1.54528395617616	1.60849914516138	1.36083578549149	2.63221391725395
5001	CAGL0M08822g	2.96463531906339	2.81778894384961	3.1140599315519	3.2048489064517	3.0076065798596	2.90369912162574	2.82429461885647	2.79519239247635	2.75607645779463	3.1140599315519
3253	CAGL0J07304g	0.484643722541907	1.26282188454572	1.79472044018904	1.98446787036318	2.13350594144626	2.15532224056516	2.11274247865047	2.18798379396033	2.02929832386757	2.15532224056516
4898	CAGL0M06633g	1.03990859101274	2.04760070248796	2.66088122036884	2.81744796122893	3.19990458344527	3.00325399570471	3.14667663452648	3.0642320613547	2.56501328787232	3.14667663452648
5133	CAGL0M11792g	0.905414777967204	1.55425233751065	1.68593568836761	1.62940919523804	1.69262543002016	1.64498151217012	1.61296962948398	1.7283216947018	1.42794567445247	1.69262543002016
1907	CAGL0G07623g	0.807174036259839	1.73679133886161	2.36402784000247	2.4207838049386	2.45091175202007	2.27455990975767	2.31227116668406	2.3576960485742	1.7981686050827	2.4207838049386
134	CAGL0A03344g	1.31917337211823	1.85263547748137	2.01055788742954	1.96878782215949	1.86208632315455	1.69899008602694	1.69893665362717	1.67775763153762	1.60875934997531	1.96878782215949
4360	CAGL0L07700g	-2.59803973473898	-2.45977931133582	-1.37617759511602	-0.296635448012587	0.612504273456068	1.07124977183138	1.56951194046559	1.60395925750395	1.30973266123469	1.56951194046559
1720	CAGL0G03245g	0.976113690207613	1.895913116355	1.9693960871736	1.77285509349527	1.88793219993503	1.69354550591042	1.76301884957272	1.87103889717572	1.51461674269094	1.895913116355
4816	CAGL0M04763g	3.02217134396233	4.32970006624837	4.71772441879528	4.72863363609779	4.77747464734395	4.53462304628674	4.39209612008494	4.66323752972168	4.06220305683127	4.72863363609779
3864	CAGL0K09218g	0.901534362318317	1.64615875181902	2.31933802095237	2.39910967890704	2.29535957398364	2.15620563362905	2.00907094039739	1.99308083797454	1.65091114902403	2.31933802095237
1892	CAGL0G07315g	1.59712137619709	2.36682323786653	2.8135575030784	2.54309778237042	1.61540894741764	0.954014569278359	1.16504391687186	0.958463839163914	0.359915305738452	2.54309778237042
2499	CAGL0I00638g	1.0482701862749	1.58850757943282	1.97980736602517	1.94997162941544	1.84502691762909	1.78876896899533	1.66398791413494	1.68384364347879	1.37675920751126	1.94997162941544
3348	CAGL0J09416g	1.22489949399599	1.76028108314322	1.96877541290311	2.16441458136802	2.45492334827051	2.57083113264729	2.55744414794156	2.71644230556046	2.49141008105225	2.57083113264729
872	CAGL0D05318g	0.617878004802064	1.41951527786108	1.81852089454804	1.86827595037743	1.96583793033321	2.03197166660994	1.74174355662057	1.82228221910894	1.65820182134607	1.96583793033321
1747	CAGL0G03883g	3.31703359121088	3.49182037482141	4.12077858295641	4.44556237929825	4.83120616580514	4.653332508739	4.45785313939048	4.18812081559292	3.8861842691718	4.653332508739
2044	CAGL0H00781g	1.31964976509564	2.13780655745904	2.21222914123515	2.21452069140054	2.12393178189466	1.99089188676113	1.85086045011209	1.93309680832245	1.39971550211368	2.21222914123515
1802	CAGL0G05269g	3.4443757491713	6.65665575264602	8.29532293064512	8.52765753011358	9.01520180190833	8.98466728805112	8.94478968969788	9.32565408576377	9.01397687926898	9.01520180190833
2269	CAGL0H05951g	0.491730405593318	0.842135395074098	1.23245451845693	1.54211823843734	1.61655208752672	1.74501480337795	1.55535521623711	1.62883096393275	1.4899490956157	1.62883096393275
4468	CAGL0L10186g	2.81081774654971	3.33110628927799	3.2160375324021	3.15218414358425	3.24654625413939	3.46928804861323	3.39358522300794	3.42308726308966	3.230348570808	3.42308726308966
2308	CAGL0H06787g	0.582713827374469	1.84451090070318	2.65249490426697	2.98869720326407	3.39075189048183	3.10615111659096	3.43520278213724	3.89903946151802	3.38842889433154	3.43520278213724
1871	CAGL0G06842g	0.967214984673602	1.52831741707385	1.96795023791769	1.82554706687552	1.91648078664952	1.69567838992018	1.8595502217941	1.99337527217287	1.54377454800462	1.96795023791769
1807	CAGL0G05357g	1.54147789958639	2.82465260361945	3.24372136900165	3.27245583978539	3.19762653115836	2.9141800587394	2.8074940444013	3.03259492491756	2.27395291024053	3.24372136900165
4298	CAGL0L06248g	1.02396702479459	1.85089746956013	2.02542806149723	1.7858411398291	1.95640906721047	1.8973683876734	2.11850392238697	2.30867357501172	1.85350411886743	2.11850392238697
1198	CAGL0E06512g	0.715971432459118	1.60737471536588	1.76782844737089	1.64003084753899	1.44243090599025	1.21430347759553	1.14400290893775	1.33632447276122	0.981033077953891	1.64003084753899
156	CAGL0A03872g	0.915379358873239	1.64209299961265	1.80079879832975	1.72150850717234	1.59434678157839	1.46330965750953	1.58200963069998	1.5380311681549	1.19153968675922	1.72150850717234
274	CAGL0B01925g	1.60943810500297	2.95686967553339	3.19675049198058	3.21081695942929	3.39746309393386	3.14095983880654	3.34915371339485	3.38667374788961	2.92885683426717	3.38667374788961
3341	CAGL0J09262g	1.75220612594828	3.2034040779182	3.73817784358905	3.51621665389812	3.37806514954782	3.30054564414142	3.07483331684446	3.35722286882522	2.8681792842541	3.51621665389812
707	CAGL0D01496g	1.02694184273611	1.73732677870935	1.83988177248398	1.76681616377044	1.56870214367891	1.59684023697134	1.45489053299907	1.51487925566953	1.30404324145797	1.76681616377044
5197	CAGL0M13255g	1.43355925113475	2.35629420916871	2.53352294373761	2.38946542888394	2.27297773824015	2.03830759831739	1.90544858679866	2.18639945650474	1.65770756490502	2.38946542888394
5215	CAGL0M13651g	1.2370105168495	2.28602961067481	2.99046351623994	3.11042679871293	3.282330714936	3.15116440201327	3.23045800854971	3.27444673204824	2.74164109260256	3.27444673204824
3836	CAGL0K08536g	1.0467292516171	2.47711353411358	3.00882255177437	2.81400163247022	2.38148159662162	1.75667615455672	1.59396765622324	2.08873014612127	0.870986767356607	2.81400163247022
2834	CAGL0I08305g	1.8383904716439	3.36387607614766	3.69959024798108	3.58698412389965	3.51605511347305	3.302379824753	3.5682000874433	3.77288608631903	3.44393680208346	3.69959024798108
1	CAGL0A00165g	-0.79663668924152	-0.24312315190712	0.233250809792343	0.522668911578181	0.944600040608841	1.30096196612566	1.44158795071061	1.5476700253564	1.87761569107151	1.5476700253564
2731	CAGL0I05984g	0.315895048704079	0.712200365100099	1.02962085614138	1.07920003445227	1.24913623098269	1.51124472207018	1.56730483888119	1.5464386263273	1.59552218836403	1.56730483888119
2694	CAGL0I05148g	1.45649708579382	2.18013769899426	2.85369732615827	2.93259102938701	2.84649497378871	2.90084666324679	2.88724533242113	2.75710695219965	2.79374885558342	2.90084666324679
1667	CAGL0G02057g	1.54827566426855	1.46382283723531	2.36724799529117	3.04688975049201	4.01379873126459	4.29629263897996	4.87534563646617	4.84390416989988	4.74973027347271	4.84390416989988
4983	CAGL0M08426g	1.28521032315485	1.83335990567242	2.2573985493031	2.15221773451925	2.16414978585166	2.03424362916937	2.25722176348532	2.23244989432433	1.91667967299284	2.25722176348532
3312	CAGL0J08613g	1.29048657809483	2.30057318710178	2.97477893906108	3.03524177048222	3.1456331811315	2.90550040812955	3.14009122092423	3.32527991994544	2.46476307854588	3.1456331811315
372	CAGL0B04059g	0.82056412143204	1.70440767123509	1.70254907281264	2.01800301272336	2.05245167373338	1.99378390966261	1.95982409676239	2.1792610613228	1.78137346411201	2.05245167373338
3207	CAGL0J06270g	0.570028105760834	1.4320561845563	1.80109340819794	1.88528475434314	2.06808090259165	2.06711890003125	1.88731007438375	1.80443176472332	1.67559170154445	2.06711890003125
870	CAGL0D05280g	0.88609000193162	0.948865629855844	1.16579852157026	1.34947397136755	1.62013439529863	1.64719516776384	1.68471654425651	1.89322790196476	2.05804662102528	1.89322790196476
2121	CAGL0H02563g	1.4893360357246	2.39892471647499	2.43311570877687	3.03101376112814	3.5464943743043	3.72502809387182	4.46618728590666	4.71592076376431	4.20888385765047	4.46618728590666
3292	CAGL0J08118g	0.872850676350329	1.48656321785063	1.67890912629941	1.60055290869478	1.57884817571237	1.56780167668845	1.26720078293568	1.37982763391431	1.27008247897566	1.60055290869478
906	CAGL0D06154g	0.518784529450008	0.93319873662265	1.31998628421532	1.37015814547391	1.57641728495328	1.76392854903575	1.51132886999551	1.5756869135976	1.49052642908989	1.57641728495328
1744	CAGL0G03773g	1.00641674732227	1.66581885139509	2.55756185996159	2.60632597929519	2.87943270272051	2.59845384511898	2.99097876453872	3.05201474065004	2.28232108535758	2.99097876453872
