coefficients.wtvsdel4.pre	coefficients.wtvsdel4.20min	coefficients.prevs20min.wt	coefficients.prevs20min.del4	df.residual	sigma	stdev.unscaled.wtvsdel4.pre	stdev.unscaled.wtvsdel4.20min	stdev.unscaled.prevs20min.wt	stdev.unscaled.prevs20min.del4	Amean	s2.post	t.wtvsdel4.pre	t.wtvsdel4.20min	t.prevs20min.wt	t.prevs20min.del4	df.total	p.value.wtvsdel4.pre	p.value.wtvsdel4.20min	p.value.prevs20min.wt	p.value.prevs20min.del4	lods.wtvsdel4.pre	lods.wtvsdel4.20min	lods.prevs20min.wt	lods.prevs20min.del4	F	F.p.value
-1.06581410364015e-14	-4.88498130835069e-15	-4.44089209850063e-16	5.32907051820075e-15	4	3.62823874019828e-15	1	1	1	1	-3.37241656387677	0.000537100732102486	-4.59889602307279e-13	-2.10782734390836e-13	-1.91620667628033e-14	2.29944801153639e-13	4.82873402155911	0.999999999999651	0.99999999999984	0.999999999999985	0.999999999999826	-6.58752800069838	-7.2983633559651	-7.77537391632914	-7.65126002888836	9.27141626620878e-26	1
-1.06581410364015e-14	-4.88498130835069e-15	-4.44089209850063e-16	5.32907051820075e-15	4	3.62823874019828e-15	1	1	1	1	-3.37241656387677	0.000537100732102486	-4.59889602307279e-13	-2.10782734390836e-13	-1.91620667628033e-14	2.29944801153639e-13	4.82873402155911	0.999999999999651	0.99999999999984	0.999999999999985	0.999999999999826	-6.58752800069838	-7.2983633559651	-7.77537391632914	-7.65126002888836	9.27141626620878e-26	1
-1.06581410364015e-14	-4.88498130835069e-15	-4.44089209850063e-16	5.32907051820075e-15	4	3.62823874019828e-15	1	1	1	1	-3.37241656387677	0.000537100732102486	-4.59889602307279e-13	-2.10782734390836e-13	-1.91620667628033e-14	2.29944801153639e-13	4.82873402155911	0.999999999999651	0.99999999999984	0.999999999999985	0.999999999999826	-6.58752800069838	-7.2983633559651	-7.77537391632914	-7.65126002888836	9.27141626620878e-26	1
-0.749029383092309	0.75393981474906	-0.753939814749064	0.749029383092305	4	0.751488609693947	1	1	1	1	-2.99667426441642	0.468349266801584	-1.09449537898474	1.10167059117061	-1.10167059117062	1.09449537898474	4.82873402155911	0.325303646809853	0.322463731214885	0.322463731214882	0.325303646809855	-5.95509583973058	-6.64819221071674	-7.12318343079546	-7.00701532552322	0.803874655968038	0.544641076059053
-1.06581410364015e-14	-4.88498130835069e-15	-4.44089209850063e-16	5.32907051820075e-15	4	3.62823874019828e-15	1	1	1	1	-3.37241656387677	0.000537100732102486	-4.59889602307279e-13	-2.10782734390836e-13	-1.91620667628033e-14	2.29944801153639e-13	4.82873402155911	0.999999999999651	0.99999999999984	0.999999999999985	0.999999999999826	-6.58752800069838	-7.2983633559651	-7.77537391632914	-7.65126002888836	9.27141626620878e-26	1
0.11481841096505	-0.621503605425215	0.748278550003425	0.01195653361316	4	0.17975876853904	1	1	1	1	3.42242797751434	0.0273045430657673	0.694854821816932	-3.76119799408976	4.52841102887525	0.0723582129685575	4.82873402155911	0.519151468209883	0.0140115960264386	0.0067827460060304	0.945217833008383	-6.31520061022103	-3.34795266734202	-2.96579890905304	-7.64810874509928	8.40432412749837	0.0229212834892762
0.0434571406182842	-0.222224033414999	-0.372171432581887	-0.63785260661517	4	0.0659275830545227	1	1	1	1	6.3995168471532	0.00413758581825978	0.675596887367858	-3.45475710406812	-5.78588139583599	-9.91623538727197	4.82873402155911	0.530288384746862	0.0191881750507625	0.00243539992393637	0.000216114117010609	-6.32942193906325	-3.70313121416938	-1.77443498993016	1.14305633581032	45.2233378458369	0.000580330632363428
-0.00183443514640658	0.0848294794598754	0.00400887847809805	0.09067279308438	4	0.0537087728412503	1	1	1	1	8.56411886371995	0.00292665647672114	-0.0339091175628708	1.56805368531928	0.0741032093041686	1.67606601218632	4.82873402155911	0.974306425285962	0.179706557411271	0.943899582162673	0.156646311562845	-6.58684701317364	-6.1055202847608	-7.77206728011325	-6.31865289654703	1.33049611340787	0.365840363840754
0.139968261164226	-0.0625521856278581	0.220324034022601	0.0178035872305173	4	0.0489299102404517	1	1	1	1	6.26309995874088	0.00252034197541755	2.78804533359685	-1.24598482395527	4.38866204256988	0.354631885017765	4.82873402155911	0.0400396238564354	0.269807294343185	0.00769294615774908	0.737825130053373	-3.87783758350541	-6.49011593583937	-3.11150103007133	-7.57649548997876	6.85836453515431	0.0339534486866683
0.00560904849833666	-0.071933754853867	-0.068229515710887	-0.145772319063091	4	0.110207976181797	1	1	1	1	7.08067357190143	0.0105983697602657	0.0544840849608602	-0.69873612470529	-0.662754606584825	-1.41597481625097	4.82873402155911	0.958731479917401	0.516926514234272	0.537804653126786	0.217929407897945	-6.58577022998104	-7.01897775005657	-7.52210083928167	-6.64182479726356	0.883919564721273	0.511068195882455
