genesymbol4	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0M06457g	-76.8076008132225	164.883686313322	-8.24690139970562	0.00615067959078456	0.0210113390387185	-2.27238864800444
CAGL0L03003g	-76.734134294656	104.610775752664	-8.24656835037674	0.00615130890892241	0.0210113390387185	-2.27241824742324
CAGL0I02904g	84.859939594928	185.104274315334	8.23091988854845	0.00618097754741636	0.0210997982780931	-2.2738122912401
CAGL0C00363g	31.045659681135	135.919540159134	8.22297390816304	0.00619611788075733	0.0211385850870959	-2.274522642588
CAGL0B00902g	159.6863497151	298.001793522364	8.21677972893367	0.0062079556294069	0.0211660644402996	-2.27507755167277
CAGL0I10923g	49.0005586722437	104.089152859669	8.21272064513552	0.00621572981239917	0.0211796640075355	-2.27544174161662
CAGL0B04147g	-37.602442562738	99.031049413314	-8.19932949227396	0.00624147220806555	0.0212544351820613	-2.27664634854196
CAGL0M05335g	-16.9881231795104	147.38814852253	-8.19114630017303	0.00625727515303768	0.0212886310675256	-2.27738483829799
CAGL0G06732g	197.778686569105	414.434772725635	8.19019083202722	0.00625912387954952	0.0212886310675256	-2.27747118164633
CAGL0M05665g	109.05756593068	115.021274633796	8.18428709462889	0.00627056360175689	0.0213145828382927	-2.27800523366167
CAGL0H06809g	18.7546643885129	34.6059874413757	8.18209480136367	0.00627481893005082	0.0213160970938885	-2.27820378785995
CAGL0D03454g	-103.82015883728	138.136138177089	-8.17577540687566	0.0062871073149362	0.0213448819339005	-2.27877685697206
CAGL0G06842g	93.9002995814281	142.514228159043	8.16106725609958	0.00631583618125924	0.0214294138472683	-2.28011484446476
CAGL0C01309g	-24.6401695471621	59.0648279077025	-8.15623446867758	0.00632531518177566	0.0214485687527484	-2.28055576271447
CAGL0B00594g	-167.194061971914	658.889372867806	-8.14819796989112	0.00634112117883773	0.0214891417296167	-2.28129038172803
CAGL0H05907g	38.4755386821658	60.7588136500633	8.14293603100221	0.00635149959884994	0.0215074383479293	-2.28177233407613
CAGL0H08888g	25.6271438329027	22.2383463133509	8.14156462544773	0.00635420832692175	0.0215074383479293	-2.28189806868546
CAGL0K11836g	51.0818955986622	56.9607037403139	8.13666219641049	0.00636390431356588	0.0215272337571953	-2.28234796013508
CAGL0C02981g	-94.3779561771475	118.264160726263	-8.13024584447018	0.00637662521345071	0.0215563008377896	-2.28293778078171
CAGL0H04213g	-65.6371265019575	180.114447289302	-8.12706906629902	0.0063829363260064	0.0215563008377896	-2.28323022436839
CAGL0L06864g	60.1093313377973	55.097437137565	8.12650616875971	0.00638405549387264	0.0215563008377896	-2.2832820718488
CAGL0F06237g	-63.3603506643897	137.219812634045	-8.1229746216928	0.0063910831549879	0.0215613870968067	-2.28360755577643
CAGL0M06809g	-34.5210193113167	33.5761423705676	-8.12187717243344	0.00639326920350354	0.0215613870968067	-2.28370877197026
CAGL0K01089g	-68.7220831086152	75.9468181991479	-8.11697088189349	0.0064030547713833	0.0215813803890901	-2.28416167932053
CAGL0F00539g	-46.7638650184854	266.444211492075	-8.10773266333825	0.00642153617931293	0.0216306411338084	-2.28501628316578
CAGL0C04026g	21.2194839357494	63.6851614768897	8.09955553230688	0.00643795593738987	0.0216729022080002	-2.28577470606887
CAGL0C01947g	-322.487261225843	580.961694400353	-8.09387104148358	0.00644940439668974	0.0216983870111119	-2.28630303581253
CAGL0F05555g	-10.8094082608474	28.6877441651625	-8.07824126156176	0.00648102677385284	0.021791673557516	-2.2877603606387
CAGL0M03399g	69.5796098845691	100.057298098566	8.06352660065262	0.00651099233044855	0.0218792805338496	-2.28913862965415
CAGL0K12056g	35.2446937691217	117.426529030126	8.06020815028243	0.00651777641133462	0.0218889309852444	-2.28945030080159
CAGL0B00506g	11.9407054645864	92.8534859006705	8.05440286885871	0.00652966778356246	0.0219157116070978	-2.28999628603472
CAGL0E04686g	52.9639954652491	107.833862413342	8.04386316546341	0.00655133317294231	0.0219702804121213	-2.29098998527673
CAGL0I06578g	28.190377778386	65.6714261503593	8.04267594044962	0.00655377980479543	0.0219702804121213	-2.29110211651546
CAGL0M13651g	200.898955769989	242.745648902947	8.0344632255212	0.00657073892149838	0.0220139426741218	-2.29187889236783
CAGL0L12584g	-24.7937634282219	66.5491354512627	-8.02602210634261	0.00658823246830908	0.0220593421066363	-2.29267927858038
CAGL0A01001g	-15.4191951102842	55.7697347550589	-8.01392289234249	0.00661341869395694	0.0221304291822303	-2.29383008682017
CAGL0I04620g	56.8491649709969	75.9717694367914	8.00527201381268	0.00663150773768998	0.0221776962297522	-2.29465549125426
CAGL0J02398g	-41.9173278601289	64.5944890040225	-8.00186496615293	0.0066386505200439	0.022188321182584	-2.29498115994419
CAGL0G01628g	-57.7481108396795	77.147605140568	-7.99840463505828	0.00664591581273838	0.0221993426700127	-2.29531226538618
CAGL0D05368g	11.8470441785754	37.1646741437628	7.99347103627527	0.00665629323751345	0.0221995062835625	-2.29578494162307
CAGL0M09669g	26.2652695060826	41.3869461657718	7.99284630846236	0.0066576088864123	0.0221995062835625	-2.29584484562852
