genesymbol.45m	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0H04675g	-2.50691645025907	7.31343786237459	-23.6337603285515	1.80551529630072e-09	5.84163043534763e-08	12.5310730951637
CAGL0G08712g	2.20634230062752	9.90817339862778	23.6336839153371	1.80556755908752e-09	5.84163043534763e-08	12.5310432232649
CAGL0F00869g	4.66569941194376	7.4016774725954	23.6231716021896	1.81277346070072e-09	5.84163043534763e-08	12.5269326722003
CAGL0M09801g	-3.16841679181512	4.62131465121467	-23.5954753077857	1.83191160786491e-09	5.84163043534763e-08	12.5160931255298
CAGL0E03245g	-6.39873065930447	5.73796510083375	-23.5808668995937	1.84209616014159e-09	5.84163043534763e-08	12.5103701514015
CAGL0H03377g	-4.18873643593773	5.25709071441245	-23.5728888133747	1.84768473341961e-09	5.84163043534763e-08	12.5072430136696
CAGL0E01287g	1.82306779156985	9.40407268994229	23.5662345362486	1.85236036727356e-09	5.84163043534763e-08	12.5046338710016
CAGL0E03938g	-6.70846531851711	6.48184308311939	-23.5190100325039	1.88592198756952e-09	5.91185724845895e-08	12.4860937670455
CAGL0B03531g	2.79160637643974	5.05352580556046	23.481342508373	1.91317507761978e-09	5.93856808245226e-08	12.471276243773
CAGL0F01947g	1.85602356127265	9.60763822292507	23.4727082602566	1.9194834214554e-09	5.93856808245226e-08	12.4678760426928
CAGL0J01870g	2.02070972409689	7.14584857121294	23.4492522659742	1.93673751482952e-09	5.93856808245226e-08	12.4586320197303
CAGL0F02145g	2.33278413341678	9.21212202480402	23.4450878074154	1.9398188005718e-09	5.93856808245226e-08	12.4569897393243
CAGL0H09724g	-5.00636059281288	5.32263051129966	-23.4127458299059	1.96393445840065e-09	5.97744005216709e-08	12.4442245333484
CAGL0F02937g	-6.0366596545121	7.7153841737146	-23.3486973207602	2.01267881082789e-09	6.06810139935975e-08	12.4188875554206
CAGL0J06050g	2.43423190357753	11.6678351468887	23.3432257220541	2.01690476311098e-09	6.06810139935975e-08	12.4167194989468
CAGL0L04730g	1.89156333116975	7.11775375380237	23.3059377681664	2.04596711324259e-09	6.12036447875713e-08	12.4019296893546
CAGL0A04675g	3.52969003358359	5.70974402177197	23.2855150636281	2.06208115559234e-09	6.13128045278913e-08	12.3938182436143
CAGL0J10362g	-2.71206630583855	5.45964657824526	-23.2717263018497	2.07304038231839e-09	6.13128045278913e-08	12.3883372298414
CAGL0J07898g	-1.93548466838551	6.85772000952497	-23.253283574179	2.08779960489103e-09	6.13885037726459e-08	12.3810006898096
CAGL0K01991g	-4.86109959106123	5.78701094462881	-23.2393185328314	2.09905294657185e-09	6.13885037726459e-08	12.3754411245703
CAGL0G05544g	5.84421568421299	9.97405658044837	23.2137393486776	2.11983999350958e-09	6.16520131445703e-08	12.3652483776769
CAGL0I05148g	2.9716187108213	9.29010394668565	23.170858761352	2.15520090788267e-09	6.23341257058884e-08	12.3481337020763
CAGL0D06600g	3.69026813301157	8.67520020537208	23.1306831672022	2.18892522717926e-09	6.29616679356231e-08	12.3320670824782
CAGL0D04070g	1.54755836889589	5.74181225749015	23.0932125677306	2.22090674173235e-09	6.35324961364417e-08	12.3170546021052
CAGL0J02816g	-4.67520228778453	6.29709338610384	-23.0072038064712	2.29629301830344e-09	6.5332032341405e-08	12.2824942208613
CAGL0M05775g	-4.07737597194662	5.17219499085358	-22.9899901396616	2.31171887307447e-09	6.54002866164529e-08	12.2755603571365
CAGL0M08184g	2.53882634881601	5.94210786147375	22.9767325786503	2.32367780528371e-09	6.54002866164529e-08	12.270216181628
CAGL0D01100g	2.28279524416163	7.9819662517537	22.8959713689763	2.39802604893875e-09	6.67962070524357e-08	12.2375879339562
CAGL0I04114g	1.68520055541193	7.61415860358	22.8924961306365	2.40128397727651e-09	6.67962070524357e-08	12.2361810818427
CAGL0I05962g	2.55932889526626	8.41004450022378	22.8732720698957	2.41939479986439e-09	6.67962070524357e-08	12.2283945412727
CAGL0J09262g	3.8503583735429	7.08567637242834	22.8576191852119	2.43425309583951e-09	6.67962070524357e-08	12.2220491870751
CAGL0C00319g	1.66164911174207	8.40843397953207	22.8546607577398	2.43707269283958e-09	6.67962070524357e-08	12.2208493682079
CAGL0L03938g	3.13331945385214	7.63071051618984	22.8128226685401	2.47733745900062e-09	6.75461541555638e-08	12.2038633259436
CAGL0B00748g	2.1628915361075	7.5427566427324	22.7987760998676	2.49102069488287e-09	6.75673229933256e-08	12.19815285856
CAGL0M04763g	4.82285703642698	7.28694328787942	22.782657466623	2.50682570538394e-09	6.76455286994068e-08	12.1915952795162
CAGL0D00880g	-4.70613066304004	5.55188630653537	-22.7542276359966	2.53497398651407e-09	6.80543016379545e-08	12.1800167478254
CAGL0G09713g	-3.4336131673273	8.39060917145363	-22.7373749852653	2.55182500871937e-09	6.81571628604382e-08	12.1731457590918
CAGL0L10978g	-3.60551485096742	5.97428848771827	-22.7216489001549	2.5676616126078e-09	6.82320230558468e-08	12.166729065372
CAGL0D01474g	3.57673012705712	5.2043423757218	22.6828822825537	2.60716792900536e-09	6.8613749615021e-08	12.150890449209
CAGL0J04268g	2.86836596823107	9.24700237523093	22.6818394180701	2.60823995671236e-09	6.8613749615021e-08	12.1504639651931
CAGL0H02695g	3.44643447409322	7.59745269803121	22.6517189250934	2.63941457500883e-09	6.9086676500856e-08	12.1381368177659
CAGL0F06325g	3.58716379864901	6.96460900698007	22.6211153741062	2.67151269142521e-09	6.95789499483134e-08	12.125593650965
CAGL0J05940g	1.88929962242295	8.64536345909095	22.6033497124965	2.69034428079087e-09	6.97225361878228e-08	12.1183037294854
CAGL0K06787g	-2.21850695742192	7.9198797320856	-22.5789910148779	2.71640406921285e-09	7.00511098636911e-08	12.1082982788551
CAGL0J10494g	2.96617848212654	6.88161098538571	22.5360340916007	2.76304536651744e-09	7.09046200672489e-08	12.0906248279804
CAGL0J00473g	-4.25342412471719	5.95451546352546	-22.4951088247323	2.80830760895624e-09	7.17145869896874e-08	12.0737530868616
CAGL0B02926g	9.9419806446143	7.51385599670587	22.4735825304436	2.8324444476915e-09	7.19798382702184e-08	12.0648652992635
CAGL0J05412g	-3.0866960136409	6.73423519722749	-22.4487204354945	2.86060816533115e-09	7.23443659203313e-08	12.054588688822
CAGL0J10450g	1.69125057100114	7.57463258893914	22.4326735335705	2.87895080215045e-09	7.24582088906614e-08	12.0479492128809
CAGL0C03355g	-2.47716377140465	3.94432274896046	-22.4035854991505	2.91253351971612e-09	7.28836746122735e-08	12.0359007325807
CAGL0G03113g	-2.57784030301866	4.7164635223096	-22.3939954428281	2.92370041424593e-09	7.28836746122735e-08	12.0319247310774
CAGL0H02079g	-3.18990487897561	4.77173231482532	-22.3720364435441	2.94944915589312e-09	7.30178148671354e-08	12.022813636271
CAGL0I01672g	1.96485836662818	5.93796600128636	22.3656563279779	2.95697741200243e-09	7.30178148671354e-08	12.0201646149739
CAGL0K00759g	-4.43144353468242	5.71940119267578	-22.2646953403889	3.07898655971618e-09	7.47753244756138e-08	11.9781360390589
CAGL0H03289g	2.72407297873607	6.63994974588748	22.2603373164149	3.08437732632834e-09	7.47753244756138e-08	11.9763172011549
CAGL0C00275g	4.34164718626894	9.60666813256397	22.2551393001137	3.0908208252914e-09	7.47753244756138e-08	11.9741472837994
