genesymbol3.180m	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0A01243g	5.71403726478107	11.909706760598	64.3573643366357	2.13354169478636e-13	1.11690907722066e-09	20.8205248324925
CAGL0G06050g	11.0951612491528	7.77283818243811	54.909399815809	8.99605171904084e-13	1.60350451321542e-09	19.7069610700761
CAGL0F05071g	4.07704429635945	6.97149328620044	52.6922943788635	1.30678686220184e-12	1.60350451321542e-09	19.4011932752037
CAGL0B02475g	10.3790546729156	11.7221299034515	51.3986825781692	1.63673766684907e-12	1.60350451321542e-09	19.2136904220186
CAGL0A01650g	5.09065179327628	9.3385542249989	51.3436642000015	1.65269050780634e-12	1.60350451321542e-09	19.2055603669425
CAGL0G05269g	9.4603146661321	7.24372590531215	50.745198435792	1.83782752230993e-12	1.60350451321542e-09	19.1162855161093
CAGL0K07546g	10.1069600577411	10.9560755763681	49.0348390128199	2.5068768627748e-12	1.87478576808944e-09	18.8524029003433
CAGL0G02563g	7.56110044192385	3.8236169928252	46.3117607042776	4.20477973791856e-12	2.75150274100046e-09	18.4036931360637
CAGL0F08261g	6.72782864303395	7.29769393373498	45.2743127151189	5.16157927540046e-12	3.00231861185794e-09	18.2227984554572
CAGL0K11275g	3.6300537024124	7.18963952034868	44.3775252838515	6.18580309771055e-12	3.05157648278414e-09	18.0617153553188
CAGL0H08844g	5.15635227373921	9.27469390869057	44.2016267215565	6.41209958178139e-12	3.05157648278414e-09	18.0295916463546
CAGL0C05027g	6.82420062767213	7.15898143172217	42.9601674422737	8.29687041214102e-12	3.61950971729652e-09	17.7977736451737
CAGL0G02717g	5.45514245267101	6.90017444643789	42.2864965625889	9.57178888335285e-12	3.85448575418094e-09	17.6681271240929
CAGL0L04378g	6.24032745288568	8.46054625559588	41.2844864338103	1.18895395793996e-11	4.44583854986836e-09	17.470058047399
CAGL0K07524g	3.27864234416965	9.47784639616441	40.3189228683689	1.47257752442487e-11	5.06765479709187e-09	17.2730290172552
CAGL0E01881g	4.89107386336918	8.72634330301846	40.0942830697105	1.54885342413505e-11	5.06765479709187e-09	17.2262927643423
