genes	del4vsdel4.20min	del4vsdel4.30min	del4vsdel4.45min	del4vsdel4.60min	del4vsdel4.90min	del4vsdel4.120min	del4vsdel4.150min	del4vsdel4.180min	del4vsdel4.240min	no.pi.del4.sec.max
4313	CAGL0L06578g	1.49680738317933	2.61650865233675	3.50783955811477	4.25365430658975	5.22652448329	5.70289595967981	6.23262283439962	6.49004969685753	6.65766006865746	6.49004969685753
1397	CAGL0F04895g	2.53207950447676	4.40922279798445	4.90130744176971	4.54467636536431	4.28245545255466	4.08461292214755	3.95719484464879	3.6056050331082	2.91184643431771	4.54467636536431
3106	CAGL0J04026g	1.58904052741169	2.4870959985598	2.77523608279397	2.83786765734124	2.68711790738832	2.82416576375867	2.75802046647686	2.79675964753208	2.76853102387115	2.82416576375867
4733	CAGL0M02981g	1.1241520826448	1.77185587316403	1.94811703074993	1.84385887535133	1.5146325305037	1.26845224399752	1.03266777528478	0.973058547028001	0.835691029111454	1.84385887535133
4543	CAGL0L11880g	0.737284588042262	1.49724668978862	1.96143905368328	1.90849837888701	1.82316638438718	1.87446458058909	1.85162933826251	1.7135288486024	1.53655273967614	1.90849837888701
1892	CAGL0G07315g	1.4117904231061	2.16588288900124	2.06653628216622	1.57529726004507	0.818254532777483	0.419376825113597	0.176735482777418	-0.209823505367249	-0.461790326313196	2.06653628216622
2392	CAGL0H08602g	1.05310258852494	1.57853571992761	1.60604206324736	1.28421212374664	0.648558553108189	0.272632660808631	-0.0147386397391482	0.0216325846972829	0.01288159724003	1.57853571992761
3669	CAGL0K04719g	0.682052092326465	1.8379187032966	2.27731258809667	2.38637420207273	2.42263105751026	2.1510961637417	2.13648857004557	1.82725607230215	1.23829239516647	2.38637420207273
2183	CAGL0H03971g	1.65063431893141	2.93851768280263	3.76011848081918	4.13556167904763	4.28783142228792	4.05949608441082	4.02127792555845	3.84253810023047	3.51767162923749	4.13556167904763
1626	CAGL0G01122g	-0.0520456416249462	0.353906204169027	0.883706431230736	0.806558889505346	1.36582222578269	1.8803533740443	2.12060396920721	2.08647792016724	2.20897341632685	2.12060396920721
2962	CAGL0J00583g	1.23709239450347	2.00776612482999	2.16683121888417	1.81603153824362	1.5872048284833	1.36667704569499	1.33327672541859	1.20325770476138	0.97564447830012	2.00776612482999
1232	CAGL0F00869g	1.65712018242761	3.24247116611065	4.12996694811953	4.14158812224254	4.29636582363267	4.06502280781678	3.85799403357186	3.79874092801629	3.54260973328825	4.14158812224254
4629	CAGL0M00550g	1.13090731557795	1.70684331856871	1.56895908067062	1.7115782145771	1.5642413852276	1.34410977238244	1.26125521087036	1.29235645304991	1.38539930827585	1.70684331856871
5228	CAGL0M13937g	1.55158688963784	2.05173335043682	2.08585859659629	2.04353186273479	2.1071308298265	2.04428896050862	1.92824875007013	1.9244966393664	1.66839926291631	2.08585859659629
1625	CAGL0G01100g	0.896420712938443	1.33458673343702	1.62354873483123	1.7315240683863	1.69171827961068	1.68660194315555	1.57035663777196	1.55056955488264	1.35826330979766	1.69171827961068
4803	CAGL0M04499g	-0.210917468771899	0.0937847265131886	0.399885144878133	0.29098920239158	0.574665327996041	1.03946240160647	1.49592119262545	2.19130738371951	3.06828645616616	2.19130738371951
134	CAGL0A03344g	1.5598421739549	2.01409205014933	2.16999058768559	2.00581690965157	1.87560654575654	1.91386241618259	1.85597046025104	1.87834114656202	1.79099564451582	2.01409205014933
4184	CAGL0L03674g	0.906100618089483	1.47930732344734	1.84570929735099	1.81525562864856	1.64774045903202	1.78089759556112	1.53775345540724	1.54781542868473	1.41926661951818	1.81525562864856
2053	CAGL0H00979g	0.519334940537815	1.0985621215995	1.42984148048491	1.74334305172524	1.9520343775621	1.97441465796108	1.97318143410774	1.99166842081482	1.74474699315423	1.97441465796108
3012	CAGL0J01870g	1.15041380680164	1.5748924291289	1.77116434198228	1.67549789729702	1.48740913557977	1.52539584514847	1.51793069491319	1.43578353023932	1.40311872487325	1.67549789729702
2998	CAGL0J01397g	1.19810355865119	1.95028366473832	2.20917037129552	2.08021932172746	2.08323962263664	2.09086769926807	2.06958363894383	2.17200390944533	2.13399489228669	2.17200390944533
766	CAGL0D02794g	0.834686551613635	1.11640340414481	1.32832392972214	1.3113608528221	1.48740235251084	1.51666833196345	1.6319112892461	1.48167307276582	1.36095867014667	1.51666833196345
814	CAGL0D03894g	1.01096530474797	2.77353943967899	3.60873938615327	3.73096754425887	3.87546298205681	4.00099324850951	4.40404231459315	4.34917374927566	4.28537105618417	4.34917374927566
1181	CAGL0E06116g	1.27775291367305	2.15808146375634	2.76286482732393	2.60535432749858	2.65452947028508	2.88892295526619	2.6673484924374	2.77665742678619	2.69551588790987	2.77665742678619
4816	CAGL0M04763g	2.71377961266151	3.87051755996191	4.19035558937727	4.22370092856297	4.23322148818774	4.25115676621677	3.97210139565991	4.01237935166114	3.91020314548984	4.23322148818774
2863	CAGL0I09009g	1.49164191029643	2.20041743880308	2.25601993905956	2.44882046342793	2.39413177604422	2.12361948799561	2.03795949491831	1.75534472177755	1.58404172220754	2.39413177604422
4369	CAGL0L07920g	0.927526205131518	1.58084654357457	2.13291131585523	2.14101653569854	2.05311515337698	2.23975495050843	2.08278169452439	1.83508116845291	1.52541115284043	2.14101653569854
1968	CAGL0G09064g	1.09487234535465	1.89541034973479	2.45961791029104	2.65323297572481	2.76498129335934	2.76050844768235	2.7866308329247	2.71916743757249	2.47412792945774	2.76498129335934
3570	CAGL0K02563g	0.46876984051923	0.84606606431098	1.14644643917439	1.27016611212677	1.55748955776495	1.67199908305885	1.32130154583605	1.63468315424685	1.83994093118232	1.67199908305885
3521	CAGL0K01507g	-0.158830666385104	0.382470310835875	1.0210136117173	1.40779668139436	1.48682516359141	1.66134102559393	1.72726889823189	1.54270479903308	1.84326489978617	1.72726889823189
4393	CAGL0L08338g	1.01656097846186	1.63687670592649	1.68133700442411	1.42174887362385	1.30204279562989	1.1583624723354	1.06660860284258	1.08028161028006	0.9875151821241	1.63687670592649
2204	CAGL0H04543g	0.496826721123258	0.824801540336934	1.16587747948279	1.60343005575805	1.92635701088647	2.31290012983031	2.31692959475094	2.46106516723897	2.44631552824123	2.44631552824123
4873	CAGL0M06061g	0.0757651808957478	0.523187078377048	0.991864584848263	1.04873124341574	1.35640454776928	1.6327250765063	1.52172471307873	1.75288166452346	1.83718047497937	1.75288166452346
1836	CAGL0G05962g	0.7980493662548	1.56066573573222	1.73984040160219	1.79790678056371	1.35545030881124	1.12117239828851	0.937674347132691	0.775934516631163	0.346089725623988	1.73984040160219
1456	CAGL0F06325g	2.0398399046322	2.88988391409942	3.23920228084806	3.28610290054352	3.29807610127499	3.27593999026128	3.2759840687095	3.3130792918153	3.23981509102564	3.29807610127499
3453	CAGL0J11770g	0.300197423307434	1.18225656737058	1.795240549103	1.82018248703787	1.78275257845873	1.66410796283051	1.61387792661692	1.36835512193355	0.960090245822485	1.795240549103
3914	CAGL0K10340g	0.490132488335829	0.915935136443244	1.17473023722382	1.23115590973994	1.40839723638185	1.76863724884164	1.88849990126286	1.99294746448111	1.90713806120261	1.90713806120261
1690	CAGL0G02563g	1.06610516407983	5.22324693564828	6.8275022174771	7.27061570616524	7.70535782605875	7.89411237421367	7.57194400711734	7.5528245958636	7.27435201046121	7.70535782605875
1180	CAGL0E06072g	1.80516170606497	2.46544334881955	2.4313326831952	2.35612234681987	2.10734341522538	2.04071664182811	2.10152615608434	2.08606860546594	1.85219731406918	2.4313326831952
540	CAGL0C03113g	1.32362525671051	2.29449663909084	2.66924914257482	2.64387055471605	2.64252611898364	2.42359207653685	2.3445517588766	2.24120768978578	1.85152178551178	2.64387055471605
3804	CAGL0K07876g	0.137706817369512	0.656702896497931	1.17766000121975	1.4433499195137	1.49098892416153	1.59423108509802	1.46683351365764	1.64766584471135	1.54897900412441	1.59423108509802
3432	CAGL0J11308g	1.20727425945827	1.75409667981585	2.01039393815089	2.07776580043051	1.87687825969307	1.75058621966109	1.64636928345895	1.55893977083336	1.38134304671334	2.01039393815089
870	CAGL0D05280g	0.650600078569403	1.168877598771	1.30069083811249	1.56097321102723	1.59804032329263	1.73669694216861	2.01566374008041	2.11242206128495	2.4239199479369	2.11242206128495
5018	CAGL0M09229g	1.1858237820147	2.09686095188365	2.17487809264961	2.0004765421196	1.81178384470009	1.43326221997393	1.4770402370089	1.18725263683508	0.813437083146517	2.09686095188365
711	CAGL0D01584g	0.365541249311823	0.763850886475621	1.02807822057899	1.31502266600078	1.87034215200675	1.89767591903863	2.25854916035344	2.28130807609595	2.20027845726836	2.25854916035344
3188	CAGL0J05874g	0.90382906202927	1.13804664820718	1.43962815630216	1.71012599374191	1.86106207563426	2.0345104442045	1.88826801855163	2.12625012035387	2.14938154137048	2.12625012035387
426	CAGL0C00451g	1.31655420170975	1.72384829382067	1.75871912084934	1.66297154551376	1.67642019475439	1.66729627122296	1.65365589854918	1.64280806430438	1.338589201919	1.72384829382067
2528	CAGL0I01276g	1.71556742186711	2.17136204806759	1.75634129140862	1.76142319566075	1.08185056723811	0.469612790228585	0.479650560669977	0.324056484636283	0.524905314574831	1.76142319566075
4646	CAGL0M00968g	-0.144028911887301	0.135582660002384	0.447952477958565	0.884190322035687	1.10871051443068	1.46180586491329	1.43994515441109	1.62198356643301	1.69637706369054	1.62198356643301
3162	CAGL0J05302g	1.36816177818153	1.69147620084851	1.80537529902249	1.51778686650613	1.31976525413709	1.28481657462846	1.2409858644433	1.26066861754014	1.25718805030674	1.69147620084851
4303	CAGL0L06358g	1.38104333824953	1.87313588701558	2.03441656055003	2.0678086292706	1.98343199853104	1.93456522664203	1.88921446878213	1.86187321861147	1.74061914413247	2.03441656055003
4844	CAGL0M05467g	1.91386629824252	2.90972558843284	3.30381672349589	3.31290151901477	3.30188649980562	3.28951350142345	3.25584123462722	3.17671048320998	3.00833511196049	3.30381672349589
383	CAGL0B04323g	1.06105916229312	2.09406343057191	2.59085247800769	2.53965503714833	2.66844646329257	2.54518103883305	2.47832460303322	2.33014218821812	1.94954727472131	2.59085247800769
2044	CAGL0H00781g	1.5698550209654	2.28975815017871	2.39729050531075	2.21675616948708	2.02227117734963	1.73083068435793	1.63569958734363	1.38196759135578	1.10679605504258	2.28975815017871
2751	CAGL0I06424g	1.21286876631232	1.64207850849217	1.76011871002048	1.61835068310992	1.43670290642713	1.38286400029883	1.21387444126142	1.28280260055449	1.1276766308796	1.64207850849217
409	CAGL0B04917g	1.13841639446634	2.66121159266802	3.58574979650267	3.39420012046449	3.14924657567386	2.96728360694602	2.90951805426633	2.88467620212176	2.65874376007566	3.39420012046449
2137	CAGL0H03003g	0.976183136836791	1.48858393804049	1.65578176498745	1.66686122025081	1.37955070097496	1.49330278347204	1.26726932561592	1.40849351252309	1.6104004198507	1.65578176498745
950	CAGL0E00759g	0.592101785469841	1.09670345072674	1.46727597496622	1.63637720047397	1.76571101901703	1.83652793212799	1.80682563657132	1.8443904596944	1.93826878577289	1.8443904596944
4917	CAGL0M07007g	0.595589793657867	0.734819816904936	1.08550692187897	1.33895527959254	1.6000766052537	1.77394411749727	1.80486199279443	1.84549959592469	1.69164787807225	1.80486199279443
2847	CAGL0I08591g	1.0042579806748	1.5290301142279	1.29114838786029	1.61426277528129	2.14596987116544	2.55805724654247	2.89660555508502	3.00358221126298	3.3458698336782	3.00358221126298
2281	CAGL0H06259g	0.897446600895274	1.56593388223864	1.79062559841479	1.86146555023921	1.74573528953248	1.86473878220505	1.77198893249856	1.77286875978807	1.67574799361494	1.86146555023921
3657	CAGL0K04499g	0.868149858715425	1.22313903416189	1.46530479136536	1.6435264665438	1.86600042490794	2.39286780189807	2.73086438213609	2.71973092337464	2.78736419960947	2.73086438213609
3216	CAGL0J06468g	1.15421306704368	1.74752131385687	2.00413808948773	1.94615803694946	1.81324611073151	1.74630859403823	1.6323259833577	1.499167050163	1.25002211476981	1.94615803694946
332	CAGL0B03201g	2.00127963009696	2.35761426082157	2.1758272133331	1.83570369521971	1.55655724975853	1.32098759076192	1.00478974551109	1.08890171737311	0.77140343714288	2.1758272133331
224	CAGL0B00770g	0.646620751508505	1.21209888373022	1.57084058864816	1.73829901617244	1.76567146866799	1.70982232896066	1.68163952311922	1.66780453235636	1.46320504892255	1.73829901617244
2223	CAGL0H04939g	1.46252751721597	3.39312306858025	5.09666938568314	5.45069840305745	5.956761816628	6.1724372457255	5.87961133262218	6.21316903573897	6.18559402497766	6.18559402497766
4360	CAGL0L07700g	-2.02447931083092	-2.30383460493059	-0.843724528739674	0.138805922603352	1.2460624129214	1.61613735354672	1.82295062665939	1.9119179302883	1.89895841264452	1.89895841264452
4708	CAGL0M02387g	1.02761307049945	1.95089404161423	2.44407559771339	2.49678719797275	2.76065358140755	3.01022703162483	3.10510673540663	3.34727769971683	3.47964176385843	3.34727769971683
319	CAGL0B02860g	1.53111208332189	2.78894441469052	3.23667113480249	3.22085345149911	3.44095766871309	3.2648728175756	3.62094709948408	3.38446811392294	2.93833882649423	3.44095766871309
4632	CAGL0M00616g	0.258218164391107	0.462808721516147	0.775313498486156	0.991567975888656	1.16885856091932	1.383209910577	1.38892124147532	1.64838216466162	1.88649911629445	1.64838216466162
3648	CAGL0K04323g	1.73055888103809	2.20924298353187	2.38137586476504	2.28371387835262	2.30998491453015	2.19235115801521	2.17122214392483	2.38467871618033	2.29955749464963	2.38137586476504
1159	CAGL0E05588g	0.670714094135846	1.23318784143896	1.74113610163225	1.73580771138923	1.58385907751067	1.68881048404142	1.63008109661193	1.53053137803454	1.64591672379162	1.73580771138923
420	CAGL0C00319g	0.932957547477144	1.51761661505917	1.82825940466467	1.79760794089867	1.5837455666042	1.46793488487889	1.43644225623518	1.28568149460639	1.02409302686206	1.79760794089867
1810	CAGL0G05423g	0.031464129738185	1.45510484119765	1.42203408375841	1.96309961861067	2.74863181996724	3.15367023425194	3.3125258962147	3.48658704377103	3.51109981393491	3.48658704377103
274	CAGL0B01925g	2.54322231478673	3.47169429205103	3.85408239020831	3.82580420348295	3.70708364456902	3.74594284588512	3.64774979923537	3.64360375278764	3.40188405698825	3.82580420348295
1111	CAGL0E04510g	0.633852149094409	0.991775152710495	1.23768264498238	1.36512230391999	1.5515251959571	1.58731123814256	1.52418305104484	1.54373881919399	1.5302010935951	1.5515251959571
4957	CAGL0M07744g	0.683874681461695	2.03921673774312	3.24440808389073	3.47957794202063	3.7433147209577	3.80520447760005	3.57747699398564	3.64517793996961	3.91257766307409	3.80520447760005
4468	CAGL0L10186g	2.79842488155032	3.20740248671233	3.24184001165736	3.22022680232752	3.40270982138809	3.15933559244637	2.93410942268039	2.98814403839012	2.42755054485815	3.24184001165736
385	CAGL0B04367g	1.44631308768416	2.20760759320042	2.14504414659311	1.89539330419762	1.330025286662	0.972590106490197	0.669617394920957	0.616900879650897	0.462713556519011	2.14504414659311
4524	CAGL0L11440g	0.908164236417116	1.78900894982314	2.147903557577	2.04443217597976	1.90470405324828	1.92869291350153	1.90569915347618	1.76683726386354	1.46639806251259	2.04443217597976
3235	CAGL0J06908g	1.92594482200387	2.29431351900457	2.4253530185595	2.44323497791371	2.36387406650861	2.42526841286775	2.35678860585203	2.32562613648173	2.22579605706603	2.4253530185595
2520	CAGL0I01100g	1.46621258747676	2.821339710385	3.01050818162012	2.72685556490211	2.70911271117556	2.56450468820972	2.45033375046234	2.22510083735107	1.78871584407167	2.821339710385
3836	CAGL0K08536g	1.33024774404279	2.89495959944384	3.18997826954245	2.76132495296616	2.47151201860024	2.01733389456719	1.84649574473868	1.46984228622441	0.752235649077639	2.89495959944384
4926	CAGL0M07205g	0.93236025319385	1.81391595973675	2.30817723327481	2.45976649131785	2.57905786795362	2.40744541336691	2.44844180526574	2.27532266087535	1.9959616636519	2.45976649131785
3145	CAGL0J04906g	0.255362372727429	0.846357648961289	1.5505970345746	1.66852499252954	1.98895744955913	2.14483313251048	1.98902116208071	2.25335066546411	2.33178748413987	2.25335066546411
1906	CAGL0G07601g	1.09635735617702	1.95187889701861	2.22611105899574	2.05672858612025	1.99060670863767	1.9175298287524	1.87777045166164	1.87131006525871	1.51273064610359	2.05672858612025
4317	CAGL0L06666g	0.0686169501949587	0.949994701265386	2.61186951738629	2.84089508316976	2.64867669844292	2.24854817546793	1.98247560110543	1.9649347148716	2.47804169563458	2.64867669844292
2446	CAGL0H09944g	1.06351510440011	1.55703418398419	1.72913915247084	1.80892946497571	1.84331599502164	1.7812564014384	1.76252255216681	1.6521124005407	1.43215511907496	1.80892946497571
514	CAGL0C02519g	-0.718375484389814	0.345812672472188	1.23111477990812	1.86616362355452	2.21330733516334	2.41161391904784	2.22745248239297	2.09100041146627	1.77551309911276	2.22745248239297
2370	CAGL0H08129g	0.478535159707731	0.658771624080042	1.08037680299075	1.32037170699674	1.5120812734399	1.86409332187074	1.74145503094784	1.95977717239119	2.02993594538897	1.95977717239119
2602	CAGL0I03168g	0.5674447045315	1.15878865279414	2.43140147008146	2.93627119350774	3.00598091716636	3.11057519499328	3.25668336200501	3.48637802014557	3.48983317434905	3.48637802014557
683	CAGL0D00990g	1.76748302888249	2.60202467483783	2.4680064326546	2.62127909611694	2.62336986790009	2.44503424956475	2.32788281660669	2.24997861850013	2.23920344838405	2.62127909611694
76	CAGL0A02024g	1.3980771086849	1.95546238820808	2.21684557702966	2.18163033487116	2.30032939698095	2.47376066717865	2.36108772251417	2.56295642124671	2.33279338125834	2.47376066717865
674	CAGL0D00770g	0.469994688292237	1.17020659631167	1.53791175089542	1.52993753520105	1.33952970624314	1.02707633342114	0.897993307724294	0.794451908823262	0.488578213058085	1.52993753520105
109	CAGL0A02838g	-0.126136289259967	0.359474685299851	0.940508239091963	1.144807232568	1.31289565569005	1.55969067195221	1.53789292287739	1.69587848048395	1.91242590307771	1.69587848048395
2225	CAGL0H04983g	1.23243305594167	2.02234602615256	2.28424984523184	2.2219375818463	2.14741630308786	1.71312780505042	1.48589618743059	1.23538066816312	0.888111052377567	2.2219375818463
156	CAGL0A03872g	1.11046171958072	1.82031179993278	1.97383088367951	1.79108397028174	1.66174664387212	1.47262680455969	1.52658624477018	1.35104881735291	1.08055991682123	1.82031179993278
3243	CAGL0J07084g	0.715529720321571	1.57180088499134	2.23357064576414	2.23850922158527	2.23554697693796	2.05910569636782	2.15555732494543	1.97782776234987	1.92594983256077	2.23554697693796
2375	CAGL0H08261g	2.05154688905764	3.57595302122642	4.22337182994197	4.29833932632893	4.24268751082181	4.22739500512439	4.07065677728315	4.10055249763768	3.91484187853822	4.24268751082181
418	CAGL0C00275g	1.54609098537019	2.73732880339952	3.33577526003333	3.33618687583504	3.31372774600885	3.26046871802007	3.20804166604507	3.0859787384959	2.68805154992698	3.33577526003333
4730	CAGL0M02915g	3.14691642144908	4.86454322019712	6.16770385741128	6.44886500814778	6.8888509472491	6.95612668631828	6.8655850342449	6.78917319747409	6.54903866318107	6.8888509472491
3853	CAGL0K08932g	1.22987659151393	1.70943095477093	1.8418457985859	1.72857433986054	1.63248945420326	1.69825794883217	1.48127896686239	1.62608886452314	1.57142605443316	1.72857433986054
4983	CAGL0M08426g	1.46103487906092	2.07558394503739	2.41414025029817	2.36108896181402	2.32894047450622	2.32368988227947	2.40280134195132	2.29739664961713	2.25343357348316	2.40280134195132
656	CAGL0D00352g	0.84384953576527	1.84454372567381	2.38589559669622	2.51440467454809	2.48119537323447	2.64041490407922	2.66059423610621	2.71575431044239	2.87847914883716	2.71575431044239
4362	CAGL0L07744g	1.26568909793702	2.08389201628088	2.45262820681207	2.43418459014615	2.45828251786299	2.38996772066668	2.4284734319683	2.3169493711282	2.28959885716233	2.45262820681207
2918	CAGL0I10384g	1.93445241442036	2.43951181683375	2.44006720574585	2.54415846000337	2.50367055047252	2.3467600452435	2.44607491798439	2.19517784353867	2.35256055404302	2.50367055047252
694	CAGL0D01232g	0.732065642104	1.2509988457359	1.53032762652027	1.59224885500538	1.5230858787748	1.54951781378999	1.49200709215025	1.46023502881286	1.19507152536853	1.54951781378999
3440	CAGL0J11484g	0.226892217404939	0.825529996519152	0.912379259116114	1.85593402482974	2.15413626953039	2.09227228433494	2.10684342782533	1.83477402496955	1.81610394092182	2.10684342782533
1694	CAGL0G02651g	1.21647582998643	1.61191211212372	1.72982312446662	1.72589843969485	1.70381851111263	1.62421409815674	1.38500840215982	1.60470163412763	1.62670300233028	1.72589843969485
3580	CAGL0K02805g	0.944200316107636	1.52283067435663	1.7204799919359	1.50253260127714	0.988331210561224	0.947415579366054	0.585783874558121	0.601150109341737	0.38216514194714	1.52283067435663
4199	CAGL0L03982g	1.66832412178091	2.60443049909689	2.92733153414998	3.12403945718779	3.24264241346674	3.34840149928141	3.40249004552329	3.45677735854374	3.124856334352	3.40249004552329
3927	CAGL0K10714g	-0.584447186259107	-0.129734528502794	0.404608803972413	0.95821150029158	1.25310735594346	1.49839127916478	1.54618179974667	1.59306091891801	1.44614594502635	1.54618179974667
3090	CAGL0J03674g	0.519700464940174	1.0704219543538	1.50347817803975	1.56113551316212	1.52240164706754	1.55928587089815	1.44277930238436	1.48005502427979	1.37612345388947	1.55928587089815
2174	CAGL0H03795g	1.66262144936637	2.04479563312917	2.0768104171771	2.0778789468148	2.01821847645212	1.53528293262245	1.42520301887342	1.1947800692541	0.982965748188644	2.0768104171771
1669	CAGL0G02101g	1.79071810356302	2.85920355846575	3.13616525027844	2.8875481410393	2.89772062161754	2.74162166133898	2.77042051413616	2.6324543615269	2.06552299500529	2.89772062161754
167	CAGL0A04103g	0.969680917086242	1.61164294429629	1.67329666249803	1.64307452683827	1.51322084513183	1.49191252440057	1.29614465854102	1.29341805349278	1.19211288880479	1.64307452683827
2150	CAGL0H03289g	1.81745089359333	2.07825245401501	1.86651457344512	1.68354073695196	1.3301691060418	1.01300093558191	0.836284578125092	0.723365413618742	0.433974985398781	1.86651457344512
640	CAGL0C05489g	0.954031506837326	1.5446841600388	1.95041746173523	1.87849153251704	1.87296751849577	1.96222865083684	1.89608944578007	1.99683404121621	2.02267179361362	1.99683404121621
2714	CAGL0I05632g	0.963154373503203	1.51663571253901	1.65014683146968	1.44324765950189	1.26098243753314	1.23985391605101	1.13588990405675	1.22343043593216	1.0254394584981	1.51663571253901
1829	CAGL0G05830g	1.92143174288277	2.80080637513576	2.97539678950638	2.76800762533928	2.67326176742218	2.30729743822762	2.35114764871992	2.01664203402886	1.69850456309418	2.80080637513576
4469	CAGL0L10208g	1.01661894969617	1.52751871510453	1.95064604180709	1.94282899463797	1.94984255554349	1.80234420653329	1.74725512786916	1.62152967027204	1.41671414611655	1.94984255554349
600	CAGL0C04587g	1.37991802406466	3.42084779596315	3.97313763163817	3.55503370353131	3.37795887098846	3.06753366318765	3.04490722054603	2.88830405913279	2.65170284120552	3.55503370353131
3117	CAGL0J04268g	0.80656468610619	2.04570445528571	2.6897516620901	2.55820764568971	2.3499375886019	1.92396943280483	1.7409441741206	1.53394386372824	1.146372634683	2.55820764568971
3924	CAGL0K10626g	2.54833458231773	3.57357829191034	3.56463446836965	3.2981153130519	3.00648830532462	2.74221497108552	2.81853553119487	2.49427682273233	2.09561921988507	3.56463446836965
347	CAGL0B03531g	0.697305130318617	1.43439653156024	2.07742364433974	2.10776509076164	2.50439175185789	3.05562045638401	3.15660511121049	3.45610413147273	3.29847340536455	3.29847340536455
3864	CAGL0K09218g	0.78428842682588	1.65698580882665	2.2602362963381	2.25675895555455	2.03702124420275	1.71217680006163	1.45553114730472	1.35841742763465	1.08944355769767	2.25675895555455
4430	CAGL0L09207g	0.879341570092392	1.41188968296531	1.80727535978048	1.79967703823325	1.81584732757607	1.76675111634036	1.63927218959308	1.6758322572944	1.68467705613661	1.80727535978048
671	CAGL0D00704g	1.07563263193173	1.91343820838791	2.14940121091131	2.15813778961756	2.21492655658978	2.04635843689697	1.96112807882567	1.73035953373394	1.34069253116357	2.15813778961756
2848	CAGL0I08613g	-1.0902401744942	-1.27890186783636	-0.343513804345825	0.917764216562726	1.79120356082369	2.31309934963531	2.52478844127619	2.56156245579589	2.22484849890951	2.52478844127619
707	CAGL0D01496g	1.23182877300439	1.82080663365928	1.87846492420498	1.79564240186563	1.50061574018049	1.57878557623486	1.46753272068361	1.35379384247884	1.19695619832778	1.82080663365928
906	CAGL0D06154g	0.45828651569877	0.895871095306333	1.46227936097332	1.55482361725867	1.62126728735261	1.73673808541448	1.40631986679811	1.40219147205764	1.36521278948931	1.62126728735261
1449	CAGL0F06061g	1.03444191626202	1.53699668014235	1.87019360053041	1.81351770896173	1.82122652263535	1.60675994372581	1.54448624969681	1.43335754053391	0.974533379528202	1.82122652263535
863	CAGL0D05104g	2.19483896126769	3.44645813676622	4.72175726824241	5.46546653830216	6.05853805551097	6.66896618042539	6.9739577935729	7.11756955430911	7.20005278126614	7.11756955430911
3292	CAGL0J08118g	1.10257837399678	1.45681718159423	1.67719078716547	1.63686848528803	1.63756346965604	1.65821933212422	1.56909088039504	1.60425561586817	1.60575046415878	1.65821933212422
2303	CAGL0H06699g	1.11428320445507	2.40311344501689	2.86469824994232	2.82076942783539	2.59208224712997	2.35191231396096	2.35926151844047	2.25935644663959	1.95029938965784	2.82076942783539
1211	CAGL0F00341g	-1.4602095465499	-1.56738399262509	-1.15562430416119	-0.484493264290803	0.960514046775447	1.27586420071214	1.73176927942262	2.03583548554958	2.07074873205927	2.03583548554958
2667	CAGL0I04620g	1.1869022074857	1.66000189258008	2.00442336374046	1.85466150051637	1.70103071941608	1.55701089955872	1.48048765896172	1.41327539720244	1.2965749136327	1.85466150051637
1807	CAGL0G05357g	1.74112264014085	2.69029106338497	2.91794552918977	2.97907683090193	3.01662343724217	2.94421885741907	2.78329782531174	2.72657937569235	2.23971212727585	2.97907683090193
1483	CAGL0F06875g	1.69610320242247	2.00439224914681	1.59393962913749	1.40297658446294	1.04558183572011	0.618327916668101	0.593778162389893	0.313840113050697	0.298973434161627	1.69610320242247
4898	CAGL0M06633g	0.912960091424233	1.80571399080552	2.27984357970762	2.46149973674112	2.83056240358599	2.79082098094249	2.91304000802456	2.7723475422479	2.52704555622933	2.83056240358599
3644	CAGL0K04235g	0.594774497473075	1.16562437929139	1.55755674688633	1.50954075258776	1.85438357455742	1.83952539078864	1.81502553449267	1.86213118288051	1.61678160078532	1.85438357455742
532	CAGL0C02893g	0.859792544228497	1.26308088114142	1.46119418958878	1.55869748882675	1.5626797797427	1.60373252713936	1.64052743833825	1.5186210000104	1.42359534472055	1.60373252713936
1841	CAGL0G06072g	0.421581393652906	1.10337746765823	1.54451705739946	1.65788287649337	1.67492354901914	1.56454705789371	1.46333446791516	1.42869529288858	1.29508356876326	1.65788287649337
4416	CAGL0L08888g	0.301475105801225	0.857313943299202	1.42797203061711	1.49884784670722	1.64421494835979	1.69639220173183	1.77226935104058	1.7558185264005	1.77872571279592	1.77226935104058
760	CAGL0D02618g	0.552326393307152	1.21598502119017	1.43391779437485	1.50241016702133	1.54829610064864	1.39270896721821	1.27840284916739	1.26340417817579	1.0927068278097	1.50241016702133
3341	CAGL0J09262g	1.896707092495	2.99947386583155	3.26279537767157	3.15027053833053	3.20644512558139	3.14610339571967	3.02856862168754	3.05134819817013	2.80774660386545	3.20644512558139
193	CAGL0A04675g	2.0380868241129	2.76693286439197	3.00317174686691	3.21770515096634	3.41317467724549	3.43911167238157	3.60232211164141	3.70095907024991	3.35075574490325	3.60232211164141
2308	CAGL0H06787g	0.288306493986314	1.19764741838818	1.73057356395017	2.17912465437097	2.82250315402099	2.87643477339077	2.99585359208453	3.06607298019492	2.62579202110505	2.99585359208453
2508	CAGL0I00836g	1.2246404622778	1.65249325948175	1.71580701355852	1.60324954894863	1.47510641004374	1.35338370877883	1.26379230554286	1.2810541615569	1.20940279419596	1.65249325948175
