genesymbol4	S3	S4	S7	S8
CAGL0L11154g	88.3256417949214	100.888505651108	183.102853958702	190.702984532782
CAGL0K11231g	195.330422338013	187.007766145043	102.425351256592	112.790408256115
CAGL0F04499g	153.969472252778	135.211399326227	27.3601965685416	27.0021925002169
CAGL0M03047g	63.5090717437803	65.5255242888637	88.7452529723209	91.976218203864
CAGL0J01023g	48.8326055845034	44.0997179340924	3.68310338422676	7.87563947922994
CAGL0I09240g	192.928818784677	212.593923248313	75.9420840652469	68.911845443262
CAGL0E06336g	139.293006093501	136.459504550776	111.545416779439	113.91549961029
CAGL0F04851g	137.691937057944	142.90804821095	265.709601290645	247.801370757199
CAGL0D00550g	592.39554315627	573.296333143201	136.27482521639	200.266261043276
CAGL0J03124g	239.626665655104	253.989413195881	129.960933700573	140.636419271963
CAGL0F01683g	1948.50101627346	1895.87183609112	652.961614260772	835.380330475462
CAGL0G05357g	26.9513287652177	36.8191041242186	94.8837586126988	93.6638552351275
CAGL0M01804g	604.937250601471	612.819665253944	252.204888881813	305.18102982016
CAGL0J10384g	3112.74504996301	3003.14918780421	1042.84441536249	1326.48270657316
CAGL0D01100g	71.7812617608273	70.3099276496379	152.059554005933	140.073873594875
CAGL0D05324g	40.5604155674563	38.2752268861934	68.0497196704753	64.6927528651031
CAGL0F06831g	216.144319800261	213.009958323163	310.783771278562	327.40158406513
CAGL0D06600g	37.3582774963414	30.7865955388947	108.914628647848	120.103502058257
CAGL0K08646g	125.683919291263	132.715188877127	84.1852202108973	84.9443972402658
CAGL0K03377g	98.9994353653046	91.5277164669842	175.912033065687	166.232247579461
CAGL0K00605g	52.3015884948779	52.212401893666	42.0926101054486	42.190925781589
CAGL0G04015g	101.93472859716	109.001189610681	150.831852877858	149.918422943913
CAGL0L06028g	95.7972972941896	102.552645950507	191.345990104352	179.170798152481
CAGL0K10010g	172.381766161689	160.173503817222	64.3666162862485	74.2560293755966
CAGL0L02321g	16.0106903555749	12.4810522454978	38.0587349703431	38.5343788805179
CAGL0M02211g	189.192991035043	192.208204580667	599.118150500886	537.512394457444
CAGL0F03553g	123.282315737927	119.818101556779	163.810407660371	170.170067319076
CAGL0L05742g	33.0887600681881	38.6912619610433	94.006829235502	102.383313229989
CAGL0E06226g	325.01701421817	297.881113592549	525.982240442669	506.291109379068
CAGL0G07909g	220.146992389154	205.521326975864	306.223738517139	311.931577945215
CAGL0H03377g	299.133064809991	263.14218484258	41.3910666036912	54.2856578389778
CAGL0F02937g	4279.12384236664	4003.71354281828	1479.73063108196	1785.51997907685
CAGL0D01496g	56.5711059230312	53.0444720433658	108.56385689697	117.290773672817
CAGL0I00792g	1997.60046669722	1852.3961707693	715.223600041748	836.224148991094
CAGL0J01001g	33.8892945859668	34.946946287394	70.1543501757477	76.2249392454041
CAGL0F04103g	149.699954824625	138.539679925026	48.4065016212659	58.2234775785928
CAGL0A03212g	212.942181729146	196.576572866591	92.9545139828657	82.9754873704583
CAGL0K05819g	104.336332150496	107.961101923556	68.9266490476722	73.1309380214209
CAGL0I05170g	168.645938412055	177.646976960919	313.063787659274	293.648843439859
CAGL0K02981g	29.8866219970731	33.2828059879943	65.4189315388848	70.0369367974377
CAGL0H05005g	74.1828653141636	70.9339802619128	95.5853021144563	97.0391292976547
CAGL0H06193g	104.870021829015	101.096523188533	52.7911485072502	59.3485689327685
CAGL0L11528g	69.3796582074911	63.0293138397641	26.4832671913448	26.4396468231291
CAGL0J10824g	126.217608969782	132.507171339702	89.9729541003965	90.0073083340565
CAGL0I03916g	591.861853477751	599.298525321321	647.524652122152	652.271712583366
CAGL0I07909g	109.673228935688	111.081364984931	136.27482521639	140.355146433419
CAGL0G10109g	197.73202589135	185.551643383068	45.4249417387967	64.4114800265592
CAGL0C02585g	96.5978318119684	105.256873937032	47.1788004931904	45.0036541670282
CAGL0H08173g	43.7625536385713	25.7941746406955	230.80781207821	260.73992133022
CAGL0A01650g	42.9620191207926	37.6511742739185	339.722440726058	294.211389116947
CAGL0L01353g	194.529887820235	182.223362784269	108.56385689697	112.227862579027
CAGL0K06479g	83.5224346882489	84.4551201945354	71.206665428384	70.0369367974377
CAGL0G08316g	97.3983663297471	106.504979161582	45.9510993651148	43.8785628128525
CAGL0M02981g	40.2935707281968	48.4680862200166	112.597732032075	105.758587292516
CAGL0J02354g	6857.91236897124	6514.69323707502	2703.39788402244	3219.73018281233
CAGL0E05346g	336.491342306332	327.003568832044	464.947955789768	446.661267607755
CAGL0G08734g	557.972558891784	608.86733204287	254.484905262525	270.865743517801
CAGL0I05148g	101.6678837579	136.875539625626	330.95314695409	329.933039612026
CAGL0B04103g	29.0860874792943	31.8266832260195	56.2988660160376	53.72311216189
CAGL0H08261g	3.46898291037456	4.78440336077417	16.6616581667401	16.8763703126356
CAGL0K12826g	4629.75796115373	4429.73345946461	2207.58201415534	2510.64135684309
CAGL0G06006g	13.0753971237195	12.8970873203478	25.9571095650267	27.5647381773048
CAGL0A01672g	136.357712861646	143.532100823225	223.792377060635	212.923538777752
CAGL0K05357g	1424.15090712838	1545.36228553006	628.5829775747	694.181365526411
CAGL0G03113g	82.188210491951	91.5277164669842	29.1140553229353	30.3774665627441
CAGL0G02167g	129.152902201637	128.970873203478	47.7049581195085	60.1923874484003
CAGL0E01903g	90.9940901875172	99.4323828891328	36.8310338422676	40.7845615888694
CAGL0F02101g	27.4850184437369	24.5460694161458	46.4772569914329	47.5351097139236
CAGL0L00473g	21.8812768192857	24.5460694161458	69.9789643003084	77.9125762766677
CAGL0H09416g	90.1935556697384	91.3196989295592	162.933478283174	151.88733281372
CAGL0H09680g	95.7972972941896	99.8484179639828	156.970358518236	148.793331589737
CAGL0J00495g	163.842731305383	154.765047844173	95.4099162390169	100.133130521638
CAGL0J11286g	88.592486634181	98.8083302768579	11.9262395298771	19.9703715366188
CAGL0D00704g	73.3823307963848	76.1344186975368	161.004233653341	147.949513074105
CAGL0G09218g	58.9727094763674	63.653366452039	31.5694575790865	32.0651035940076
CAGL0E03938g	2988.39535486805	2654.71981261739	653.137000136211	777.438125735413
CAGL0L11440g	131.554505754974	149.148574333699	253.08181825901	247.238825080111
CAGL0I00924g	127.28498832682	123.354399693004	262.377269657297	241.332095470689
CAGL0H08602g	38.1588120141201	39.5233321107432	69.1020349231115	74.2560293755966
CAGL0K01441g	31.4876910326306	29.7465078517699	13.8554841597102	15.188733281372
CAGL0M08118g	3474.85349683827	3377.99679024399	1391.6869216114	1698.60667196677
CAGL0I06358g	95.5304524549301	92.359786616684	114.877748412787	115.603136641554
CAGL0M03575g	152.101558377961	158.925398592673	105.75768288994	100.133130521638
CAGL0G00990g	2599.60242406684	2393.44978561164	938.489819476065	743.685385110142
CAGL0B00836g	67.511744332674	72.1820854864625	34.7264033369951	37.6905603648862
CAGL0M06633g	28.2855529615156	32.8667709131443	65.068159788006	62.1612973182078
CAGL0I09482g	210.27373333655	205.31330943844	269.041932923993	260.73992133022
CAGL0D02288g	99.2662802045642	103.800751175057	64.3666162862485	68.0680269276302
CAGL0J09262g	17.8786042303919	18.5135608308218	65.2435456634454	57.9422047400489
CAGL0L00737g	109.139539257169	97.5602250523081	230.457040327331	251.176644819726
CAGL0H07205g	135.023488665348	129.594925815753	42.4433818563274	55.6920220316975
CAGL0E01573g	209.206353979512	230.06739639201	43.1449253580849	63.0051158338395
CAGL0J04554g	109.940073774947	110.249294835231	68.9266490476722	61.317478802576
CAGL0L06556g	95.5304524549301	97.7682425897331	112.597732032075	112.790408256115
CAGL0L04928g	260.707407956611	243.796553862058	96.8130032425319	115.603136641554
CAGL0H08063g	23.7491906941027	21.8418414296212	38.5848925966613	39.9407430732376
CAGL0C01419g	58.1721749585887	64.2774190643139	17.8893592948157	21.3767357293384
CAGL0M10417g	22.948656176324	21.2177888173463	48.2311157458266	44.7223813284843
CAGL0C02959g	217.745388835818	215.090133697413	238.875562348421	236.831730053986
CAGL0H05643g	1621.34924334122	1579.26914413033	621.041384930807	772.656487480166
CAGL0K03465g	829.353760418778	885.114621743222	500.726674379399	467.194184821462
CAGL0J06600g	254.036286975121	255.861571032706	175.561261314809	160.606790808582
CAGL0L12892g	130.487126397935	120.026119094204	53.4926920090076	45.5661998441161
CAGL0G06468g	64.3096062615591	62.6132787649142	30.3417564510109	35.1591048179908
CAGL0G02409g	233.756079191393	258.357781481805	54.1942355107651	74.2560293755966
CAGL0L08118g	2576.65376789052	2481.4412039424	936.385188970793	1175.72046511361
CAGL0G02695g	48.5657607452438	40.771437335293	104.003824135546	98.1642206518304
CAGL0D06556g	572.382180211802	555.614842462079	384.971996589416	355.528867919523
CAGL0J08635g	71.2475720823082	80.2947694460361	128.207074946179	129.66677856875
CAGL0M12991g	1146.36542945916	1076.69877371161	495.640483991658	569.577498051451
CAGL0J06374g	1036.42535568421	976.850355747631	394.96899148946	475.63236997778
CAGL0B01463g	120.613867345331	117.529908645105	66.9974044178391	57.6609319015049
CAGL0K10186g	16.8112248733536	17.6814906811219	28.2371259457385	27.8460110158487
CAGL0I09438g	50.4336746200608	45.5558406960671	12.803168907074	15.7512789584599
CAGL0E05588g	26.150794247439	27.8743500149452	84.535991961776	95.3514922663911
CAGL0G05049g	85.9240382415851	82.9989974325607	175.21048956393	160.888063647126
CAGL0M11990g	212.141647211367	210.097712799214	162.407320656856	169.888794480532
CAGL0L01881g	282.855529615156	281.447728135976	253.432590009889	248.363916434287
CAGL0G04587g	44.0293984778309	42.4355776346927	20.6955333018456	23.6269184376898
CAGL0K11748g	3479.65670394494	3286.67709131443	1253.13208001429	1545.31297496033
CAGL0L01925g	203.86945719432	183.679485546243	616.832123920262	551.013490707552
CAGL0L02387g	85.390348563066	89.4475410927346	62.2619857809761	62.7238429952956
CAGL0G02079g	5798.80520194996	5351.87520286948	1525.85711632251	2026.28952887045
CAGL0K07546g	3.46898291037456	5.40845597304907	1544.44801911909	1842.89963813981
CAGL0D03432g	699.667168538622	681.049417529332	498.095886247809	523.730025368791
CAGL0L04774g	289.526650596646	284.567991197351	195.204479364018	209.266991876681
CAGL0M06787g	97.9320560082663	106.921014236432	24.5540225615117	33.7527406252712
CAGL0M02695g	5016.68297808013	4613.41294501085	1532.52177958921	1904.21711694238
CAGL0L11176g	89.1261763127001	96.9361724400333	23.3263214334361	31.7838307554637
CAGL0F07975g	25.3502597296602	22.881929116746	99.0930196232437	87.1945799486172
CAGL0K09834g	174.783369715026	168.078170239371	121.016254053165	126.010231667679
CAGL0B03487g	6824.28991922453	6738.72812488171	3206.05380303167	3784.24476976999
CAGL0K02761g	78.986072420836	82.1669272828608	136.450211091829	127.979141537487
CAGL0F03685g	93.662538580113	83.6230500448356	149.954923500661	146.82442171993
CAGL0H10406g	195.330422338013	188.879923981867	54.1942355107651	75.9436664068602
CAGL0H06831g	25.3502597296602	28.2903850897951	102.600737132031	90.5698540111443
CAGL0B03905g	61.6411578689633	62.1972436900643	71.5574371792627	71.7245738287013
CAGL0F07777g	21.6144319800261	23.089946654171	89.271410598639	78.4751219537555
CAGL0B01078g	9.33956937408534	10.6088944086732	26.6586530667841	24.7520097918655
CAGL0A03366g	301.267823524067	303.289569565598	664.887853790649	605.29914854653
CAGL0H05665g	203.60261235506	196.160537791741	318.500749797895	300.399391564914
CAGL0F06523g	122.748626059407	136.875539625626	30.3417564510109	39.6594702346936
CAGL0C01441g	245.764096958074	224.242905344111	66.1204750406422	84.9443972402658
CAGL0F09031g	6727.95893225182	6220.14040408128	2623.59731069753	3037.74665627441
CAGL0D01188g	1741.16257616877	1587.3818280899	648.226195623909	732.434471568385
CAGL0M01826g	848.566588845468	892.187218015671	571.757953932344	534.980938910548
CAGL0M13541g	74.1828653141636	65.9415593637136	132.591721832163	126.010231667679
CAGL0G04763g	85.390348563066	84.0390851196855	40.5141372264943	47.5351097139236
CAGL0I05632g	94.1962282586322	85.7032254190852	161.17961952878	152.731151329352
CAGL0K04741g	1802.00319951995	1628.77731803747	704.525061639947	748.185750526845
CAGL0M04125g	74.7165549926827	70.9339802619128	104.354595886425	108.8525885165
CAGL0G04983g	62.7085372260016	55.7487000298904	17.7139734193763	19.4078258595309
CAGL0M06501g	1253.63705484151	1144.72050844958	470.735689679267	534.137120394916
CAGL0M13871g	394.129827586401	375.263637514635	152.059554005933	186.202619116079
CAGL0D05874g	195.597267177273	185.551643383068	45.4249417387967	67.5054812505424
CAGL0I05698g	98.732590526045	101.512558263382	159.250374898947	149.918422943913
CAGL0E01947g	262.041632152909	260.64597439348	153.462641009448	171.295158673251
CAGL0C00275g	56.0374162445121	85.4952078816602	290.088237976717	266.646650939642
CAGL0K07029g	70.713882403789	73.0141556361624	55.071164887962	55.9732948702414
CAGL0I01496g	217.745388835818	162.461696728897	619.989069678171	571.265135082715
