S37	S38	S1	S2
159.885190398481	188.602673648654	213.983124282807	190.298863085835
16.4535095264656	15.0075761691922	13.296038790388	10.2081856098887
317.028129209218	312.583172300115	127.558872145285	283.391421408849
84.2944292406608	73.8059156380421	55.6771624347497	72.6761871032371
36.0069556303813	34.8310163329759	40.3036175833636	39.1567716677818
10.7305496911732	8.84775012959837	8.31002424399249	12.0365173609135
32.0724207436177	36.8469594004793	35.3176030369681	44.1846839831001
143.431680872015	208.314116975354	157.474959423658	134.382383700325
179.438636502397	298.359573990507	179.912024882437	289.33349959968
2844.90717978983	2729.02692921422	69.804203649537	100.86296826487
6.43832981470393	6.71981022501142	2.90850848539737	5.33263427382243
3.33839323725389	3.02391460125514	4.15501212199625	3.65666350204967
10.1344080416636	12.7676394275217	2.90850848539737	6.39916112858692
2.38456659803849	2.68792409000457	2.07750606099812	3.19958056429346
594.7109095508	713.195858547879	754.965702566718	837.83302490713
72.0139112607625	73.133934615541	72.7127121349343	71.0002163314644
131.866532871529	152.539692107759	152.488944877262	136.058354472098
0	0	0	0
1549.25291874561	1696.08010079288	2172.24033737964	2060.37752242573
2908.21742296775	3272.43558274348	4342.40316869828	3827.61252077049
2.26533826813657	1.9039462304199	1.6620048487985	1.9806927302769
25.39563426911	22.3993674167047	2.90850848539737	3.35194154354553
165.727378563675	148.283812298585	73.5437145593336	116.251427169329
146.889302439171	160.715461214857	34.0710994003692	41.2898253773108
113.028456747025	116.252716892698	116.340339415895	118.841563816614
30.045539135285	25.1992883437928	19.1130557611827	16.6073467384756
179.796321492102	138.764081146486	29.5005860661734	90.5024216757292
260.513900835705	281.560048427979	148.749433967466	157.084169608884
74.398477858801	61.374266721771	59.4166733445463	68.105357725675
2976.89294099126	3332.57788425733	2404.92101621143	2888.30708368148
289.605613331775	272.488304624213	245.145715197779	270.745460130927
0.953826639215398	0.671981022501142	0.415501212199625	0.304721958504139
173.119535017595	168.219249299453	159.967966696856	163.788052695975
28.7340275063639	25.1992883437928	15.3735448513861	19.806927302769
0	0	0	0
140.808657614173	159.035508658604	196.532073370422	171.863184596334
0	0	0	0
114.220740046044	110.764871875605	178.250020033639	120.974617526143
60.9256765798835	65.9661370421955	64.8181891031414	71.4572992692206
7.39215645391933	4.36787664625743	1.24650363659887	1.82833175102483
29.0917124960696	21.167402208786	22.0215642465801	23.3112298255666
114.816881695553	103.821067976427	61.9096806177441	55.0023135099971
0	0	0	0
359.831099644009	392.884904489001	588.349716474669	486.488606751858
673.99774893558	726.411485323735	1014.65396019148	980.442901487067
45.5452220225352	32.2550890800548	36.9796078857666	42.8134351698315
1.9076532784308	1.9039462304199	1.6620048487985	1.37124881326862
0	0.111996837083524	0	0
498.970560639555	559.872188580535	671.865460126793	653.01915707437
669.824757389013	1003.37966343129	435.029769173007	913.861153553912
373.303900922926	512.273532820038	106.368310323104	215.286063683174
0	0	0	0
0	0	0	0
12.8766596294079	13.2156267758558	14.9580436391865	20.2640102405252
859.397801933073	834.264439435168	369.796078857666	385.320916528484
0	0.111996837083524	0	0
313.808964301866	328.710716840142	272.153293990754	262.975050189072
119.705243221532	123.420514466043	100.551293352309	138.343769160879
162.508213656323	164.299360001529	86.0087509253223	180.243038455198
54.0104334455719	42.6707949288225	12.0495351537891	71.6096602484726
0	0	0	0
38.2722938985178	35.6149941925605	15.7890460635857	47.5366255266457
90.4943023955609	96.4292767289139	80.1917339545276	85.9315922981672
92.1634990141878	101.581131234756	92.2412691083167	81.3607629206051
240.006628092574	244.153104842082	189.884053975228	255.052279267964
143.550909201917	124.092495488544	122.15735638669	143.371681476197
259.321617536686	275.400222388385	158.305961848057	389.434662968289
57.8257400024335	52.1905260809221	62.7406830421433	65.9723040161461
48.7643869298872	51.6305418955044	45.7051333419587	50.1267621739308
322.512632384706	332.182618789731	270.075787929756	320.110417408598
83.8175159210531	81.9816847451394	72.7127121349343	83.6461776093861
219.141670359738	225.001645700799	211.074615797409	255.204640247216
43.6375687441044	35.9509847038111	13.7115400025876	58.9636989705509
15.9765962068579	12.4316489162711	7.89452303179287	21.6352590537939
66.8870930749798	51.1825545471703	36.1486054613674	69.3242455596916
267.309915640115	270.920348905044	198.609579431421	233.41702021417
46.6182769916526	43.3427759513237	46.536135766358	47.6889865058977
85.48671253968	99.1172008189185	93.4877727449156	86.5410362151754
81.1944926632107	75.1498776830444	55.2616612225501	56.2212013440136
22.0572410318561	24.1913168100411	27.4230800051752	18.1309565309963
47.9297886205737	48.2706367829987	49.860145463955	45.8606547548729
96.9326322102648	98.8932071447515	92.2412691083167	100.86296826487
22.176469361758	25.3112851808764	22.4370654587797	25.4442835350956
198.634397616607	193.642531317413	181.158528519036	182.071370206223
56.3950000436104	61.2622698846875	49.4446442517553	53.3263427382243
0.119228329901925	0	0.415501212199625	0
10.4920930313694	9.29573747793247	12.4650363659887	11.2747124646531
53.771976785768	47.7106525975811	47.7826394029568	57.7448111365343
56.2757717137085	54.4304628225925	43.212126068761	40.3756595017984
479.178657875835	491.330124285419	354.42253400628	416.402556295906
103.847875344576	125.996441718964	121.32635396229	108.176295268969
115.889936664671	119.388628331036	81.4382375911264	93.7020022400227
36.1261839602832	48.6066272942493	30.7470897027722	32.4528885806908
5.72295983529239	4.36787664625743	0.831002424399249	8.68457581736796
431.010412595458	461.874956132452	473.671381907572	420.516302735712
29.2109408259716	24.4153104842082	28.2540824295745	29.4056689956494
2107.12227435672	2258.86420713759	2254.92507860736	2605.06802325188
46.4990486617506	30.0151523383844	39.4726151589643	38.5473277507736
188.499989574943	209.994069531607	185.313540641033	255.814084164225
3206.40747605246	3437.29492693043	3588.26846855596	4096.98673208815
39.4645771975371	41.3268328838203	48.1981406151565	39.1567716677818
3894.11648292676	4323.30190509818	5804.96743564096	4916.53643948503
0.357684989705774	0	0	0.609443917008278
52.341236826945	50.1745830134186	59.4166733445463	55.1546744892491
50.9104968681219	40.7668486984026	30.7470897027722	40.8327424395546
5.00758985588084	5.26385134292562	24.5145715197779	14.4742930289466
437.091057420456	463.778902362872	286.280335205541	465.005708677316
3338.9893789034	3555.33959321646	4673.97313603358	4444.82684772062
3.21916490735197	3.13591143833866	2.49300727319775	2.74249762653725
48.8836152597891	47.5986557604976	57.7546684957478	48.6031523814101
83.5790592612492	75.2618745201279	78.9452303179287	82.5796507546216
242.510423020515	241.577177589161	204.842097614415	224.275361459046
44.5913953833198	36.0629815408946	49.0291430395557	55.4593964477533
0	0	0	0
341.469936839112	336.214504924738	292.512853388536	302.284182836106
64.860211466647	59.1343299801005	54.4306587981508	57.5924501572822
3.21916490735197	3.80789246083981	2.49300727319775	2.43777566803311
12.3997463098002	15.6795571916933	31.9935933393711	20.8734541575335
44.9490803730256	42.8947886029896	49.0291430395557	50.2791231531829
160.600560377893	194.426509176997	220.631143678001	187.556365459297
49.7182135691026	52.5265165921726	40.3036175833636	55.6117574270053
154.996828872502	149.06779015817	145.009923057669	144.28584735171
550.954112476794	536.128859118828	431.29025826321	502.638870552577
29.4493974857754	23.0713484392059	5.40151575859512	12.3412393194176
0	0	0	0
40.5376321666544	36.3989720521452	55.2616612225501	32.7576105391949
0.119228329901925	0	0	0
50.4335835485142	45.5827126929942	61.4941794055445	50.1267621739308
0	0	0	0
154.043002233287	148.059818624418	102.213298201108	128.287944530242
40.2991755068506	32.0310954058878	22.4370654587797	47.8413474851498
52.341236826945	38.7509056308992	19.5285569733824	66.1246649953981
128.647367964177	110.988865549772	21.1905618221809	145.352374206474
95.024978931834	83.6616373013922	71.0507072861358	71.6096602484726
53.89120511567	58.9103363059335	84.7622472887234	64.4486942236254
51.0297251980238	50.7345671988363	51.9376515249531	50.2791231531829
870.247579954148	1032.72283474717	1102.7402171778	988.06095044967
152.016120624954	153.323669967344	76.4522230447309	245.301176595832
170.019598440145	161.163448563191	104.290804262106	253.681030454696
163.462040295539	172.363132271543	84.7622472887234	161.654998986446
74.0407928690952	63.8381971376085	55.6771624347497	58.6589770120467
429.341215976831	414.052306697787	376.44409825286	526.254822336648
27.8994291970504	23.9673231358741	21.6060630343805	22.7017859085583
164.296638604852	152.87568261901	126.727869720886	148.247232812264
100.032568787715	97.1012577514151	36.9796078857666	134.077661741821
159.646733738677	179.194939333638	167.446988516449	158.607779401404
67.9601480440971	61.7102572330216	70.6352060739362	63.0774454103567
206.26501073033	234.409380015815	268.413783080958	222.904112645778
58.1834249921393	50.9585608730033	33.24009697597	61.2491136593319
123.401321448492	119.164634656869	52.3531527371527	77.2470164807992
100.867167097028	107.516963600183	79.3607315301283	70.5431333937081
145.458562480348	130.924302550639	113.847332142697	131.487525094536
25.7533192588157	24.7513009954587	27.8385812173749	26.0537274521039
53.4142917960623	45.2467221817436	59.832174556746	57.7448111365343
78.2137844156626	79.5177543293019	89.3327606229193	87.9122850284441
344.45064508666	337.110479621406	163.291976394453	234.940630006691
135.801067758292	122.748533443542	103.459801837707	104.824353725424
55.9180867240027	58.3503521205159	45.7051333419587	49.3649572776705
35.2915856509697	32.7030764283889	38.6416127345651	34.7383032694718
3831.52160972825	4258.34373958974	4398.49583234523	4691.80399508823
0.476913319607699	0.559984185417619	0.415501212199625	0.914165875512417
91.9250423543839	78.6217796326337	86.4242521375219	102.538939036643
113.266913406828	111.772843409357	173.679506699443	169.577769907553
15.9765962068579	19.3754528154496	12.0495351537891	18.8927614272566
91.3289007048743	106.732985740598	91.4102666839174	100.558246306366
64.0256131573336	66.3021275534461	83.9312448643242	68.7148016426833
9.1805814024482	9.85572166335009	5.81701697079475	6.24680014933485
144.147050851427	139.884049517321	64.4026878909418	94.7685290947872
238.575888133751	232.953421133729	235.589187317187	234.940630006691
327.281765580783	328.934710514309	382.261115223655	336.870125126325
162.985126975931	147.723828113168	156.228455787059	160.436111152429
135.920296088194	127.116410089799	158.721463060257	130.268637260519
872.155233232579	1000.69173934128	371.873584918664	745.045188542619
0	0	0	0
0	0	0	0
0.119228329901925	0.335990511250571	0	0
0	0.335990511250571	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
233.806754937674	242.697145959996	192.792562460626	130.268637260519
55.7988583941008	51.966532406755	62.7406830421433	54.2405086137367
88.705877447032	82.8776594418076	105.952809110904	102.996021974399
186.592336296512	204.05823716618	258.026252775967	201.72593652974
52.5796934867488	44.7987348334095	78.9452303179287	57.5924501572822
202.330475843566	208.426113812438	142.932416996671	170.949018720822
189.692272873962	187.930692626153	195.701070946023	178.109984745669
140.450972624467	131.372289898973	182.820533367835	150.685008480297
0.715369979411548	0.783977859584666	0.415501212199625	0.761804896260347
242.868108010221	303.8474190076	332.816470971899	280.953645740816
89.6597040862474	88.7014949701508	96.8117824425126	79.8371531280844
42.683742104889	65.6301465309449	52.3531527371527	55.7641184062574
253.36020104159	280.104089545893	289.188843690939	274.554484612229
0.238456659803849	0.335990511250571	0.415501212199625	0.761804896260347
600.672326045897	785.321821629668	732.113135895739	777.49807712331
2.62302325784234	2.23993674167047	2.90850848539737	1.52360979252069
28.2571141867562	31.8071017317207	32.4090945515707	28.6438640993891
162.627441986225	169.563211344455	178.665521245839	173.843877326611
63.5486998377259	68.3180706209495	56.9236660713486	53.7834256759805
660.882632646369	669.965079433639	660.231426185204	682.729548028523
1.78842494852887	1.34396204500228	0.831002424399249	0.304721958504139
0.596141649509624	0.559984185417619	0.831002424399249	1.21888783401656
72.1331395906645	73.9179124751257	57.3391672835482	64.1439722651212
64.3832981470393	51.0705577100868	42.7966248565613	46.6224596511332
378.311490778807	415.508265579873	419.656224321621	413.202975731612
125.189746397021	109.308912993519	45.7051333419587	102.234217078139
108.140095221046	94.9733178468281	79.3607315301283	62.4680014933485
51.8643235073372	45.0227285075765	37.3951090979662	39.1567716677818
107.18626858183	111.660846572273	125.896867296486	99.0346365138451
134.370327799469	226.905591931219	262.596766110163	342.507481358652
30.7609091146966	27.8872124337974	19.944058185582	23.9206737425749
209.126490647976	195.994464896167	118.417845476893	206.753848845058
2.14610993823464	1.67995255625286	2.49300727319775	3.04721958504139
62.3564165387066	43.1187822771566	14.9580436391865	46.4700986718812
3.81530655686159	2.46393041583752	1.6620048487985	3.35194154354553
0.119228329901925	0	0.831002424399249	0
12.638202969604	12.3196520791876	6.23251818299437	7.4656879833514
93.355782313207	63.0542192780239	13.7115400025876	64.4486942236254
1443.73584678241	1566.72375396141	1492.06485300885	1934.83207552203
60.3295349303739	55.4384343563442	49.0291430395557	51.3456500079474
121.255211510257	119.83661567937	134.622392752678	126.459612779218
102.894048705361	90.4934443634872	131.713884267281	133.925300762569
1746.09889141369	1918.72981291493	2653.806242319	2273.68289337863
101.224852086734	108.524935133934	76.4522230447309	163.026247799714
0	0	0	0
0.596141649509624	1.56795571916933	2.90850848539737	0.914165875512417
35.7684989705774	38.1909214454816	46.9516369785576	44.3370449623522
0.238456659803849	0	0	0.304721958504139
58.1834249921393	63.1662161151074	67.3111963763392	65.2104991198857
87.036680828405	82.8776594418076	92.2412691083167	90.3500606964772
301.528446321968	319.41497936221	316.611923696114	305.026680462643
116.009164994573	126.556425904382	124.234862447688	144.28584735171
163.104355305833	160.715461214857	104.706305474305	162.416803882706
192.434524461706	194.426509176997	141.685913360072	200.659409674975
117.201448293592	119.50062516812	125.896867296486	124.478920048941
73.3254228896837	74.2539029863762	88.9172594107197	73.8950749372537
43.7567970740064	48.4946304571658	49.4446442517553	40.0709375432943
36.8415539396947	37.2949467488134	21.6060630343805	23.3112298255666
109.928520169575	107.74095727435	113.016329718298	108.785739185978
56.8719133632181	52.3025229180056	64.4026878909418	53.6310646967284
46.9759619813583	45.6947095300777	71.0507072861358	53.6310646967284
10.8497780210751	11.1996837083524	17.0355497001846	11.2747124646531
59.8526216107662	64.9581655084438	64.8181891031414	55.0023135099971
70.5831713019394	60.1423015138522	65.2336903153411	60.6396697423236
0	0	0	0
228.441480092088	230.601487554975	259.688257624765	220.771058936249
35.6492706406755	43.3427759513237	45.2896321297591	36.7189959997487
38.5107505583217	31.4711112204702	25.7610751563767	23.6159517840708
13.4728012789175	10.6396995229348	9.55652788059137	11.2747124646531
70.3447146421356	70.5580073626199	90.5792642595182	74.9616017920182
73.4446512195856	68.7660579692836	95.5652788059137	93.3972802815186
132.462674521038	124.652479673962	114.262833354897	124.478920048941
82.9829176117396	81.9816847451394	112.185327293899	91.5689485304937
24.9187209495023	20.7194148604519	37.3951090979662	23.7683127633228
0.476913319607699	0.223993674167047	0	0.304721958504139
131.866532871529	159.595492844021	168.693492153048	159.217223318413
99.5556554681071	100.349166026837	93.0722715327159	96.1397779080558
21.8187843720522	21.6153895571201	12.4650363659887	17.8262345724921
162.26975699652	151.755714248175	247.638722470976	297.40863150004
7.15369979411548	7.72778175876314	4.15501212199625	5.02791231531829
28.9724841661677	25.4232820179599	25.7610751563767	26.6631713691121
32.4301057333235	34.7190194958924	27.4230800051752	28.1867811616328
335.389292014114	339.46241320016	289.188843690939	292.075997226217
8.34598309313473	9.18374064084895	7.06352060739362	7.92277092110761
0.357684989705774	0.223993674167047	0.831002424399249	0.304721958504139
42.2068287852813	41.9988139063214	42.3811236443617	38.5473277507736
61.760274889197	56.446405890096	67.7266975885388	51.9550939249557
0.715369979411548	0.447987348334095	3.73951090979662	3.19958056429346
55.5604017342969	51.0705577100868	78.9452303179287	78.0088213770595
156.427568831325	153.771657315678	156.643956999259	151.294452397305
330.262473828331	343.830289846418	368.134074008868	334.127627499788
55.0834884146892	58.9103363059335	53.184155161552	52.4121768627119
40.4184038367525	48.3826336200823	44.0431284931602	41.594547335815
99.6748837980091	92.17339691974	113.431830930498	95.9874169288037
62.9525581882162	57.5663742609312	56.508164859149	56.3735623232657
28.0186575269523	26.8792409000457	31.1625909149719	25.9013664728518
272.436733825898	280.104089545893	298.74537157153	269.831294255415
7.27292812401741	11.8716647308535	11.2185327293899	11.7317954024093
68.1986047039009	53.5344881259243	29.5005860661734	83.493816630134
22.6533826813657	15.9035508658604	5.81701697079475	17.9785955517442
68.1986047039009	70.5580073626199	51.1066491005538	61.5538356178361
280.067346939621	229.817509695391	59.0011721323467	134.230022721073
163.700496955343	129.580340505637	32.8245957637704	48.9078743399143
5152.45227671168	5245.595858481	4.57051333419587	11.5794344231573
254.075571021002	238.105275639571	139.192906086874	340.679149607627
175.861786605339	179.194939333638	221.8776473146	191.060667982095
125.070518067119	118.716647308535	139.608407299074	120.517534588387
150.227695676425	122.076552421041	45.2896321297591	70.238411435204
400.130275150859	431.187822771566	420.071725533821	410.917561042831
214.014852173955	282.120032613396	274.646301263952	303.807792628626
95.1442072617359	97.9972324480833	100.13579214011	94.7685290947872
0.119228329901925	0.559984185417619	0	0
59.6141649509624	60.4782920251028	66.0646927397403	57.2877281987781
48.4067019401814	41.5508265579873	33.6555981881696	39.7662155847901
1062.92056107566	1036.08273985968	1015.48496261588	1235.49518075503
63.9063848274316	62.9422224409403	54.4306587981508	53.4787037174764
34.9339006612639	32.7030764283889	24.5145715197779	28.6438640993891
24.5610359597965	25.6472756921269	24.5145715197779	27.4249762653725
46.3798203318487	38.4149151196486	37.8106103101658	30.1674738919097
180.511691471514	193.642531317413	198.194078219221	268.155323483642
39.3453488676352	46.8146779009129	47.3671381907572	43.879962024596
97.0518605401667	116.476710566865	59.832174556746	71.0002163314644
111.120803468594	111.324856061023	33.6555981881696	60.6396697423236
49.122071919593	77.0538239134643	0.831002424399249	2.13305370952897
3.21916490735197	4.36787664625743	0.415501212199625	1.06652685476449
198.634397616607	192.29856927241	1.24650363659887	1.21888783401656
8.34598309313473	10.7516963600183	5.40151575859512	3.96138546055381
83.5790592612492	84.3336183238934	12.4650363659887	30.9292787881701
62.3564165387066	58.3503521205159	31.9935933393711	57.135367219526
75.7099894877222	68.5420642951165	46.1206345541583	66.4293869539023
1407.01352117261	1784.55760208887	1696.90695062327	1759.7693103614
679.839937100775	483.154355178321	357.331042491677	676.939830816944
34.2185306818524	37.630937260064	39.888116371164	46.013015734125
40.7760888264582	34.2710321475583	34.0710994003692	40.5280204810505
0	0	0	0
72.0139112607625	70.4460105255364	76.0367218325313	68.8671626219354
15.4996828872502	9.74372482626656	17.8665521245839	13.103044215678
0	0.223993674167047	0	0
368.653996056751	376.533366274807	456.220330995188	398.423960744162
95.1442072617359	93.9653463130764	92.6567703205163	86.9981191529317
53.6527484558661	55.7744248675948	47.3671381907572	48.9078743399143
20.9841860627388	18.1434876075308	11.6340339415895	14.7790149874507
132.820359510744	142.347979933159	147.918431543066	129.811554322763
31.59550742401	32.927070102556	34.4866006125689	30.1674738919097
44.5913953833198	47.7106525975811	44.8741309175595	45.7082937756208
112.432315097515	112.892811780192	147.502930330867	122.19350536016
30.4032241249908	29.4551681529667	48.6136418273561	44.4894059416043
58.7795666416489	53.9824754742584	41.9656224321621	46.3177376926291
20.7457294029349	19.7114433267002	12.8805375781884	10.3605465891407
6073.37189687414	6981.43483643854	5936.26581869604	6580.01361095912
290.201754981285	238.105275639571	178.250020033639	237.226044695472
1.4307399588231	0.447987348334095	0.831002424399249	1.21888783401656
11.5651480004867	9.63172798918304	7.89452303179287	6.09443917008278
169.423456790635	159.483496006938	240.159700651383	219.856893060736
73.4446512195856	72.7979441042904	84.3467460765238	83.493816630134
104.563245323988	96.7652672401645	49.4446442517553	114.575456397556
19.3149894441118	23.8553262987906	21.1905618221809	23.3112298255666
115.532251674965	106.956979414765	39.888116371164	65.0581381406336
50.4335835485142	49.390605153834	46.1206345541583	57.8971721157864
6.55755814460586	4.14388297209038	1.6620048487985	28.1867811616328
765.922791289964	689.004541737838	566.328152228088	733.618115098714
73.3254228896837	73.133934615541	73.9592157715332	78.4659043148158
0	0	0	0
357.804218035676	392.436917140667	297.498867934931	307.464456130676
362.215666242047	405.87653759069	404.282679470235	443.370449623522
66.1717230955682	50.3985766875857	18.6975545489831	30.9292787881701
20.3880444132291	23.743329461707	13.296038790388	21.939981012298
74.2792495288991	69.8860263401188	62.7406830421433	70.8478553522123
29.6878541455793	29.4551681529667	22.0215642465801	27.8820592031287
92.4019556739917	88.0295139476496	88.5017581985201	91.5689485304937
7.15369979411548	5.48784501709266	4.57051333419587	5.4849952530745
72.4908245803702	72.5739504301234	57.7546684957478	69.3242455596916
219.141670359738	217.273863942036	249.300727319775	239.663820363505
68.079376373999	90.6054412005707	31.1625909149719	49.0602353191664
71.0600846215471	75.3738713572115	42.3811236443617	56.6782842817698
479.417114535639	614.974632425629	774.4942595401	643.572776360741
68.7947463534106	66.6381180646966	63.9871866787422	63.5345283481129
64.979439796549	62.7182287667733	48.6136418273561	67.952996746423
62.3564165387066	65.6301465309449	31.1625909149719	46.165376713377
0	0	0	0
37.6761522490082	37.2949467488134	31.1625909149719	33.5194154354553
350.650518241561	378.21331883106	391.402141892046	388.825219051281
120.420613200944	127.788391112301	128.805375781884	123.260032214924
183.96931303867	195.658474384916	240.990703075782	188.775253293314
127.812769654863	101.357137560589	126.312368508686	124.936002986697
52.5796934867488	53.1984976146738	28.2540824295745	19.5022053442649
2.62302325784234	2.12793990458695	4.57051333419587	2.28541468878104
3718.61238131113	4142.20301953412	4393.50981779883	5219.58242721739
60.5679915901778	65.6301465309449	74.7902181959325	61.2491136593319
83.2213742715435	89.0374854814014	56.508164859149	67.6482747879188
135.562611098488	140.108043191488	56.0926636469493	86.0839532774192
687.828235204204	732.683308200412	811.473867425867	807.360829056716
33.3839323725389	26.095263040461	15.7890460635857	24.9872005973394
79.5252960445838	78.2857891213831	80.1917339545276	74.656879833514
31.59550742401	30.0151523383844	28.6695836417741	28.9485860578932
140.450972624467	204.730218188681	124.234862447688	107.871573310465
2.74225158774427	2.23993674167047	1.6620048487985	1.37124881326862
57.5872833426296	57.5663742609312	48.1981406151565	49.6696792361746
194.699862729843	201.706303587426	185.729041853232	174.758043202124
171.808023388674	165.531325209448	120.495351537891	208.886902554587
74.1600211989972	59.2463268171841	44.8741309175595	84.5603434848985
479.297886205737	457.507079486194	555.940621923098	555.965213290801
237.502833164634	251.656892926678	195.701070946023	297.713353458544
59.0180233014527	60.7022856992699	66.0646927397403	68.4100796841792
189.453816214158	176.843005754884	175.757012760441	173.539155368107
0	0	0	0
8.82289641274243	9.51973115209952	12.0495351537891	23.3112298255666
160.362103718089	146.379866068166	167.446988516449	157.236530588136
12.7574312995059	12.0956584050206	16.620048487985	12.3412393194176
72.7292812401741	64.0621908117756	68.1421988007385	61.0967526800798
36.2454122901851	32.8150732654725	37.3951090979662	27.2726152861204
14.5458562480348	11.4236773825194	9.14102666839174	15.0837369459549
224.983858524932	256.024769572935	168.277990940848	278.363509093531
45.5452220225352	41.4388297209038	55.2616612225501	41.746908315067
123.8782347681	112.556821268941	136.284397601477	126.307251799966
50.4335835485142	48.1586399459152	44.8741309175595	48.9078743399143
36.1261839602832	38.4149151196486	44.0431284931602	41.746908315067
47.452875300966	38.3029182825651	23.6835690953786	24.6824786388352
21.3418710524445	21.6153895571201	21.1905618221809	22.0923419915501
191.599926152393	193.642531317413	246.392218834377	221.685224811761
55.3219450744931	54.9904470080102	57.3391672835482	47.9937084644019
0	0	0.415501212199625	0
0	0	0	0
49.9566702289065	48.9426178054999	103.459801837707	93.8543632192748
0	0.111996837083524	0	0
0	0	0	0
0	0	0	0
0	0	0	0
205.788097410722	154.891625686513	2.49300727319775	1.67597077177276
2.62302325784234	3.47190194958924	0.831002424399249	0.761804896260347
0.476913319607699	0.89597469666819	0.831002424399249	0.914165875512417
0.119228329901925	0	0	0.609443917008278
174.66950330632	130.700308876472	68.5577000129381	82.7320117338737
99.794112127911	103.597074302259	130.051879418483	108.023934289717
118.512959922513	115.468739033113	86.0087509253223	118.232119899606
57.2295983529239	58.4623489575994	71.4662084983354	71.4572992692206
130.435792912706	139.436062168987	116.340339415895	111.985319750271
96.4557188906571	103.597074302259	93.0722715327159	104.824353725424
46.2605920019468	45.0227285075765	38.6416127345651	33.9764983732115
59.7333932808643	45.9187032042447	56.9236660713486	56.8306452610219
97.5287738597744	91.5014158972389	57.3391672835482	67.3435528294147
67.1255497347836	68.430067458033	93.0722715327159	71.3049382899685
36.9607822695967	26.095263040461	39.888116371164	39.7662155847901
73.9215645391933	77.6138080988819	77.2832254691302	80.2942360658406
127.097399675452	106.284998392264	50.6911478883542	56.983006240274
37.6761522490082	30.575136523802	42.3811236443617	38.5473277507736
81.6714059828184	70.3340136884529	86.8397533497216	84.1032605471423
37.5569239191063	34.6070226588088	41.5501212199625	42.0516302735712
40.6568604965563	35.0550100071429	42.3811236443617	34.5859422902198
338.84691358127	366.45365093729	311.210407937519	349.059003466491
49.8374418990045	37.7429340971475	17.4510509123842	62.3156405140964
164.654323594558	199.242373171589	134.622392752678	264.651020960845
73.3254228896837	76.4938397280467	111.354324869499	80.5989580243447
189.334587884256	206.858158093268	273.815298839553	222.599390687273
124.235919757806	123.084523954793	154.98195215046	123.260032214924
0.238456659803849	0	0	0.152360979252069
11.2074630107809	11.4236773825194	17.4510509123842	15.0837369459549
0.596141649509624	0.447987348334095	0	0.304721958504139
8.2267547632328	9.40773431501599	6.648019395194	13.4077661741821
5.96141649509624	7.27979441042904	0.415501212199625	10.0558246306366
7.74984144362511	8.84775012959837	0.415501212199625	12.4936002986697
1.78842494852887	1.56795571916933	0	2.43777566803311
31.4762790941081	24.8632978325423	15.3735448513861	43.5752400660919
26.4686892382273	29.9031555013008	29.916087278373	23.3112298255666
98.244143839186	106.844982577682	124.650363659887	98.8822755345931
