gene.names	S3	S4	S7	S8	S11	S12	S15	S16	S19	S20	S23	S25	S26	S29	S31	S32	S35
CAGL0A01474g	155.969064938667	130.849309119848	139.909757603007	167.958811679795	132.450458873559	147.27802770865	154.229921382446	181.741875770952	212.894033277129	215.411247249941	121.534511534417	155.334399583952	111.275230153887	112.869264609037	78.5115963094687	72.9796887663548	114.203540724836
CAGL0A01540g	2409.40571392908	2207.40844380107	772.212200174676	934.547623511831	165.599743154207	167.051466613978	32.5229488252933	21.5373234733125	28.2410452306396	21.9006882636511	33.9117094576103	65.6962997007344	55.1244881921758	77.4665553819401	35.544530952356	68.6867658977457	135.291484695609
CAGL0A01562g	4439.75433529116	3944.44918990937	1813.78337293084	2229.51301338751	691.294587675621	806.449478112992	137.968446969799	113.816470970505	110.574554018427	92.0155783017579	110.686977142697	207.814825583956	235.451936267644	210.936002711971	82.1705921427994	225.092255744071	331.245041982467
CAGL0A01584g	3.30093259129454	1.07783615419974	2.80193106014033	1.77109467500663	1.90681723738236	2.55691020327518	0.508171075395209	1.82238890928029	2.38962690413104	0.490313916350397	1.26379041456933	0.383068802919734	1.97920369838929	2.71379652611892	1.25451285714198	1.00168200267546	1.78015111441591
CAGL0A01606g	3.57601030723576	3.01794123175927	19.987108229001	23.3194132209206	36.8162405063825	39.5468778106561	45.2272257101736	41.5836014753957	39.7547021323618	50.9926473004413	50.9728800542963	53.8211668102226	58.3498571821435	52.3022603215646	49.9714288094887	46.3635669809783	47.9271453881205
CAGL0A01628g	78.9473044751278	87.3047284901789	79.2012512999667	91.5065582086759	73.7791592617945	76.1959240576004	73.4307203946076	73.2268998092625	57.7855233180779	70.9320798986908	67.2968395758168	73.9322789635087	66.559887338425	93.7493345386536	124.301315595151	104.890415423016	109.547760887133
CAGL0A01650g	44.2875122665351	39.0176687820306	361.822697566122	308.760838342822	709.776047053327	691.21805828539	914.19976463598	967.854182546858	989.740015929184	972.782810039188	1146.57385361802	1282.13128337235	1408.53329868704	1328.15669076011	1410.69970785615	1427.39685381253	1373.45505212243
CAGL0A01672g	140.564712845959	148.741389279564	238.350935515938	223.45311149667	236.005302688325	238.644952305683	178.113961926021	172.2985877865	172.704853525834	159.352022813879	146.178424618519	142.693129087601	140.156943382234	144.201279046955	138.414585237998	133.509901213743	150.35430181759
CAGL0A01694g	27.7828493100624	34.4907569343917	50.6215544865353	50.7713806835234	93.7274011297946	100.742262009042	122.723314707943	126.241849897416	109.271121161628	103.619674322051	132.171414190376	127.753445773731	131.873609385272	116.569896235563	115.206097380871	139.233798371889	128.85555374349
CAGL0A01716g	97.9276668750715	100.669896802256	478.943415879987	300.790912305293	799.103100712239	472.687466245472	1148.72071593087	1132.53187125819	1096.40427137721	1608.71995954565	1823.01767301626	2122.58423697825	841.234875656129	2061.49852474997	3368.05339321192	1834.50903918562	1786.86091477024
CAGL0A01738g	156.51922037055	168.573574516839	323.716435148213	326.471785092889	403.658541328943	406.207800960317	364.86683213376	356.194195904783	407.974484178008	355.314151381921	324.372873072795	291.898427824837	280.313886764468	270.392817511485	336.836702142621	329.696476309179	281.67468018104
CAGL0A01760g	52.8149214607127	53.2451060174671	81.2560007440696	86.7836390753248	108.101869534677	105.515161055156	108.494524596877	121.106026607626	110.140076399494	103.619674322051	70.3509997443594	59.7587332554785	51.8258153615269	50.6986532834035	44.1170354761595	44.2171055466738	43.5452349526352
CAGL0A01782g	1831.74251045253	2105.87627807545	364.437833222253	468.454541539254	521.73453179762	604.964954094908	590.74887514693	509.109192565302	672.354115298688	559.938492472154	741.423709880673	706.570406985449	668.97085005558	633.548134461217	607.811479285287	570.815644096057	523.090558236059
CAGL0A01804g	209.884297263145	247.04004654258	48.0064188304044	59.0364891668876	24.4952675879119	26.2509447536252	20.0727574781107	32.1403134909433	48.2270157015537	89.7274466921227	254.759084403601	585.520665262813	861.393431843427	757.025876399628	450.892829404445	946.732589957261	1082.05800816265
CAGL0A01826g	1.10031086376485	1.07783615419974	1.12077242405613	0.885547337503315	4.40034747088237	2.38644952305683	11.4338491963922	4.97015157076442	13.2515673774539	8.17189860583995	20.7472259725132	38.881483496353	19.865340824574	42.9273268676993	77.5707116666122	26.1868294985155	69.0150893588936
CAGL0A01848g	189.803623999436	203.711033143751	247.130319504377	242.935152921743	283.675733622884	284.839796644855	269.838841034856	298.540437683916	256.559033979887	255.126674474323	237.908545542676	217.966148861329	249.966096722499	232.276311758269	220.376091904607	238.543414065713	239.498792239494
CAGL0A01870g	20.0806732637085	23.4968281615543	51.5555315065821	41.9159073084902	79.7929674720004	84.2075760278626	202.506173544991	241.715038058176	237.876496365772	290.919590367902	313.630654548955	303.965095116809	344.308139679055	306.165589901235	380.535566666399	293.492826783909	292.903325671971
CAGL0A01914g	186.502691408142	188.836894215794	158.215707195924	154.380419171411	132.890493620648	129.379656285724	117.895689491688	132.537375220385	116.874479492955	115.060332370227	118.690983101636	99.0232855547512	92.9492699836155	102.754204829866	100.779199523739	95.3028876831221	115.572887735925
CAGL0A01958g	125.710516185134	131.496010812368	43.5233291341798	50.4761982376889	27.2821543194707	34.0921360436691	23.6299550058772	25.844788167975	27.5893288022402	31.2166526743086	41.7050836807879	50.5650819854049	52.4122460869756	54.0292217472767	39.4126122618771	50.5133924206338	61.0728766945765
CAGL0A01980g	46.763211710006	45.700252938069	70.6086627155364	68.1871449877552	89.0336971608534	84.0371153476442	105.191412606808	110.006021432919	94.2816433084429	90.8715124969403	66.3489967648898	49.4158755766457	51.3859923174404	42.5572637050467	36.2763301190221	38.9225006753892	38.4786510116054
CAGL0A02002g	3.57601030723576	2.37123953923943	9.90015641249584	9.15065582086759	106.195052297295	125.799982001139	282.543117919736	321.237463190407	277.631198498134	291.900218200603	332.798142503257	242.865621051111	245.641170122315	229.192452069498	396.635148333055	189.460995934615	154.325408149748
CAGL0A02024g	31.6339373332394	29.7482778559128	77.7068880678919	76.1570710252851	129.370215643942	129.038734925287	131.362222989661	145.956784461449	127.519181156811	124.049420836651	115.636822933094	101.32169837227	95.2949928854102	94.3661064764079	110.083503214208	92.0116468171885	78.6005184365177
CAGL0A02046g	61.8924860867727	69.4126483304632	125.713306898296	125.452539479636	125.409902920148	138.584533017515	166.934198267326	165.837390744506	163.363584718777	167.033607503369	185.250611602288	226.585196927023	258.1028230381	242.884789087643	193.194979999864	228.383496610004	252.096784741514
CAGL0A02090g	593.892788717077	583.971628345419	225.462052639292	276.290769301034	93.1406881336769	95.287520242055	42.6863703331975	42.2462883514976	52.7890307003493	49.6851435235069	59.2928336168777	78.5291045985455	68.9056102402197	78.3300360947961	55.0940229761518	87.5756265196257	117.079169448123
CAGL0A02112g	1211.99241643698	1149.62004206944	565.803278744338	610.437297985618	281.182203389384	269.157414064767	82.831885289419	71.2388391809567	86.2438073581839	69.6245761217564	139.227577338388	204.941809562058	201.145738828897	217.720494027268	140.505439999901	232.676419478613	297.285236107456
CAGL0A02134g	77.846993611363	71.1371861771828	83.3107501881725	84.1269970628149	72.0190202734415	71.08210365105	48.0221666248472	47.216439922262	45.6201499879562	43.3110626109518	31.9107079678756	30.8370386350386	33.9396782353423	29.8517617873081	35.2309027380705	38.207013530621	37.5201081038429
CAGL0A02145g	1.65046629564727	3.23350846259922	6.91142994834615	4.72291913335101	14.5211466539118	20.4552816262014	52.3416207657065	55.500025873536	80.3783595025895	79.1039785045308	106.579658295347	120.666672919716	111.641749357292	89.0618678117209	68.9982071428087	60.8164073052956	47.9271453881205
CAGL0A02189g	734.457501563036	765.479236712655	252.920977028667	291.935438930259	122.32965969053	128.697813564851	68.6030951783532	68.0910765194726	84.2886580729858	77.306160811246	99.9447586188578	138.287837854024	124.763136839206	164.431398605296	122.315003571343	168.998063594245	214.439741936562
CAGL0A02211g	229.414815094971	96.7896866471366	40.3478072660208	32.4700690417882	210.483287357207	116.254183908912	287.116657598293	143.306036957041	187.911570188486	132.548195386724	107.00092176687	79.1037078029251	39.1442509236993	33.5523934138339	67.952779761857	13.4511583216419	20.2663357641195
CAGL0A02233g	47.0382894259473	36.6464292427911	12.3284966646175	11.8072978333775	71.7256637753827	38.1831923689094	94.7739055612064	56.3283844686634	73.6439564091293	62.1064294043837	50.5516165827732	40.6052931094918	22.0644560450065	25.2876494479263	30.7355649999784	12.0201840321055	14.1042742142183
CAGL0A02299g	23.9317612868854	23.0656936998744	6.53783914032744	6.1988313625232	5.8671299611765	6.30704516807878	5.08171075395209	4.80447985173894	6.51716428399375	4.57626321927037	6.00300446920432	7.66137605839468	10.6290568987573	7.52461764060246	5.64530785713889	7.87035859245002	8.76382087097061
CAGL0A02321g	212.910152138498	160.382019744921	72.6634121596393	82.0607199419738	83.3132454487063	77.3891488191288	133.140821753545	122.597072078856	166.622166860773	177.493637718844	267.081040945652	395.135470211706	347.900027872428	377.957843455835	383.044592380683	444.889906616857	483.927233718909
CAGL0A02365g	281.679581123801	262.992021624736	328.012729440428	333.85134623875	381.510125725502	382.17284504953	417.970709512559	407.883772240733	425.570827744792	424.938727503678	433.269480461519	416.97039197813	421.057260872151	443.088960082689	446.920205356829	398.955631922739	334.531474809081
CAGL0A02387g	120.484039582251	96.5741194162967	177.455633808888	172.976913258981	233.071737707736	241.542783869395	269.584755497158	275.015053582298	221.800824465254	218.02625480381	129.538517493356	96.3418039343131	115.966675957476	110.772240020672	94.0884642856482	114.621040591863	87.6382087097061
CAGL0A02409g	175.224505054552	185.603385753195	186.235017797327	153.494871833908	149.318457511942	136.539004854895	137.460275894404	120.774683169575	140.770748534265	155.592949455193	140.91263122448	139.437044262783	86.7184435257233	168.132030231822	236.998387261738	190.462677937291	155.283951057511
CAGL0A02431g	62.4426415186551	67.6881104837436	96.1996330648181	35.717075945967	71.7256637753827	32.2170685612673	50.054850926428	56.9910713447654	40.1891797512948	109.503441318255	96.8905984503153	112.430693656942	26.755901848596	135.689826305946	154.827795118939	90.8668673855594	93.6633355584984
CAGL0A02475g	35.7601030723576	39.8799377053904	70.6086627155364	38.9640828501459	60.1380821020591	45.3425409380799	59.4560158212394	65.7716724531158	53.4407471287487	109.993755234606	110.265713671174	129.09418658395	41.6365815068562	151.97260546266	197.272146785576	107.895461431042	109.821630289351
CAGL0A02486g	98.4778223069539	94.4184471078972	98.0675871049116	101.837943812881	129.076859145883	134.493476692274	159.311632136398	143.140365238015	138.381121630134	142.191035741615	146.494372222161	138.670906656944	137.298093595672	152.342668625312	167.059295476073	146.38866981957	163.636967825154
CAGL0A02508g	87.1996359533642	97.0052538779766	74.9049570077515	75.8618885794506	75.392620001118	78.5823735806572	81.3073720632334	84.4925767029952	88.4161954528485	82.6996138911003	86.7802751337606	92.5111159051157	95.6615120888157	99.0535732033406	91.1612676189836	90.1513802407912	87.0904699052705
CAGL0A02530g	245.919478051444	256.956139161218	300.740600455062	283.670330446895	319.171869888001	323.363910374201	288.387085286781	268.388184821279	280.672541830664	250.223535310819	217.793214777448	193.641279875926	179.521105827977	179.110570723849	195.285834761768	188.888606218801	160.076665596323
CAGL0A02552g	184.302069680612	184.956684060675	147.007982955363	141.982756446365	102.674774320589	100.742262009042	79.7828588370477	83.9955615459187	83.8541804540529	101.985294600883	89.2025400950185	89.6380998832177	75.5029559015173	80.0569975205081	75.0616859523282	76.7002219191493	82.1608206653495
CAGL0A02574g	361.727196462694	350.943451807435	492.76627577668	317.321129272021	389.870785920178	300.010797184288	334.630653147745	321.568806628458	332.592617293147	416.930266869954	361.760006170471	381.919596510975	180.474055756831	392.390306799286	433.852363094933	311.093810545206	252.64452354595
CAGL0A02596g	79.4974599070103	77.8197703332212	70.421867311527	81.1751726044705	62.7782905845885	61.706766239041	57.6774170573562	45.7253944510327	53.8752247476816	47.3970119138717	44.3379803778073	38.881483496353	23.8237482213526	39.9668215664786	49.0305441666322	52.6598538549383	36.2876957938627
CAGL0A02618g	55.840776336066	52.3828370941073	95.2656560447713	90.3258284253381	93.4340446317357	110.288060101269	114.338491963922	119.946324574448	121.43649449175	116.694712091395	124.799303438721	143.45926669344	143.602223894245	137.170078956556	141.132696428472	118.05537888675	116.120626540361
CAGL0A02629g	339.170823755514	321.841875644042	471.658395123623	435.984472497465	569.11160623412	564.736233563378	646.647693440403	660.367472035566	624.561577216067	649.665939164276	587.346595171096	539.360874510985	523.02290325954	570.020624872524	579.166769047212	531.1776562759	459.278987519304
CAGL0A02651g	105.079687489543	93.1250437228575	84.2447272082193	88.8499161961659	75.5392982501474	74.1503958949802	78.2583456108621	81.344814041511	72.9922399807299	71.9127077313916	81.6197976076025	76.4222261824869	73.0106253183605	81.043832620915	76.838912499946	90.7237699566057	83.8040370786565
CAGL0A02673g	302.860565251274	295.758240712409	126.460488514334	131.356188396325	81.1130717132651	72.1048677323601	63.2672988867035	58.1507733779437	79.7266430741902	71.2589558429244	92.4673319993226	112.622228058402	83.7129860577988	104.974583805782	118.865093214202	126.355029766061	115.435953034816
