gene.names	S37	S38	S1	S2
CAGL0A03883g	5.33539946497869	5.00482387793666	4.49269587323196	5.58247850093745
CAGL0A03905g	5.71197153529653	5.27898778993053	4.29312321436865	6.04877544992581
CAGL0A03927g	7.00813090843721	6.79525958638218	4.41052049287966	7.18416559712336
CAGL0A03949g	6.57138936555752	6.38780556237645	6.15232098903408	6.1636141540698
CAGL0A03971g	5.75401313772189	5.88231077375391	6.4066441468368	6.01178118872993
CAGL0A03993g	5.67541521207298	5.66705887479029	5.70082057283386	5.654068893879
CAGL0A04015g	9.76540799631089	10.0123434627351	10.1069765648967	9.94856710062613
CAGL0A04037g	7.24880219605858	7.26115215420762	6.25792139023998	7.93885753854642
CAGL0A04059g	7.41020250513901	7.33306149042868	6.7055200632488	7.98730425026231
CAGL0A04081g	7.35348298286383	7.42994389425658	6.4066441468368	7.33745296051533
CAGL0A04103g	6.21172999691033	5.99806623731183	5.8009837302909	5.87614987017078
CAGL0A04125g	8.74623628996633	8.69393408629592	8.55658317473459	9.03982608749487
CAGL0A04147g	4.80609255466738	4.58756932268591	4.43843560555578	4.50956081500783
CAGL0A04169g	7.36082689015846	7.25693275566479	6.98645571751375	7.21260139681257
CAGL0A04191g	6.64542267066306	6.60254786768524	5.21162310014429	7.06774332443514
CAGL0A04213g	7.31942641316962	7.48599829855954	7.38821579187366	7.31001141239564
CAGL0A04235g	6.08823115365095	5.94921585734301	6.1438684883548	5.98079127482541
CAGL0A04257g	7.68888715725272	7.87335447149203	8.06872362014597	7.80077156753226
CAGL0A04279g	5.86442145746647	5.67340487379649	5.05815097896448	5.93840789170282
CAGL0A04301g	6.94810306285221	6.8977329650632	5.7122994625936	6.27282739264654
CAGL0A04323g	6.65740045068794	6.74944084912581	6.31173569349178	6.14198874112489
CAGL0A04345g	7.18521863304971	7.03342705663725	6.83192030362202	7.03961647804229
CAGL0A04367g	4.69094227753957	4.63386028229417	4.8029512117451	4.70762467798152
CAGL0A04389g	5.74120725777299	5.50216511520553	5.90468281093216	5.8535188588201
CAGL0A04411g	6.29075352350029	6.31458465471082	6.48234545581695	6.4592407314851
CAGL0A04433g	8.42847189142083	8.39740302526253	7.35198193835652	7.87661934260475
CAGL0A04455g	7.08615886922509	6.94045573458943	6.69398688916614	6.71287669015979
CAGL0A04477g	5.80720455963593	5.86854920563289	5.51668375094216	5.6276370501014
CAGL0A04499g	5.14435910456531	5.03470684883197	5.27492106595888	5.12161157382186
CAGL0A04521g	11.9037301560981	12.0561022530222	12.1028192658474	12.1959502052583
CAGL0A04532r	-0.854651661234078	-0.65274326471448	-1.02448211114575	-0.0141333734714019
CAGL0A04543g	6.52357942434017	6.29825237684124	6.43463364100757	6.68109795242115
CAGL0A04565g	6.82455125134888	6.80540741237417	7.44091538173203	7.40645018692786
CAGL0A04587g	4.00474221328709	4.28181213707983	3.59998648085154	4.24555986599192
CAGL0A04631g	6.51420074431346	6.73889015113556	6.51548441693697	6.65297854194728
CAGL0A04653g	6.00229046544757	6.05263766906101	6.39244309798381	6.10414533845627
CAGL0A04675g	3.2104926036007	3.31205604482658	2.55902715649289	2.66058293083731
CAGL0A04697g	7.17215859224719	7.12887193267067	6.01075217659617	6.56749373461222
CAGL0A04719g	7.89876423824071	7.86436861403785	7.88059515230463	7.87661934260475
CAGL0A04741g	8.35472455041382	8.36199089535432	8.5787015492439	8.39637427168407
CAGL0A04785g	7.34926961872535	7.20750139743244	7.2882156662763	7.32653889699933
