genesymbol3	S3	S4	S7	S8
CAGL0B01232g	7.21669568944882	7.18915786302857	4.97757072197483	4.80520422366177
CAGL0F06325g	3.88642803332278	3.99291474216732	5.84457280024484	5.75800084776831
CAGL0H00682g	6.00947879380112	5.95171553697414	7.19879105125923	7.25325307688293
CAGL0C04565g	5.54050088353667	5.64490848538545	3.56841356999436	3.67463693387718
CAGL0F04499g	7.26755193087976	7.08027023110082	4.77991502288362	4.76099115895335
CAGL0M12639g	6.65410277188883	6.55348605213098	4.86919697635602	4.94350026046301
CAGL0D05093t	-3.15475877051776	-3.15475877051776	0.599672004136555	0.307284448438041
CAGL0J08184g	7.39195371062327	7.40638819797492	5.95881649502421	6.05512319460172
CAGL0C03531g	7.03488777124851	7.18709992664541	5.10801876361322	5.06969123769307
CAGL0J07766g	8.20706048588916	8.17620605468511	5.46382285910336	5.67306614275058
CAGL0A03344g	5.40169054764285	5.36806109041003	6.67753964039634	6.7639901381919
CAGL0C01221g	8.15398599025332	8.21510224816588	6.88229538090346	6.81172947349128
CAGL0L06248g	6.15163554172049	6.16330353106006	7.22439744560337	7.16552409483064
CAGL0H09262g	1.16802808868797	0.988733932141446	3.45762149548485	3.39497749819872
CAGL0A04301g	6.44023529880008	6.51790525807244	7.66682108195895	7.68652823854597
CAGL0F08371g	7.79003308889905	7.76894263616183	6.69229526987059	6.75274535777975
CAGL0G02535g	6.35814360952102	6.46792696420542	4.88640898148118	4.91688132026718
CAGL0A02673g	8.19922272004613	8.15740900061069	6.89297984018012	6.96899699565171
CAGL0F08107g	7.44373163415383	7.34495225643512	8.74813570929798	8.74406686982639
CAGL0K04235g	7.83624869734324	7.8348342703128	8.83879208063875	8.90254779411008
CAGL0D04378g	6.35344306016316	6.38057849510805	7.5021225433496	7.43542059311503
CAGL0J05940g	7.25248240499188	7.32262885513597	8.4019724706951	8.38241564494543
CAGL0I06490g	7.31425942618725	7.18297522623921	5.50340697045207	5.54854654994876
CAGL0A02024g	4.94483197789136	4.84893330431526	6.19126244853449	6.1834996425195
CAGL0I01254g	6.92512902962151	6.96248843419056	5.33810444802763	5.45913118805277
CAGL0I10670g	6.91559410418326	7.05792112235316	4.27833625250546	4.46280893301033
CAGL0D02266g	5.01794433279926	5.07942585090694	6.49882513236224	6.60633363105154
CAGL0H04785g	5.49853979341329	5.5961105187647	6.820954537479	6.85092594868544
CAGL0K07458g	5.24808863015019	5.33126312018686	6.90991207582478	7.02926351516812
CAGL0G09757g	6.28103267865679	6.39491453796132	4.96141859095149	4.94350026046301
CAGL0E00979g	7.77955875380875	7.83746083961015	5.95065736147963	6.09722246678095
CAGL0F05071g	3.96248262608642	3.89545068005109	5.34434610211242	5.44987713192483
CAGL0D05940g	9.29828971361613	9.21836067854215	8.13483901919858	8.09544672759493
CAGL0C04939g	4.12574994277969	4.32782849625674	6.45334994935743	6.50274619817662
CAGL0A01650g	5.42875527189959	5.23891871109597	8.40868914788911	8.20125945854328
CAGL0B01507g	5.91054945174506	5.95171553697414	4.90341805823989	4.83394434687304
CAGL0I05962g	6.35344306016316	6.27214965032851	7.52840085487822	7.47701306981571
CAGL0F06809g	7.08111150843111	7.03750656296749	4.03766054856872	4.30752904376066
CAGL0E00231g	2.04087735852571	2.09512612194377	0.757670047328257	0.847934366182683
CAGL0C03355g	5.4465204025878	5.52619876004527	3.78579957896745	3.90878816607996
CAGL0L13156g	7.15590501052726	7.07582802076159	4.17005648887852	4.42552753365378
CAGL0A02772g	5.4465204025878	5.43202087931289	4.06814967365542	4.17901278414035
CAGL0K01045g	7.42369143113695	7.5284447304234	6.22548031028878	6.23289318743151
CAGL0M09108g	5.08752955567259	5.00661125713417	6.24895890571029	6.19462305510937
CAGL0I09592g	6.65792022762307	6.90855327442988	4.21161953259526	4.17901278414035
CAGL0J08316g	5.30762206146043	5.47987816456306	7.21591237944867	7.21279340942176
CAGL0G03817r	0.238376534629686	-0.0825983662826858	-3.15475877051776	-3.15475877051776
CAGL0L01892r	0.238376534629686	-0.0825983662826858	-3.15475877051776	-3.15475877051776
CAGL0F07557g	4.52737918678325	4.51008792604478	3.20669772950086	3.31568685438065
CAGL0D06094g	5.18599239155759	5.09706942303946	4.00651314635212	3.96183517646202
CAGL0H08415g	6.63873112778137	6.58195873622119	4.36684171042913	4.56919931844433
CAGL0D00682g	6.81319036575334	6.92840014060599	5.34434610211242	5.25111727602735
CAGL0L03047g	6.72859622224827	6.75586717348383	4.09800777110072	4.3479437626201
CAGL0B03993g	9.68438876075206	9.60958131199304	8.52246774976344	8.57773362854994
CAGL0G03927g	6.33448619714912	6.55028745264901	4.19789780048989	4.24470148056442
CAGL0E05610g	8.54055720797079	8.66369462799216	10.7348459826753	10.5736927985791
CAGL0K10868g	6.33448619714912	6.38057849510805	8.67263656810426	8.9126874332234
CAGL0L10582g	6.39062548994515	6.30288406834838	7.96700998267572	7.84670275718606
CAGL0K05753g	8.14040657137006	8.00803593891883	6.54562170546361	6.59797982447844
CAGL0M11286g	5.72649206832855	5.69790279876646	4.67486915097165	4.58619254861208
CAGL0H06853g	5.46406943442854	5.53269623283261	7.10816428647066	6.97546070544357
CAGL0J09614g	8.79227448756411	8.73726816355106	6.55910140186429	6.7639901381919
CAGL0E03003g	4.23200217531686	4.15330046904877	5.24776143857751	5.20785455470537
CAGL0G06006g	3.72111882644125	3.70147916538405	4.70428486815306	4.7906165700815
CAGL0J08294g	6.18905181996439	6.09470103331939	7.93117471099603	8.09247638225382
CAGL0G04433g	6.33924881630228	6.3142427443127	7.39043678314486	7.48609523293794
CAGL0B04367g	4.78645509586304	4.91009961647511	6.15621324945401	6.16099217326425
CAGL0I02684g	6.83020665516332	6.74191557519341	5.70117455056529	5.65707150659733
CAGL0E06072g	4.44139798608415	4.21923373989704	6.49602454440363	6.52494883049604
CAGL0F09009g	5.12110273250167	5.20677531297118	4.00651314635212	4.06241352648159
CAGL0H09064g	10.9115402216776	10.892366812251	9.24501044628219	9.40090240942584
CAGL0L10120g	7.59276393820578	7.6469771759134	6.52103624665987	6.59797982447844
CAGL0L08998g	6.85369723450158	6.91602788134767	5.51452005748379	5.62454021820854
CAGL0J09262g	4.16919429459804	4.21923373989704	6.03024372906315	5.85933542409323
CAGL0M02211g	7.56457048867054	7.58736834214046	9.226966768171	9.07045523272072
CAGL0K01155g	5.71920279812077	5.98526366170499	3.26049550450124	3.31568685438065
CAGL0K07524g	7.29232320470913	7.34125559457974	8.84760703440793	8.70958763392739
CAGL0B04257g	12.5358770233187	12.4292184194713	10.516275240946	10.6813989689836
CAGL0C05027g	2.04087735852571	1.69267165019838	5.10066332078584	5.08172387303521
CAGL0H10384g	6.66931235918949	6.81836187771278	4.92022893595113	4.7906165700815
CAGL0L12760g	10.1124192150714	10.130990775332	9.15289151711157	9.06364612637622
CAGL0K09614g	8.91059303333161	8.89624865264331	6.33296537746745	6.59378471137806
CAGL0D00198g	1.84047026406673	1.86733613974181	3.87472907919395	3.67463693387718
CAGL0I00330g	5.6746764005044	5.57107828899572	6.8779993424399	6.8189357717296
CAGL0L06314g	8.56515931725056	8.44604775097953	5.80438871281314	6.05512319460172
CAGL0I10516g	7.8396138961201	7.72706336753358	9.01002802708196	9.05984935686802
CAGL0I03630g	7.20108253982864	7.24759578394845	4.86919697635602	5.10549219474854
CAGL0E01067g	7.12037698483687	7.19121286804357	5.48092063913879	5.63274206842028
CAGL0K10824g	2.21681074355799	1.9473295769995	4.60380617415067	4.68415152639566
CAGL0G01100g	6.10205744901613	6.20458047589235	7.29698955010187	7.25856297302523
CAGL0H02057g	9.15099538758835	9.17955342665056	6.89510726937867	7.1283022145046
CAGL0F01661g	5.39255495585815	5.28582964024294	4.23867756653347	4.22313587424269
CAGL0F01551g	5.27816240810047	5.36077620022829	3.83981229211808	3.96183517646202
CAGL0D00220g	5.7552863454056	6.0134110597547	2.22413817695131	2.52048280337315
CAGL0L02799g	7.45693876893531	7.45166441789114	6.04564740089193	6.1834996425195
CAGL0C04279g	6.40886340988533	6.39491453796132	4.82524654711021	4.98252983793685
CAGL0F00715g	5.30762206146043	5.45956197532333	2.64403843839228	2.8924643692715
CAGL0G05951r	2.64379045786231	2.6193643057511	0.219834940502409	-0.0647610732828627
CAGL0C04191g	5.69711137170256	5.84089359296468	7.16216095793296	7.14273219414626
CAGL0D05060g	7.99104196402694	7.98571438804727	5.73006406188656	5.96704964149016
CAGL0F07777g	4.44139798608415	4.536191366751	6.48193947114482	6.29622592711434
CAGL0L11528g	6.118773501682	5.98051857109852	4.73311278091566	4.73074461981127
CAGL0K11275g	4.49359909715541	4.51008792604478	5.74429473559194	5.62454021820854
CAGL0G03113g	6.36282889340215	6.51790525807244	4.86919697635602	4.93025218223122
CAGL0I05236g	7.430402476899	7.31887447344273	8.48905507319653	8.48110802360662
CAGL0G01782g	6.78902525679875	6.88335447167222	5.76305321095108	5.7045330673696
CAGL0E02343g	7.6243244866067	7.61365499629146	4.29131719485826	4.65223191156516
CAGL0G01991g	8.09043430338983	8.14685938821709	5.83573923067876	6.07331637221466
CAGL0M09977g	8.11285816116927	8.09292218600112	5.52554819430621	5.80230425480907
CAGL0K03575g	3.63077182679058	3.70147916538405	5.46954466317926	5.29312034157977
CAGL0M06567g	6.03318634174629	6.17165393885227	3.89187560011686	4.08649946494714
CAGL0J11792g	6.118773501682	6.12081073968213	3.41080720261356	3.70606998661975
CAGL0H02717g	1.72875759408532	1.78264557159667	3.72968577982157	3.96183517646202
CAGL0L10846g	6.63873112778137	6.84471128969079	4.91184798286716	4.91688132026718
CAGL0E05456g	4.1476356442731	3.83364656633926	-0.0156447074691969	0.307284448438041
CAGL0M10681g	5.32693284935566	5.27036153150744	4.17005648887852	4.2659494632556
CAGL0I07997g	6.80976289018663	6.87826146118986	5.24776143857751	5.40269494963271
CAGL0K03459g	4.27240467859101	4.28228499656481	6.23558938820478	6.02428191861405
CAGL0E05588g	4.71496386658829	4.80666582297736	6.40340847876187	6.57688119752399
CAGL0H09944g	5.55694945474463	5.68045342936485	7.02512378582308	6.9395464860384
CAGL0H02387g	4.82770888433227	4.40067808563561	8.4720539939928	8.32662957202277
CAGL0G07175g	3.66152044989293	3.65458845963101	5.03272024125746	4.88976199111514
CAGL0B04345g	9.82302239532575	9.76528518521488	8.5890301033403	8.69790897477898
CAGL0M03751g	6.41789663379806	6.45430174357177	4.11270824293864	4.3677343443822
CAGL0L08624g	7.47219582019552	7.42397068354117	6.13116211697655	6.25962050414376
CAGL0J11352g	7.22957880306558	7.14319095932171	5.94656042527879	6.04286568741651
CAGL0J00275g	7.24742404615596	7.16007613891176	5.42312193954945	5.59965113097376
CAGL0H03289g	4.80033784433682	4.536191366751	6.88443861238153	6.87877812280387
CAGL0I02354g	7.1286537584622	7.16844519382044	5.39333039328298	5.58281661396338
CAGL0K03069g	4.71496386658829	4.79590258800575	5.92173143702318	6.03050314425578
CAGL0K02123g	11.8349518607236	11.7214667436644	10.6150892665377	10.6657467808013
CAGL0G02101g	7.56660268057421	7.5669385642707	10.2475852064923	9.94252103497586
CAGL0J06908g	4.68534501972115	4.67188319337627	6.61179495397904	6.39596840219913
CAGL0A03234g	12.1332848514708	12.0922971202958	11.0124895241893	11.1172037283201
CAGL0L05148g	10.8079791333135	10.6903430713788	9.64235889535673	9.66259566254022
CAGL0K08382g	11.3261069274282	11.2496805883395	10.0000208459425	10.1148999795418
CAGL0B01881g	7.28493637928816	7.4010713939493	5.34434610211242	5.5398503092727
CAGL0E02981g	5.37410837076977	5.33869818414859	6.37320273634177	6.48473474546417
CAGL0C01331g	6.78902525679875	6.77517548665742	5.36904613514666	5.52229897330318
CAGL0J11891g	-0.630450033894426	-0.920515246448098	-3.15475877051776	-3.15475877051776
CAGL0E00583g	4.91961397706478	4.88999761683705	6.9328741029576	6.70297901429451
CAGL0F07975g	4.67030440001327	4.52319868350405	6.63234504118028	6.44802287419301
CAGL0F01925g	6.53875958741732	6.44399771132067	3.94212532929544	4.22313587424269
CAGL0M02805g	8.13630769569725	8.07856183453427	5.86207931384563	6.11489561218027
CAGL0M06149g	6.17313494563556	6.18408962026432	3.6104529791731	3.90878816607996
CAGL0A02970g	-3.15475877051776	-3.15475877051776	-1.11073832654777	-1.34535147893351
CAGL0B02882g	0.532575515657045	0.204607480278279	3.87472907919395	3.60963851388562
CAGL0J04576g	7.16934000407515	7.11748676371798	4.48454332454133	4.7906165700815
CAGL0H03311g	-0.630450033894426	-0.441560345964067	1.14855368555164	1.24029449665583
CAGL0K11858g	9.74172034155508	9.707591360516	11.5172561914137	11.3142856801504
CAGL0I05588g	7.26755193087976	7.39395170413058	5.46382285910336	5.64089755384452
CAGL0H10142g	10.1929011921085	10.2441904826504	9.14218382003243	9.02288278264356
CAGL0L08338g	6.15163554172049	6.20864395284312	7.36916757403146	7.25325307688293
CAGL0B03619g	5.9359250076371	5.94685862398689	7.83914583575667	7.62001416949803
CAGL0L04510g	10.0074935076146	10.0327074663303	8.6330331075729	8.78603848346801
CAGL0E05566g	5.23792309329575	5.23094975175313	6.90358575274262	7.12248956621747
CAGL0B01925g	4.1476356442731	3.95471555294918	5.67665002638495	5.64089755384452
CAGL0L01331g	8.0105803701192	8.11798398601864	7.04250260180671	7.07512552928909
CAGL0E05170g	6.6270939493309	6.61294965375483	8.36330908164578	8.16212930678664
CAGL0H10252g	6.91559410418326	7.0004850484057	4.49580210321105	4.77587990705757
CAGL0G01342g	5.55694945474463	5.60846561997729	6.64504176907123	6.54246815356061
CAGL0M03377g	5.64420986798933	5.88726333644491	8.62215753911202	8.37020382315351
CAGL0I07711g	4.1476356442731	4.04838155410625	2.96887634254564	3.04774703155341
CAGL0C05159g	6.93145081593999	7.0214264195905	8.00394939661101	8.08949990868931
CAGL0K05555g	7.15590501052726	7.278852087164	5.55813564781929	5.71229371661334
CAGL0J01001g	5.08752955567259	5.13172214885803	6.13476759256678	6.2543145060241
CAGL0M13189g	3.93757393774845	3.53022650654772	6.87369047307187	6.9395464860384
CAGL0F04807g	4.94483197789136	4.706777610661	6.69961687356759	6.73761466795854
CAGL0K06919g	6.84367664129549	6.90103973978118	5.70602982195229	5.82395599860961
CAGL0M12144g	9.46771045728591	9.53993204950137	8.3732632823727	8.47769712451878
CAGL0D04884g	7.60665670820336	7.6364579139459	5.25440552136564	5.5398503092727
CAGL0A01606g	1.84047026406673	1.59671106130065	4.23867756653347	4.48109447043584
CAGL0K00891g	5.20698951315135	5.41101444345267	6.98972521730621	7.06909417669087
CAGL0F06435g	4.16919429459804	4.34269567434702	2.64403843839228	2.52048280337315
CAGL0D01100g	6.16779005650369	6.13795833503021	7.24955726676175	7.13119977994195
CAGL0M13255g	5.9296228393543	6.06811007386921	7.51462984867808	7.39500627167982
CAGL0K04477g	9.44965547515635	9.30915256832045	7.82916665983888	7.95369360896949
CAGL0M06589g	6.32010327270553	6.17995629197962	4.00651314635212	4.24470148056442
CAGL0B02277g	6.24595579931845	6.18408962026432	4.92022893595113	5.05755740086121
CAGL0G04983g	5.97317060455622	5.80376879355566	4.15593172410843	4.28688904275964
CAGL0H06831g	4.67030440001327	4.82795435000422	6.68247497122475	6.50274619817662
CAGL0G08316g	6.60748759262707	6.73629693804613	5.52554819430621	5.45913118805277
CAGL0J09482g	4.34996593688144	4.21923373989704	2.76063550787073	2.8924643692715
CAGL0J04158g	4.8140882743271	4.80666582297736	6.63743714897857	6.41511531693314
CAGL0H02189g	6.01544230401329	5.81447371895112	3.54692538099872	3.76695325102773
CAGL0F04279g	5.33649217070426	5.48658714458496	6.78698803436306	6.8890856049052
CAGL0E03069g	7.7512496137653	7.63343826874456	4.42689251377429	4.81964585106968
CAGL0H04983g	5.57321260324463	5.41101444345267	6.89510726937867	6.98510229355363
CAGL0H07051g	7.77605034115343	7.88266823386289	6.77548580057608	6.83679559232173
CAGL0F06061g	6.05071479037817	6.14221357626848	7.18320618169975	7.09603888354193
CAGL0H02101g	3.53438672405863	3.07604337945072	6.67258736827091	6.68731438529963
CAGL0C02585g	6.59559459347731	6.7193085291441	5.56349603842434	5.49556500022469
CAGL0C05181g	7.90210498776265	8.04827179424518	6.24895890571029	6.41035235839619
CAGL0A01284g	2.64379045786231	2.80257840406756	4.05298565216751	4.13349755360299
CAGL0K07678g	2.04087735852571	2.16370888186944	3.41080720261356	3.54157296121984
CAGL0K05390g	7.76015603796519	7.63343826874456	6.19817125536306	6.33695408252003
CAGL0B03817g	5.19652915128179	5.18218888325042	7.49792922921395	7.20456351132787
CAGL0G00154g	9.71540151226456	9.68443561293871	8.01572944757597	8.22450940166453
CAGL0L04664g	6.25606509058375	6.09030310291149	8.02741408930354	8.23532223936123
CAGL0J10010g	7.30211383717376	7.27304287933246	4.90341805823989	5.20785455470537
CAGL0G07018g	6.43134129656932	6.34779185449337	4.86051335112445	5.03297921156314
CAGL0I09240g	7.59276393820578	7.73271800992958	6.24895890571029	6.10902858616488
CAGL0M04675g	5.87818917849646	6.07702829468186	7.72418788156675	7.6117394310876
CAGL0A03366g	8.23544006778442	8.24508577161804	9.37721050825208	9.24177178816681
CAGL0L11792g	9.86573579730063	9.7500314146413	8.75107501881428	8.67227614834053
CAGL0F00561g	7.28986512958692	7.35231728471546	4.71395831812554	5.04532064576305
CAGL0L00473g	4.45900905862451	4.62400431529573	6.13116211697655	6.2858616644084
CAGL0C03113g	7.10367960877467	7.26135381448977	8.61507646619413	8.51921157576347
CAGL0G08041g	9.20483054299408	9.2031664897631	7.12276215099064	7.39017634764299
CAGL0J08910g	5.57321260324463	5.5836486950375	4.39116279179324	4.53460032681521
CAGL0I03366g	7.41017495304527	7.36147100958454	5.73006406188656	5.93424467509004
CAGL0D00704g	6.19956633989274	6.25260274565724	7.33196028444753	7.21005532315785
CAGL0I05126g	8.78006607526864	8.75126455949675	7.70854732600124	7.56536003126099
CAGL0G03443g	9.16111761218151	9.1995980344791	6.88443861238153	7.17958832474281
CAGL0L02827g	4.33096302713326	4.5490680835473	6.09089554460438	6.04900745883567
CAGL0I02376g	4.80033784433682	4.82795435000422	1.70895104135201	2.11482573259792
CAGL0D03190g	8.80006854778276	8.86247436577293	7.55016465187511	7.69634387446935
CAGL0K01551g	8.17145028068647	8.19987352147165	5.48657516469421	5.83821205050174
CAGL0M04301g	5.12110273250167	4.95916232601218	3.74863392314112	3.67463693387718
CAGL0B02137r	1.47546528566	1.69267165019838	-0.0156447074691969	-0.0647610732828627
CAGL0E01815g	0.532575515657045	0.828976979430285	3.17902735722749	3.39497749819872
CAGL0E02585g	7.39653064170271	7.18090844535841	5.41127904145132	5.5398503092727
CAGL0G00924g	7.53373901941675	7.62129608532147	5.59524674513264	5.83821205050174
CAGL0M12551g	0.985645257471801	0.988733932141446	4.74259548210915	4.24470148056442
CAGL0I00924g	6.99319026974043	6.9479776783343	8.03611588191546	7.91554675355437
CAGL0M05203g	7.04949241427772	7.21160351012224	4.70428486815306	4.98252983793685
CAGL0M02871g	7.21410520358929	7.36511629900785	8.42718416154713	8.42672135248962
CAGL0J10252g	7.27004828579305	7.278852087164	3.94212532929544	4.38725711284256
CAGL0I01826g	7.00822095942915	7.14106634847065	4.98557947623803	5.22964807653684
CAGL0L01925g	7.67229589481574	7.52192803850897	9.2689963647407	9.10623746912194
