genesymbol3.150m	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0J08547g	3.13109869899203	6.29751320295257	21.9106972384605	3.55297122517293e-09	2.35440561566839e-07	11.8808629273037
CAGL0C05555g	2.62069329750614	6.75513991960534	21.7108146539488	3.85597018040056e-09	2.4752497388567e-07	11.797623367282
CAGL0E05588g	3.00941751413199	7.15539824910995	21.7091947475888	3.85853992391939e-09	2.4752497388567e-07	11.7969452581232
CAGL0M08184g	2.93518889629348	5.94210786147375	21.689308148546	3.89024223133202e-09	2.4752497388567e-07	11.7886158977042
CAGL0H07601g	3.93791968488443	3.61279880167892	21.6680412305469	3.92446472445283e-09	2.4752497388567e-07	11.7796989162302
CAGL0G01738g	7.58484039005406	8.85741896953003	21.1435072449472	4.88378584974403e-09	3.00985826268908e-07	11.5566160301638
CAGL0G01716g	2.31685170899159	7.39195877052532	21.1419154189763	4.88706690216947e-09	3.00985826268908e-07	11.5559296694291
CAGL0H02387g	5.47005282843306	9.31005789972182	21.0986831347926	4.97711747709601e-09	3.02268601644136e-07	11.5372668401296
CAGL0J04004g	6.60205525321882	8.42073684552645	21.0768110674231	5.02337504165039e-09	3.02268601644136e-07	11.5278087428787
CAGL0K04235g	2.84179173732839	9.94778154285381	21.0380081296646	5.10661677191034e-09	3.03785668192621e-07	11.5110023924681
CAGL0G06314g	2.01011356912768	6.84051592809946	20.8942629918444	5.4285726035385e-09	3.19309860444091e-07	11.4484422144548
CAGL0J01870g	2.20184305646438	7.14584857121294	20.8624734909871	5.50277188678671e-09	3.20077898081427e-07	11.4345424726955
CAGL0J10494g	3.33634847046978	6.88161098538571	20.696932646321	5.90777734490255e-09	3.39859498907306e-07	11.3617799271452
CAGL0I00748g	2.68032746612257	10.3697076323656	20.5451760212548	6.30823415008285e-09	3.50725802303572e-07	11.2945089659143
CAGL0E06116g	2.6407283479841	5.71667891087905	20.5226015021888	6.37033351484881e-09	3.50725802303572e-07	11.2844552787954
CAGL0K06787g	-2.4684975810683	7.9198797320856	-20.5130770908172	6.39673675518607e-09	3.50725802303572e-07	11.2802098734899
CAGL0K03421g	6.10272362906337	8.71460150480982	20.500550269473	6.43164795055261e-09	3.50725802303572e-07	11.2746228682527
CAGL0K12034g	2.40238062873882	9.11698873625217	20.466085849141	6.52879157703906e-09	3.52352823771129e-07	11.2592321950071
CAGL0G08173g	-3.39130095823292	9.66949351179678	-20.2654989869288	7.12746896893923e-09	3.76891919721181e-07	11.1690871569406
CAGL0G09713g	-3.73931124305934	8.39060917145363	-20.2178487989037	7.27846833893958e-09	3.773469566075e-07	11.147528777458
CAGL0L06006g	3.01065488654383	7.15942587008042	20.2124551910043	7.29578232504254e-09	3.773469566075e-07	11.1450850361816
CAGL0K05137g	2.69839135239415	7.34377097372072	20.194941308896	7.35231892530373e-09	3.773469566075e-07	11.1371448955936
CAGL0C01397g	4.76933796450265	5.24653552578713	20.1703807194709	7.43242231757912e-09	3.7747433761814e-07	11.1259973163117
CAGL0M09449g	2.18485267526198	8.08890267577539	20.150185570064	7.49901262889905e-09	3.7747433761814e-07	11.116819976271
CAGL0M12408g	-5.33561131390856	7.11711262052432	-20.0722675618972	7.76220029494462e-09	3.83424849951357e-07	11.0813168218786
CAGL0I04554g	3.22875074894137	9.17708346842873	20.0643854136537	7.78938912098951e-09	3.83424849951357e-07	11.0777169405746
CAGL0M12793g	4.89276475663866	6.82308142442903	20.0359793474139	7.88825233284575e-09	3.83424849951357e-07	11.064730669099
CAGL0L04598g	4.71071450393539	9.41133873085626	20.0284395357034	7.91472644848739e-09	3.83424849951357e-07	11.0612803460458
CAGL0M11660g	6.20816295894624	9.48320446962244	19.997773064931	8.02342283456169e-09	3.83424849951357e-07	11.0472322925966
CAGL0D01254g	5.83882809443261	0.943316377964726	19.9551405777372	8.17728996667092e-09	3.83424849951357e-07	11.0276635444142
CAGL0D05082g	3.48375225385559	8.85710277980773	19.9323723419708	8.26080097300449e-09	3.83424849951357e-07	11.0171939762214
CAGL0C02189g	-2.43248846100536	9.24340926163752	-19.9071542669374	8.35440213695481e-09	3.83424849951357e-07	11.0055826429152
CAGL0A04675g	3.69431024250774	5.70974402177197	19.8992640368567	8.38392890753953e-09	3.83424849951357e-07	11.0019463919626
CAGL0L05456g	2.03279528254602	9.1811185821443	19.8775907271389	8.46563125310303e-09	3.83424849951357e-07	10.9919500403235
CAGL0K07590g	3.27849056428479	7.97808497650698	19.8503007278179	8.56976405459463e-09	3.83424849951357e-07	10.9793461871683
CAGL0E01859g	3.8999031468127	6.42606513228627	19.8208279600585	8.68382231390568e-09	3.83424849951357e-07	10.9657129871581
CAGL0H03113g	2.55640660681549	6.16979609158207	19.8183782855888	8.69337787264569e-09	3.83424849951357e-07	10.9645788482615
CAGL0G09977g	3.90205453160413	9.87648441748947	19.8021870834408	8.75682933378324e-09	3.83424849951357e-07	10.9570788769332
CAGL0J08294g	2.72163458598465	8.34223716119817	19.8021546976444	8.75695676299953e-09	3.83424849951357e-07	10.957063868724
CAGL0J07898g	-2.01776956739831	6.85772000952497	-19.7934040631309	8.79146349001057e-09	3.83424849951357e-07	10.9530076740767
CAGL0I05390g	2.71405411631065	8.64808823638797	19.77554634135	8.86235087757673e-09	3.83424849951357e-07	10.9447239934585
CAGL0F00869g	4.76923523656351	7.4016774725954	19.7162612126037	9.10226587031626e-09	3.89153516568189e-07	10.9171648186037
CAGL0C05115g	-2.75228410172444	4.8487476117952	-19.7047086115187	9.14984961301701e-09	3.89153516568189e-07	10.9117839988508
CAGL0L00737g	2.20800672074499	8.36987776900106	19.6883329090563	9.21777193017297e-09	3.89153516568189e-07	10.9041508550374
CAGL0G03927g	-4.77394149943097	2.81745041721227	-19.5861679062493	9.65435021852467e-09	4.04324187151813e-07	10.8563726794641
CAGL0K03069g	2.66428648643008	6.74492936246117	19.5197970947556	9.95022437699273e-09	4.12192649198285e-07	10.8251886498825
CAGL0G05544g	6.01409050274635	9.97405658044837	19.5048761953154	1.00181143935889e-08	4.12192649198285e-07	10.8181622932959
CAGL0F06325g	3.78229689502366	6.96460900698007	19.4747904521965	1.01565702393897e-08	4.12192649198285e-07	10.8039769640862
CAGL0M12925g	2.50050858882191	7.06680377419381	19.4746583660637	1.01571827596139e-08	4.12192649198285e-07	10.8039146335411
CAGL0K04587g	-4.15840434993946	5.55447417602714	-19.4165006703391	1.04308945255667e-08	4.2004409877955e-07	10.7764258171161
CAGL0H00704g	3.65617435380418	9.03749248139169	19.3966482934268	1.05261897110013e-08	4.20645825473984e-07	10.7670219707356
CAGL0L02717g	2.8469311320941	7.6625346857445	19.374604329773	1.06331364046888e-08	4.21700523322316e-07	10.7565677787051
CAGL0L13156g	-4.76868629688997	2.75325865863286	-19.2340574926632	1.13439697236935e-08	4.4650888348523e-07	10.6896105020512
CAGL0C04191g	3.99687786193457	8.86454341060402	19.0800691253249	1.21838032351925e-08	4.75986641315171e-07	10.6156404614598
CAGL0L04510g	-3.44724042002701	7.28389095884686	-19.0564614718664	1.23185417855914e-08	4.77685675907933e-07	10.6042433971094
CAGL0J11176g	2.28782092415936	6.97615596615072	19.0094023997825	1.2592078816209e-08	4.8470244560922e-07	10.5814792772626
CAGL0I05148g	2.98021953023267	9.29010394668565	18.9736844095812	1.28041861488056e-08	4.85724018036214e-07	10.5641607233845
CAGL0D00528g	-2.04627494954483	10.5244986195491	-18.9161552666708	1.31541860041676e-08	4.94217784906187e-07	10.5361927878567
CAGL0K07678g	3.39308010146618	4.90368131078411	18.8993710688706	1.32582858886207e-08	4.94217784906187e-07	10.5280158844347
CAGL0G08558g	-2.1615488779384	6.44911792518601	-18.8908779227816	1.33113099659546e-08	4.94217784906187e-07	10.5238752324239
CAGL0I01980g	2.55945412134502	8.0736786128484	18.8547296651022	1.35396314873043e-08	4.99154724197449e-07	10.5062295369472
CAGL0C01771g	3.47675746220305	7.4295093205219	18.812002817555	1.38151156846321e-08	5.02237018118398e-07	10.4853256412653
CAGL0H04675g	-2.4354806079855	7.31343786237459	-18.7470100952397	1.42461411375775e-08	5.108119784604e-07	10.453430459914
CAGL0E05962g	3.06725618098938	5.37023550160629	18.7227462946168	1.44108571005463e-08	5.13202972254149e-07	10.4414926139199
CAGL0L03938g	3.13017369366381	7.63071051618984	18.6078911622373	1.52197218131551e-08	5.38346241161263e-07	10.3847580010674
CAGL0E01815g	5.89573632283087	5.17537775944101	18.5726728702032	1.54777224576643e-08	5.40172513772485e-07	10.3672862948673
CAGL0L05434g	5.80460625512029	8.49897929308807	18.376568582304	1.70059169228443e-08	5.82896578403581e-07	10.2693482694303
CAGL0M10439g	2.80697555670304	9.11446972974077	18.3610313897407	1.7133959089037e-08	5.82896578403581e-07	10.2615411396755
CAGL0B02882g	5.96699645511828	5.18814584493828	18.3594209246823	1.7147291895731e-08	5.82896578403581e-07	10.2607315108012
CAGL0K06237g	2.17135623280076	8.41462915669534	18.3244807880713	1.74394035992329e-08	5.89001792528932e-07	10.243147427157
CAGL0B01947g	-2.68745408503387	7.03153445350112	-18.2932974277216	1.77047661175818e-08	5.92125139604669e-07	10.2274238397799
CAGL0G00154g	-2.38223123120898	7.41491129932412	-18.276314499022	1.78511650670909e-08	5.92125139604669e-07	10.2188485436326
CAGL0B03817g	3.56062176650313	8.03724452765277	18.2740014782253	1.78712076518697e-08	5.92125139604669e-07	10.2176799601807
CAGL0I05962g	2.50172602900841	8.41004450022378	18.2556084973809	1.80314747444277e-08	5.93677800547668e-07	10.2083818661067
CAGL0H03971g	4.42001577978498	7.90292854646648	18.2414714257837	1.81557399060368e-08	5.94033115050643e-07	10.2012284673022
CAGL0L09273g	4.06382824336057	5.30096106308155	18.1801588163498	1.87057653118319e-08	6.00854603721782e-07	10.1701358124762
CAGL0H08063g	2.85648904838636	6.67297711904995	18.173765133075	1.87641762822581e-08	6.00854603721782e-07	10.1668870601287
CAGL0A01870g	3.81235936759374	7.20840967787241	18.1660706488567	1.88347389687781e-08	6.00854603721782e-07	10.1629757374645
CAGL0M13783g	2.0207852963943	7.93199118325905	18.1569073167201	1.89191553940837e-08	6.00854603721782e-07	10.1583154641536
CAGL0F08327g	2.46134668801164	6.04506126139589	18.1285786104917	1.91827922942351e-08	6.00914610644481e-07	10.1438922991282
CAGL0G06006g	4.46730080435998	6.88950825714659	18.117779046731	1.92843657284189e-08	6.00914610644481e-07	10.1383875579461
CAGL0G01540g	4.63832740327963	9.47703477553697	18.0846785099391	1.95994157466672e-08	6.07117996649721e-07	10.1214938956822
CAGL0C00275g	4.28502827973079	9.60666813256397	17.9342760916674	2.11045647352321e-08	6.27461212565137e-07	10.0443177101793
CAGL0B01203g	-4.64540786385832	7.81277752646102	-17.9277337106454	2.11728819363665e-08	6.27461212565137e-07	10.0409450873539
CAGL0F02145g	2.18348976360124	9.21212202480402	17.9177239597397	2.12778807108532e-08	6.27461212565137e-07	10.0357825035408
CAGL0B02926g	9.70505281260543	7.51385599670587	17.9123129944099	2.13348798159683e-08	6.27461212565137e-07	10.0329904993607
CAGL0E00649g	3.61439092721727	7.33535683046041	17.8436388949334	2.20731743027984e-08	6.45547862989664e-07	9.99747774740002
CAGL0D01100g	2.17593803361441	7.9819662517537	17.8193971824299	2.23405092971065e-08	6.49736478724181e-07	9.98490740611609
CAGL0E03938g	-6.18837460906265	6.48184308311939	-17.7144153957031	2.35403544689246e-08	6.80849478700665e-07	9.93026102268787
CAGL0B01122g	-6.48403513412146	6.15910184397196	-17.6959417932288	2.3758785235134e-08	6.83391432450144e-07	9.92060962396945
CAGL0K01221g	2.19068975122	7.05745943514807	17.6232748498067	2.46400330577637e-08	7.01035723138006e-07	9.88254214540446
CAGL0H03663g	2.99491419036361	6.46301556956643	17.6052348350527	2.48643752320104e-08	7.03263082113138e-07	9.87306607857925
CAGL0G07601g	2.57048685906727	8.90984775434154	17.5954504058333	2.49869977598937e-08	7.03263082113138e-07	9.86792223904207
CAGL0E03366g	7.84043801835222	5.79348547347499	17.5646089020809	2.53779188377193e-08	7.10446016660218e-07	9.85168864860632
CAGL0C01793g	3.55013356243666	7.94488813620191	17.5319596050174	2.5799147321053e-08	7.18396469285705e-07	9.83447085907763
CAGL0L12012g	4.84614884321321	6.22131180017792	17.3810806410777	2.78489398252047e-08	7.5762534767019e-07	9.75446462135323
CAGL0G09130g	-6.03417447969158	7.43393327015011	-17.3752597038125	2.7931555320028e-08	7.5762534767019e-07	9.75136340158449
CAGL0C04917g	-2.48550220179531	5.93107793749643	-17.3560015092265	2.82068230992798e-08	7.58359759182235e-07	9.74109545886732
CAGL0J06908g	2.70759560675697	7.03089179141744	17.3516106923444	2.82700029958806e-08	7.58359759182235e-07	9.73875272587019
CAGL0K03135g	-5.06445409483659	7.31796735662827	-17.3430785609587	2.83932211651801e-08	7.58359759182235e-07	9.73419860791664
CAGL0F04895g	4.3092852262407	10.61658839135	17.279931425657	2.93238741839084e-08	7.75305461377578e-07	9.70042009808804
CAGL0M04763g	4.47459735281856	7.28694328787942	17.2587097155034	2.96441783998124e-08	7.76579945198621e-07	9.68903925116382
CAGL0L04532g	-2.93307329759137	6.87938077225307	-17.2570911814593	2.9668765814656e-08	7.76579945198621e-07	9.68817065839294
CAGL0M12705g	2.31688440011243	8.76964187963763	17.1769579592756	3.09147790747948e-08	8.05168499783836e-07	9.6450601245262
CAGL0J06468g	2.03508809465962	8.6762083068183	17.1514959519466	3.1322737858552e-08	8.11755112324356e-07	9.63131796794535
CAGL0M13981g	2.13621438492659	7.22115205380821	17.1406546654762	3.14982456935723e-08	8.12282345841631e-07	9.62546033291987
CAGL0M11902g	7.58958587170006	4.67456069188482	17.0900019954398	3.23328083412425e-08	8.29716919933355e-07	9.59804100589275
CAGL0B04917g	3.31702670586902	6.91104808934977	17.0362714831248	3.32449293602924e-08	8.36882421280083e-07	9.56886288552512
CAGL0L10186g	3.45511108940549	7.58376517170076	17.0323580287224	3.33124681079159e-08	8.36882421280083e-07	9.56673395907855
CAGL0G03311g	-2.48038213795242	8.1398305754694	-17.0058801053956	3.37734365408902e-08	8.36882421280083e-07	9.55231653280147
CAGL0D01584g	2.69181502754794	5.79423055607361	17.000636390743	3.38655623346904e-08	8.36882421280083e-07	9.54945852058331
CAGL0J02530g	6.49271890284838	5.14938600639845	16.9994320358739	3.38867606688686e-08	8.36882421280083e-07	9.54880197456886
CAGL0J04268g	2.63200341132028	9.24700237523093	16.9935662336708	3.39902172169394e-08	8.36882421280083e-07	9.54560357983469
CAGL0L03355g	2.03113741846156	6.21442400302467	16.9843346943829	3.41537449148255e-08	8.36882421280083e-07	9.54056765275837
CAGL0A02002g	6.26059476757399	6.57201252077519	16.9811328161807	3.42106663140282e-08	8.36882421280083e-07	9.53882032085094
CAGL0H06699g	2.59650459229742	8.213418764474	16.9648115980279	3.45024535448263e-08	8.39070429396082e-07	9.52990816366749
CAGL0F00605g	3.50355790635833	10.8932012796401	16.9510463233172	3.47506884462068e-08	8.39070429396082e-07	9.52238474086029
CAGL0F07513g	5.3341594551478	6.24301296531612	16.9415805112488	3.49225363555125e-08	8.39070429396082e-07	9.51720750758916
CAGL0K00671g	-5.90195030591858	3.19305060884237	-16.9405537764855	3.49412327809639e-08	8.39070429396082e-07	9.51664576435468
CAGL0G09064g	2.62451703942464	5.34648246628136	16.9128905356717	3.54491637700579e-08	8.47380695599328e-07	9.50149742683637
CAGL0E01837g	4.24975109252969	9.2320861291332	16.8911729663331	3.58536535142765e-08	8.53153982487443e-07	9.48958688425871
CAGL0G02079g	-3.69963652558199	8.93827934635575	-16.8750230355478	3.61577582265959e-08	8.56497123602848e-07	9.48071948311163
CAGL0L03135g	2.54861053700471	7.52456872508123	16.8637277068813	3.6372146861364e-08	8.57208983830251e-07	9.47451234963339
CAGL0M00154g	2.07499649563378	-3.10760784085455	16.8276501674255	3.70663891274172e-08	8.62222284630536e-07	9.45465769098415
CAGL0K04499g	2.55816405140305	9.88637625888113	16.8197619254019	3.7220129405207e-08	8.62222284630536e-07	9.45031064946966
CAGL0H04543g	2.92044427236866	6.25898564724601	16.8196166308372	3.72229677796564e-08	8.62222284630536e-07	9.45023056091513
CAGL0J00649g	-2.70267244568988	6.779530226702	-16.7919700636252	3.77674377205529e-08	8.67160247662695e-07	9.43497828900792
CAGL0B01925g	3.42126963295289	6.78927258568359	16.7765989361276	3.80739648749763e-08	8.70380812753278e-07	9.42648696432017
CAGL0H08558g	2.61842151580014	6.36279941231727	16.7547302117631	3.85148219247365e-08	8.76630838156502e-07	9.41439233247763
CAGL0H06545g	3.70685339230688	5.52968969245778	16.7304948075578	3.90100013974142e-08	8.80247229808031e-07	9.40096967959007
CAGL0A04521g	-4.3000502475723	8.80474781909164	-16.7080044083022	3.9475836994196e-08	8.82502103862693e-07	9.38849546874598
CAGL0A01284g	3.23693900813333	4.96894022222168	16.7013464926375	3.9614918662906e-08	8.82502103862693e-07	9.38479934829898
CAGL0B02860g	4.53667920246465	8.54939917557337	16.68857022434	3.98833322592101e-08	8.82758233729078e-07	9.37770237237051
CAGL0F02937g	-5.28322172051637	7.7153841737146	-16.6847295614569	3.99644128736946e-08	8.82758233729078e-07	9.37556785776658
CAGL0M08734g	2.41324031173355	6.54612982583873	16.5700473096591	4.24715907655262e-08	9.18755279576569e-07	9.31159611363651
CAGL0J01331g	4.14045692647441	9.42239914532391	16.559512170298	4.27105013158852e-08	9.2012129378049e-07	9.30569651034989
CAGL0F00253g	-2.61401435324834	6.50131641805346	-16.5064929387202	4.39356455999023e-08	9.38788182512198e-07	9.275947206473
CAGL0F01683g	-5.41440712387442	6.65848976683815	-16.4766003597862	4.46435024248492e-08	9.44507594571342e-07	9.25913088806137
CAGL0H00847g	-2.59671125037449	5.13314927166623	-16.4723746614321	4.47445813665125e-08	9.44507594571342e-07	9.25675114983239
