genesymbol4	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0H05181g	-6.46860405446107	13.8022831791049	-5.44938383492003	0.0179693281154575	0.191501696773304	-2.81263646803596
CAGL0D05082g	-95.7168606109497	107.485382603051	-5.43266483892316	0.0181027266222517	0.192556569299426	-2.81582197115793
CAGL0L02541g	5.40313034198565	28.4759397970519	5.41746892006542	0.0182251471820048	0.193227914460695	-2.81873517297189
CAGL0K01727g	-25.9375504835561	94.901380903343	-5.40446714063425	0.0183307894298634	0.193227914460695	-2.82124135815928
CAGL0J03762g	-15.2815855401349	61.9832014158153	-5.403224672002	0.0183409284282042	0.193227914460695	-2.82148151330938
CAGL0K01595g	-63.4986964894	266.426077917458	-5.40197752608879	0.0183511132871503	0.193227914460695	-2.82172268868102
CAGL0J06930g	31.140768695661	233.745701082636	5.4013267027352	0.0183564313206059	0.193227914460695	-2.82184859233206
CAGL0I06710g	6.90742256039835	17.204377223015	5.39929377652557	0.0183730563883985	0.193227914460695	-2.82224207208757
CAGL0H08888g	-14.9088053632544	15.8271155573208	-5.38666221371694	0.0184768175821191	0.193938081958615	-2.82469390758348
CAGL0H02387g	-71.5220136555496	61.5163631961293	-5.38265420407543	0.0185099080904201	0.193938081958615	-2.82547438867318
CAGL0B02860g	-64.0751957995619	79.1852318650275	-5.36969462096544	0.0186174583012215	0.194465317553321	-2.82800632923619
CAGL0G09977g	-113.92535043468	155.683078464264	-5.36822087572166	0.0186297426646256	0.194465317553321	-2.82829506467384
CAGL0E01089g	-9.94414104508359	35.4363352813699	-5.35090471591384	0.0187749123432766	0.195519542328518	-2.83170003958864
CAGL0D00792g	6.94463728319344	73.3149285328335	5.34785631838294	0.0188006280201506	0.195519542328518	-2.83230183747552
CAGL0K05731g	26.0858670773625	146.452532094865	5.33991678584065	0.0188678301096903	0.195854377483705	-2.83387256734167
CAGL0F07095g	-70.6467953458935	187.027978545226	-5.32878956116788	0.0189625657600833	0.19635258403318	-2.83608211659692
CAGL0M03223g	74.5545553723559	467.026690149468	5.32604713657106	0.0189860139342181	0.19635258403318	-2.8366281548518
CAGL0K04719g	-7.7962281044504	31.3637239130557	-5.31252805259453	0.0191021837311829	0.196612133786238	-2.83932844861803
CAGL0I07837g	-6.51994468567732	8.30851749925214	-5.3099889322574	0.0191241104396731	0.196612133786238	-2.83983719916275
CAGL0M09669g	-14.4698393698777	36.9651533717721	-5.3081608025707	0.0191399185935849	0.196612133786238	-2.84020380399007
CAGL0G03531g	-5.69048310127398	8.55163728941936	-5.3019510286804	0.0191937487521377	0.196612133786238	-2.84145103660006
CAGL0E05566g	-40.2132509913454	64.9478958876769	-5.30149319672307	0.0191977256848016	0.196612133786238	-2.84154311169802
CAGL0F08107g	-343.963094944829	454.035400709396	-5.29870668351182	0.0192219548134177	0.196612133786238	-2.84210386516058
CAGL0A03058g	-30.069162582279	102.604701206714	-5.29253778376586	0.0192757427106183	0.196742929100141	-2.84334745518362
CAGL0G05940g	847.90712057664	2482.41971305698	5.28918409887792	0.0193050702548664	0.196742929100141	-2.84402478245424
CAGL0L02475g	708.0270949445	1557.03433713423	5.27162602712319	0.0194596099772645	0.197957305132355	-2.84758541390182
CAGL0K01397g	-6.6422042113825	42.0333345635432	-5.26349656029823	0.0195317336780692	0.198330399144822	-2.84924229433147
CAGL0E06270g	-23.614628816336	130.423053131948	-5.25103736876493	0.0196429787091465	0.199000893821638	-2.8517918693225
CAGL0G10131g	-83.4913742231329	418.314154482869	-5.24814806917656	0.0196688997825498	0.199000893821638	-2.85238489620784
CAGL0H06732g	-7.46851112693461	36.7193014197586	-5.23542268791069	0.0197836205350759	0.199445855143068	-2.8550047729356
CAGL0G09691g	52.787270251982	182.063988322536	5.23536161619171	0.0197841732983741	0.199445855143068	-2.85501737777984
CAGL0D02398g	-7.85734625628011	68.3959459109802	-5.22846617458316	0.0198467198144536	0.199480960686995	-2.8564424984114
CAGL0M03003g	4.11952382603672	4.54000883849813	5.22711994434958	0.0198589624848358	0.199480960686995	-2.85672118132873
CAGL0H10252g	18.0975990662388	110.287320383047	5.21610207991568	0.0199595470064183	0.199777047991105	-2.85900752644331
CAGL0M08426g	-16.4000119007501	51.559090253732	-5.21132218518523	0.0200033995554822	0.199777047991105	-2.86000249289787
CAGL0D02134g	-12.0835312038201	13.334143721548	-5.20984572859813	0.020016971644463	0.199777047991105	-2.86031020460245
CAGL0F08195g	29.0637880147065	17.0193724256514	5.2082923541317	0.020031264329403	0.199777047991105	-2.86063413955138
CAGL0I04752g	64.4040943800874	379.843525180649	5.20379982983853	0.0200726785941969	0.199833873193117	-2.86157210678295
CAGL0C04048g	30.431142646396	186.309311525994	5.19782983769946	0.0201278934986271	0.200027644981916	-2.86282110966978
CAGL0E01661g	-7.98063468318625	25.590187522902	-5.18236841157867	0.0202718569702971	0.201101134306405	-2.86606950560757
CAGL0G04059g	-9.64769137377307	89.9422240114537	-5.16822786573341	0.0204047517047021	0.201496850763831	-2.86905773654837
CAGL0D01408g	72.8539056314929	536.680382858352	5.16638904589293	0.0204221202464919	0.201496850763831	-2.86944754625752
CAGL0L07634g	-7.93470634365739	42.8249636474455	-5.16434969901735	0.0204414064098977	0.201496850763831	-2.8698801958054
CAGL0M08118g	610.791345530755	3029.74509146319	5.16282921296032	0.0204558018291074	0.201496850763831	-2.8702029947324
CAGL0M07469g	-7.87587066004108	56.4659781477178	-5.14992086274238	0.0205785712064594	0.202137873394164	-2.87295124015419
CAGL0B01947g	115.51094136316	214.768206303928	5.14312296598132	0.020643628372976	0.202137873394164	-2.8744041749217
CAGL0F03421g	6.24520384220416	35.3748969691629	5.13808230911785	0.0206920492906772	0.202137873394164	-2.87548404812804
CAGL0E04642g	-13.7948620026781	67.2373074647653	-5.13786321593005	0.0206941574198066	0.202137873394164	-2.87553103376682
CAGL0E02893g	-12.564915024265	53.1387033551169	-5.13460485768043	0.0207255440888461	0.202137873394164	-2.87623028487355
CAGL0H06127g	70.5059317868035	201.050221733987	5.13335012558823	0.0207376477798481	0.202137873394164	-2.8764997931794
CAGL0I01518g	-14.1881717872374	55.7648555863367	-5.11857825155385	0.020880869774315	0.203164424167953	-2.87968275714155
CAGL0G08668g	20.6807453511313	101.00409483472	5.11501829544888	0.0209155868312316	0.203164424167953	-2.8804526193009
CAGL0G06490g	522.689551680925	2232.55311194818	5.11070971228798	0.0209577097219453	0.203220772780388	-2.88138582691579
CAGL0I04686g	-153.87200709004	727.301951297645	-5.08628780485837	0.0211986655615084	0.205201615599722	-2.88670560074893
CAGL0H01859g	-5.80812595982255	23.7699020892252	-5.08094380022994	0.0212518936750164	0.20529357078705	-2.88787654972463
CAGL0J10758g	-35.5161465448925	225.647676507838	-5.07797427358435	0.0212815497866825	0.20529357078705	-2.88852828861286
CAGL0G02882r	4.77794547857798	4.19000714944921	5.07101419981275	0.0213512797176852	0.205611721205592	-2.89005886511608
CAGL0A04301g	-56.4828934437046	93.0415313308282	-5.05674958887659	0.0214951648967662	0.206319386954231	-2.89320900251386
CAGL0M07249g	-13.9115337319287	42.9670834228356	-5.05641881468617	0.0214985169963033	0.206319386954231	-2.89328226104874
CAGL0E02079g	24.007889630324	113.620082910846	5.05150877327115	0.0215483595804848	0.206443616186323	-2.89437084925263
CAGL0C04873g	30.2775368968707	116.780308070586	5.03733495245732	0.0216931248511091	0.206917715863354	-2.89752521311473
CAGL0F09031g	906.12160609302	5383.95996006073	5.03344882012825	0.0217330470766586	0.206917715863354	-2.89839317430871
CAGL0F07667g	-5.7125959513389	59.6918719162981	-5.02674556117106	0.0218021447772978	0.206917715863354	-2.89989349153823
CAGL0D05742g	35.99274741178	324.277381475772	5.02509571508297	0.0218191973184634	0.206917715863354	-2.90026337236849
CAGL0J06374g	241.126911767498	843.398574295496	5.02271319927786	0.0218438546368717	0.206917715863354	-2.90079793984416
CAGL0J09130g	-9.8224462830682	48.637243970047	-5.01977398096694	0.0218743256583017	0.206917715863354	-2.90145811380893
CAGL0G02101g	-369.37030331424	439.314976758828	-5.0191863795242	0.0218804242829517	0.206917715863354	-2.90159018683776
CAGL0L06248g	-38.5559307379436	90.9822266446022	-5.01790741182425	0.0218937064863459	0.206917715863354	-2.9018777625316
CAGL0J10450g	-14.0018943152814	82.8533956154633	-5.00511704101111	0.0220271407781674	0.207827744778831	-2.9047617442667
CAGL0M04807g	36.4243513019555	179.573038266734	4.99952750956867	0.022085800279484	0.20784057124158	-2.90602669634044
CAGL0B03619g	-58.7714882889662	81.8588714003819	-4.99791185899167	0.0221027953331081	0.20784057124158	-2.90639285515087
CAGL0L00781g	-4.0593462930947	59.1907599084584	-4.9864912746311	0.0222234371543354	0.207919178282939	-2.90898786641479
CAGL0B04345g	99.1615765389835	759.8365599718	4.98531431613817	0.0222359208416273	0.207919178282939	-2.90925596997499
CAGL0I07139g	-242.090567546322	317.738409315407	-4.9836960611632	0.0222531008130129	0.207919178282939	-2.90962480360988
CAGL0B02882g	-61.6059198495645	32.2849879917464	-4.98306538202503	0.0222598012138482	0.207919178282939	-2.90976861287001
CAGL0B04323g	-66.7470186828038	104.461817803586	-4.97828413583267	0.0223106869860115	0.207988680609153	-2.91086002422532
CAGL0F02849g	23.0672203762471	111.458857186726	4.96642212828924	0.0224376164113267	0.207988680609153	-2.91357676688045
CAGL0L08074g	-30.044565024777	101.151956086556	-4.96282573834201	0.0224762934414899	0.207988680609153	-2.91440298979077
CAGL0M14025g	-204.491210277083	328.785936474388	-4.96161912337545	0.0224892901659712	0.207988680609153	-2.91468045963977
CAGL0K05467g	23.5842762295967	110.646274969891	4.96150629358228	0.0224905060035181	0.207988680609153	-2.91470641250751
CAGL0L10362g	-33.787839998472	136.292570525421	-4.95999588584241	0.0225067905450055	0.207988680609153	-2.91505394595816
CAGL0E02145g	-6.8637592827078	23.27277362146	-4.95693527776458	0.0225398378234346	0.207988680609153	-2.91575881234711
CAGL0G04807g	-14.4012220873306	48.5444038526759	-4.95464279955696	0.0225646343395453	0.207988680609153	-2.91628734141077
CAGL0H08602g	-8.46167761395144	42.9914779301883	-4.94699461042763	0.0226476293835896	0.208232453971772	-2.91805413340985
CAGL0J09416g	-25.788391373788	41.6964555969236	-4.94283422616331	0.0226929504527263	0.208232453971772	-2.9190174867595
CAGL0I06204g	34.913477690509	231.803956958364	4.9386069502412	0.0227391265280815	0.208232453971772	-2.91999797283361
CAGL0B04609g	7.37723171159843	63.5487703561605	4.93406884817426	0.0227888400891266	0.208232453971772	-2.92105240052314
CAGL0B01287g	8.6646307624254	41.3120255892422	4.93256802661929	0.0228053136386186	0.208232453971772	-2.9214015379803
CAGL0I06402g	-33.5831547229942	113.281481481438	-4.9317420435823	0.0228143868247893	0.208232453971772	-2.92159377666415
CAGL0K05137g	-15.6549885946264	44.8015414167407	-4.92043612659771	0.0229390735995389	0.208904417668264	-2.92423150943135
CAGL0F04499g	-208.404467697268	359.267402895222	-4.91770295579286	0.022969355152586	0.208904417668264	-2.92487096836163
CAGL0L08110g	694.599821604265	1562.77127731881	4.91494002254106	0.0230000216771494	0.208904417668264	-2.92551810285928
CAGL0K01639g	-19.1964251860526	48.5043877556869	-4.9036578405434	0.0231258245174319	0.209706625891461	-2.92816806873332
CAGL0F07755g	10.0620552419981	35.7171291722944	4.89186937078594	0.0232582734442721	0.210495928191513	-2.93094979364449
CAGL0F04257g	-6.77485850473749	435.253578805439	-4.88922631564629	0.0232881107328948	0.210495928191513	-2.9315752835971
CAGL0F04015g	-5.09161172512055	34.3327547476133	-4.88360432793963	0.0233517501369685	0.210730712929579	-2.9329079600448
CAGL0G05544g	-50.1856854269582	64.8647770862915	-4.87917270807801	0.0234020814764576	0.210844840355524	-2.9339605861473
CAGL0F01705g	87.9976449116746	736.533418467678	4.87026903609522	0.0235036496105883	0.211245944109191	-2.93608111655094
CAGL0D04642g	11.2422020132438	40.7366381947327	4.86865609431374	0.0235221131689054	0.211245944109191	-2.93646607311228
CAGL0H05027g	9.97100317389816	44.0661705538991	4.85619414069045	0.0236654329608591	0.212062326781619	-2.9394487671871
CAGL0F04125g	-8.92312902864324	23.6792066761283	-4.85402066196464	0.0236905505973552	0.212062326781619	-2.93997050947402
CAGL0G04389g	-6.30071082367355	50.7684061510814	-4.85089606284414	0.0237267232467012	0.212062326781619	-2.94072136774236
CAGL0D04092g	-337.717459252998	329.014416167661	-4.84009844455916	0.023852303267843	0.212387024525645	-2.94332337824218
CAGL0L03113g	6.23167203646464	72.1617672866514	4.83683085051675	0.023890484336139	0.212387024525645	-2.94411303602487
