genesymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0A04477g	-148.625	309.56251	-8.1032685203381	0.00470137980867607	0.0165307580088847	-4.45857419979704
CAGL0J03872g	-119.5625	390.28126	-8.09961933786019	0.00470722784560408	0.0165404172124191	-4.45858158890289
CAGL0F09031g	6890.25000000001	20129.12501	8.08290273969703	0.00473414203096415	0.0166143748948096	-4.45861555829735
CAGL0H03619g	-149.5	166.18751	-8.0826781469938	0.00473450503189175	0.0166143748948096	-4.45861601603795
CAGL0A00385g	57.1875	62.46876	8.08045442273513	0.00473810116686945	0.0166160628692187	-4.45862055013175
CAGL0F03201g	-159.125	270.31251	-8.07799377678994	0.00474208470598905	0.0166191063217777	-4.45862557140879
CAGL0K04389g	129.875	512.56251	8.07522497150729	0.00474657248563564	0.0166239117783194	-4.45863122669295
CAGL0M05643g	-182.3125	423.59376	-8.05960090216822	0.00477200337393012	0.0166941182733728	-4.45866324172412
CAGL0F05753g	67.1249999999999	419.31251	8.05906563949804	0.00477287783406327	0.0166941182733728	-4.45866434162764
CAGL0K12386g	108	308.43751	8.04143909235751	0.00480179458548992	0.0167842544685473	-4.45870067769302
CAGL0M07590g	-78.875	237.18751	-8.02825791634587	0.00482357200735431	0.0168328256599222	-4.45872799714713
CAGL0F06215g	56.6875	369.90626	8.02648905120719	0.00482650450905142	0.0168328256599222	-4.45873167295436
CAGL0H05731g	406.8125	752.65626	8.0254096719086	0.00482829512328217	0.0168328256599222	-4.45873391709207
CAGL0C02981g	403.5	523.87501	8.02390614226967	0.00483079085500156	0.0168328256599222	-4.45873704450055
CAGL0D05318g	-90.4375	193.09376	-8.02349773031561	0.00483146908236613	0.0168328256599222	-4.45873789430117
CAGL0K10626g	-359.625	339.81251	-8.02079022373512	0.00483596851430042	0.0168375039525316	-4.45874353101631
CAGL0C03696g	-84.6875	144.65626	-8.01648671501639	0.00484313178695133	0.0168514448477485	-4.45875250147885
CAGL0H03817g	-79.2500000000002	724.00001	-8.01164069936378	0.00485121507990171	0.0168685666468029	-4.45876261904821
CAGL0B01793g	-129	412.37501	-8.00896533592592	0.00485568539867643	0.0168731113462802	-4.45876821210423
CAGL0B03685g	-3563.75	4512.00001	-7.99473704278466	0.00487955258964366	0.0169330171042603	-4.45879804620887
CAGL0K00913g	-421.0625	820.34376	-7.99469645839694	0.00487962089204175	0.0169330171042603	-4.45879813152109
CAGL0L11726g	-56.5625000000001	284.46876	-7.99301699690286	0.00488244850137838	0.0169330171042603	-4.458801662979
CAGL0I06424g	-368	490.68751	-7.98242105742747	0.00490033890453348	0.0169777290441548	-4.45882399173396
CAGL0L02519g	-55.0625	137.34376	-7.981613174056	0.00490170654818116	0.0169777290441548	-4.45882569761163
CAGL0J07612g	-1572.125	1685.56251	-7.97141634577765	0.00491901246914387	0.0170158476222608	-4.45884727053732
CAGL0H07777g	-145.75	563.37501	-7.9710700019331	0.00491960171390124	0.0170158476222608	-4.4588480046464
CAGL0I10296g	-303.9375	544.46876	-7.96838970927715	0.00492416496820545	0.0170158476222608	-4.4588536888264
CAGL0I05390g	-370.4375	655.71876	-7.96762249880775	0.00492547220261917	0.0170158476222608	-4.45885531686594
CAGL0H07557g	-75.7500000000001	373.62501	-7.96397388711669	0.00493169535761845	0.0170263191181468	-4.45886306536184
CAGL0K08206g	91.1249999999999	146.43751	7.95538065939756	0.00494639378763391	0.0170609903717077	-4.4588813542508
CAGL0M06897g	56.6875	60.28126	7.95436494633925	0.00494813500281812	0.0170609903717077	-4.45888351966474
CAGL0B00858g	-61.5000000000001	240.37501	-7.95028109294818	0.00495514414893869	0.0170741207302577	-4.45889223396446
CAGL0K12914g	-95.9375000000001	421.03126	-7.93690596049531	0.00497819319583306	0.017110555628801	-4.45892086290187
CAGL0K07942g	136.4375	257.96876	7.93671316344726	0.00497852648613499	0.017110555628801	-4.45892127657049
