genesymbol.240m	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0F06611g	1.15459837339169	6.57272874410719	6.79496140933429	7.60056148279026e-05	0.000230526879272346	1.27441617291361
CAGL0H02079g	-1.18631548806208	4.77173231482532	-6.79332443597387	7.61471611868277e-05	0.000230822460227587	1.27240662478116
CAGL0H09680g	0.767450867521284	7.47135373657487	6.7906458182106	7.63793976244068e-05	0.000231324545604571	1.26911763543392
CAGL0G07843g	-2.07501442322542	6.10157935491371	-6.79039511947819	7.64011727507743e-05	0.000231324545604571	1.26880976478226
CAGL0H02937g	-1.60815012663192	5.58323003905763	-6.78069927205644	7.72485514621996e-05	0.000233724981628549	1.25689677571795
CAGL0G00484g	-2.80794795143691	3.68599128280371	-6.78030444126074	7.72832747276063e-05	0.000233724981628549	1.25641141127237
CAGL0I10560g	-1.8931227994862	5.24287603662071	-6.77753343915051	7.75274493118362e-05	0.000234328058399228	1.25300447938392
CAGL0L00935g	0.932095920841461	4.82862676043624	6.77589270463772	7.76724238862668e-05	0.000234630778444666	1.25098675438445
CAGL0J01958g	1.01399264370778	7.05001933674897	6.77520879839129	7.77329408618339e-05	0.0002346781692109	1.25014560839178
CAGL0B03355g	-0.99511936711412	4.8069952784225	-6.77365142516937	7.78709405698698e-05	0.000234959293304477	1.24822995545672
CAGL0K05027g	0.886400892625337	8.56641541589699	6.76681887835756	7.84795432337919e-05	0.000236527960117804	1.2398219812515
CAGL0L08998g	-1.55939364051721	5.21273845093766	-6.76680039009687	7.8481197082068e-05	0.000236527960117804	1.23979922212611
CAGL0B00880g	-1.16717612771325	5.26673749686326	-6.76496408083834	7.8645651838612e-05	0.000236887219433334	1.23753850535222
CAGL0G07975g	-1.41532455627887	4.98299993308613	-6.7587114873476	7.9208442531682e-05	0.000238445196465414	1.22983765716213
CAGL0F00561g	-2.56750903101634	3.90422255880041	-6.75126409319973	7.98845165645621e-05	0.000240342209319243	1.220658891843
CAGL0M03663g	1.24097158700121	4.9496813929314	6.74676183006576	8.02962834494487e-05	0.000241401317346696	1.21510657991969
CAGL0G06292g	0.667864022023244	5.56176898206756	6.74640772792057	8.0328766918423e-05	0.000241401317346696	1.21466978411849
CAGL0C02409g	0.90145462257114	5.87414229750732	6.74499174976101	8.04588046659013e-05	0.00024165338062306	1.21292297510481
CAGL0K12232g	-0.694286092294914	6.7471090884468	-6.7437566861398	8.05724154732296e-05	0.000241855845758232	1.21139914493221
CAGL0I09548g	-1.21658180519608	7.06073737205634	-6.74043612665293	8.08787352033565e-05	0.000242636205610069	1.20730126892803
CAGL0M09691g	-0.842320462725037	6.1979809885744	-6.73957933225104	8.09579800392476e-05	0.000242734837059256	1.20624368181848
CAGL0K12958g	1.40330329213794	7.02952050264342	6.73850222435461	8.10577218451916e-05	0.000242894776107372	1.2049140196176
CAGL0I10626g	-0.676592501204629	6.52304690057459	-6.73758336263028	8.11429157810412e-05	0.000242924520924785	1.20377959347425
