genesymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0H03861g	0.0737138660203795	7.22834983154251	1.57119234580899	0.221072707389214	0.297475179856338	-7.09028003185191
CAGL0G06446g	1.87031339693434	-0.957447703738925	1.56625206957574	0.222161646773411	0.298817915212163	-7.09586474677921
CAGL0L07898g	-0.115139421599088	4.59824409297972	-1.56618082377188	0.222177395403503	0.298817915212163	-7.0959452784506
CAGL0G09383g	0.177690076093846	14.7154943858147	1.56490088925133	0.222460536759209	0.299126821237148	-7.09739199513326
CAGL0J10054g	0.176914033828438	5.93171585454361	1.5620247039808	0.223098291639726	0.299912287776134	-7.10064268923152
CAGL0B03553g	-0.06975234021363	7.90564353742631	-1.55664766064724	0.224296158709396	0.301450158054064	-7.10671883014486
CAGL0F04939g	-0.247128919994699	6.69203046863461	-1.55595190952406	0.224451687264845	0.301529029597884	-7.10750493657915
CAGL0C02623g	-0.131339613803651	7.9074194214115	-1.55590298347777	0.224462628824877	0.301529029597884	-7.10756021561235
CAGL0I07623g	-0.131400398549334	5.82327311984723	-1.55532226104522	0.224592544750858	0.301631130072264	-7.10821633500554
CAGL0M12573g	-0.187160237891995	5.43774868412036	-1.55416221318893	0.224852319709388	0.301907542302381	-7.10952694466966
CAGL0F05291r	-1.0043687313012	0.777550048837949	-1.55351218987854	0.224998031554613	0.302030706945312	-7.11026130426162
CAGL0F05885g	0.0921168990367258	7.02692690268295	1.55017999211538	0.225746674842392	0.302962975711965	-7.11402549126383
CAGL0J09152g	0.103019485950687	7.3673418526523	1.54883998876977	0.226048529014841	0.303295328498329	-7.1155390499231
CAGL0D04246g	0.179634697359739	4.41324507266976	1.54818133748415	0.226197067017604	0.30342186285387	-7.11628297371663
CAGL0J06072g	-0.0806939523168753	7.23821292484743	-1.54778886430323	0.226285629566503	0.303467904464187	-7.1167262474981
CAGL0F01133g	0.139100609187022	4.91855994626672	1.54666972223914	0.226538382680548	0.303734064485421	-7.11799020239029
CAGL0F05401g	0.182461300120205	6.42065633136904	1.54308447208434	0.227350251764549	0.304749558845868	-7.12203890772222
CAGL0L07018g	-0.918132479730746	1.73900999767942	-1.54105344015246	0.227811634979391	0.30529487370292	-7.12433216591237
CAGL0B04939g	0.468947161408956	3.82346955113445	1.53992275628528	0.228068948275217	0.30556651475092	-7.12560873005044
CAGL0M09515g	0.160206175836955	5.51315179963157	1.5356287854161	0.229049141865136	0.306806308052535	-7.13045602646383
CAGL0I04642g	0.11331342294015	7.1630248015336	1.53184090608753	0.229917766122686	0.30789609896037	-7.13473109756492
CAGL0H02299g	-0.143936186220065	4.69418851670518	-1.52891624944438	0.230590986702622	0.308723754630574	-7.1380313120917
CAGL0J03102g	0.0729680608713714	7.02766177178656	1.52848193813694	0.230691149719939	0.308783967149057	-7.13852134768717
CAGL0J06160g	-0.0427511512266081	6.70723212245381	-1.52678037120887	0.231084047200389	0.309235887128959	-7.14044111780104
CAGL0D02926g	-0.62912017830603	5.25457087694305	-1.52639017898226	0.231174250369201	0.309282623341865	-7.14088132067009
